Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	2	239484591	239484717	126	1	18.331429	0.471401	0	60	0	0	60	60	216.818182	667.11687	0.227273	0	167	1.590909	5.474261	0	1	12.5	18.371173	0	30	10.909091	19.568948	0	29	21.476562	1.019223	0	59.125	4.770541	0	60	60	235.25	670.249977	0.21875	0	509	1.09375	4.567482	0	1	15.1875	18.279969	0	35	14.09375	19.276192	0	35	21.476562	1.019223	0	59.125	4.770541	0	60	60	235.25	670.249977	0.21875	0	509	1.09375	4.567482	0	1	15.1875	18.279969	0	35	14.09375	19.276192	0	35	1	0	0	3	0.023622	0.645669	0.354331	0	21.476562	1.019223	0	59.125	4.770541	0	60	60	235.25	670.249977	0.21875	0	509	1.09375	4.567482	0	1	15.1875	18.279969	0	35	14.09375	19.276192	0	35	21.928775	1.407347	0	59.972222	0.166667	0	60	60	209.111111	635.229083	0.194444	0	509	0.944444	4.315715	0	1	13.555556	17.830062	0	35	12.611111	18.632196	0	35
12	2	242929558	242929754	196	1	18.085714	1.59101	0	46.567568	23.199067	0	4	60	154.567568	410.912842	0.378378	0	635	7.945946	17.840257	0	28	3.27027	8.918298	0	13	-4.675676	16.991916	-19	2	18.171717	2.561093	0	50.022222	20.504422	0	6	60	127.088889	376.458607	0.311111	0	296	7.577778	17.012681	0	27	2.755556	8.149611	0	2	-4.822222	16.297363	-26	2	18.171717	2.561093	0	50.022222	20.504422	0	6	60	127.088889	376.458607	0.311111	0	296	7.577778	17.012681	0	27	2.755556	8.149611	0	2	-4.822222	16.297363	-26	2	1	4	0.020305	21	0.106599	0.553299	0	0	18.171717	2.561093	0	50.022222	20.504422	0	6	60	127.088889	376.458607	0.311111	0	296	7.577778	17.012681	0	27	2.755556	8.149611	0	2	-4.822222	16.297363	-26	2	22.769231	0.764026	0	55.36	16.059473	0	60	60	146.68	469.212613	0.28	0	133	14.6	23.521267	0	51	3.84	9.08607	0	13	-10.76	22.307099	-34	2
13	3	7821261	7821280	19	0	1	0	1	60	0	0	60	60	0	0	0	0	0	4.619048	19.371309	0	4	12.428571	56.954869	0	0	7.809524	37.639898	0	0	18.952381	7.513163	0.142857	60	0	0	60	60	463.186047	541.731451	0.511628	0	934	2.302326	13.563844	0	1	6.069767	39.802127	0	0	3.767442	26.28039	0	0	18.952381	7.513163	0.142857	60	0	0	60	60	463.186047	541.731451	0.511628	0	934	2.302326	13.563844	0	1	6.069767	39.802127	0	0	3.767442	26.28039	0	0	1	1	0.05	3	0.15	0.4	0	0	18.952381	7.513163	0.142857	60	0	0	60	60	463.186047	541.731451	0.511628	0	934	2.302326	13.563844	0	1	6.069767	39.802127	0	0	3.767442	26.28039	0	0	23.2849	1.035802	0	60	0	0	60	60	766.038462	501.755038	0.846154	0	941	3.5	17.440757	0	1	10.038462	51.186311	0	0	6.538462	33.748755	0	0
14	3	77404251	77404278	27	0	34.651429	2.982026	0	47.702479	20.111624	0.008264	14	60	173.53719	494.026333	0.247934	0	304	3.429752	8.463477	0	14	1.528926	3.892459	0	11	-1.900826	7.470392	-3	0	48	0	0	47.764228	19.981582	0.00813	14	60	170.715447	490.455568	0.243902	0	304	3.373984	8.40511	0	14	1.504065	3.865302	0	11	-1.869919	7.412837	-3	0	48	0	0	47.764228	19.981582	0.00813	14	60	170.715447	490.455568	0.243902	0	304	3.373984	8.40511	0	14	1.504065	3.865302	0	11	-1.869919	7.412837	-3	0	2	0	0	3	0.107143	0.5	1	0	48	0	0	47.764228	19.981582	0.00813	14	60	170.715447	490.455568	0.243902	0	304	3.373984	8.40511	0	14	1.504065	3.865302	0	11	-1.869919	7.412837	-3	0	39.652422	7.328144	0	48.149606	19.778567	0.007874	14	60	165.338583	483.535232	0.23622	0	304	3.275591	8.289099	0	14	1.464567	3.810585	0	11	-1.811024	7.30159	-3	0
15	3	79662026	79662060	34	0	4	0	1	48.714286	22.617945	0.142857	0	60	80.857143	120.380547	0.571429	0	266	2.571429	3.258688	0	9	24.714286	30.225344	0	58	22.142857	30.024593	-9	56	4	0	1	46.833333	24.16954	0.166667	0	60	94.333333	125.953431	0.666667	0	266	1.5	1.760682	0	4	28.833333	30.883113	0	58	27.333333	29.248362	0	56	4	0	1	46.833333	24.16954	0.166667	0	60	94.333333	125.953431	0.666667	0	266	1.5	1.760682	0	4	28.833333	30.883113	0	58	27.333333	29.248362	0	56	0	1	0.028571	1	0.028571	0.428571	0	0	4	0	1	46.833333	24.16954	0.166667	0	60	94.333333	125.953431	0.666667	0	266	1.5	1.760682	0	4	28.833333	30.883113	0	58	27.333333	29.248362	0	56	4.356125	0.760609	0.826211	57.285714	7.181325	0	41	60	80.857143	120.380547	0.571429	0	266	1.285714	1.704336	0	4	25	29.955523	0	58	23.714286	28.359092	0	56
16	3	194776156	194776280	124	1	4	0	1	60	0	0	60	60	926.375	1017.239954	0.5	0	2338	5	1.772811	3	7	1.875	1.807722	1	6	-3.125	1.726888	-6	-1	5.261905	2.19519	0.746032	46.257143	19.812864	0.057143	2	60	476.714286	895.336531	0.257143	0	2321	3.085714	2.133368	0	7	0.971429	1.932473	0	3	-2.114286	2.846788	-5	0	5.261905	2.19519	0.746032	46.257143	19.812864	0.057143	2	60	476.714286	895.336531	0.257143	0	2321	3.085714	2.133368	0	7	0.971429	1.932473	0	3	-2.114286	2.846788	-5	0	0	0	0	5	0.04	0.528	1	0	5.261905	2.19519	0.746032	46.257143	19.812864	0.057143	2	60	476.714286	895.336531	0.257143	0	2321	3.085714	2.133368	0	7	0.971429	1.932473	0	3	-2.114286	2.846788	-5	0	5.706553	1.331782	0.675214	46.638889	19.661642	0.055556	2	60	463.472222	886.022879	0.25	0	2321	3	2.164651	0	7	1.083333	2.019547	0	5	-1.916667	3.046075	-5	3
17	4	55036074	55036119	45	0	17.368571	2.604522	0	59.075	5.850214	0	60	60	725.425	1301.432345	0.375	0	2789	0.875	1.158857	0	2	0.325	0.474342	0	1	-0.55	1.218448	-2	1	15	0	0.586957	58.84375	6.540738	0	60	60	906.78125	1400.379044	0.46875	0	3212	1	1.218142	0	2	0.25	0.439941	0	1	-0.75	1.218142	-2	1	15	0	0.586957	58.84375	6.540738	0	60	60	906.78125	1400.379044	0.46875	0	3212	1	1.218142	0	2	0.25	0.439941	0	1	-0.75	1.218142	-2	1	0	4	0.086957	16	0.347826	0.586957	0.891304	0	15	0	0.586957	58.84375	6.540738	0	60	60	906.78125	1400.379044	0.46875	0	3212	1	1.218142	0	2	0.25	0.439941	0	1	-0.75	1.218142	-2	1	24.991429	0.092316	0	60	0	0	60	60	1235.2	1633.219821	0.625	0	3582	2.575	2.285826	0	5	0.075	0.266747	0	0	-2.5	2.287087	-5	0
18	4	88790572	88790584	12	0	22.757143	1.990203	0	60	0	0	60	60	618.111111	1170.342244	0.333333	0	2875	0.981481	1.107279	0	2	1.481481	1.930302	0	4	0.5	1.949843	-2	4	27.285714	2.554892	0	60	0	0	60	60	710.170213	1229.363591	0.382979	0	2929	0.914894	1.119584	0	3	1.276596	1.664229	0	4	0.361702	1.846566	-2	3	27.285714	2.554892	0	60	0	0	60	60	710.170213	1229.363591	0.382979	0	2929	0.914894	1.119584	0	3	1.276596	1.664229	0	4	0.361702	1.846566	-2	3	1	0	0	1	0.076923	0.307692	0	0	27.285714	2.554892	0	60	0	0	60	60	710.170213	1229.363591	0.382979	0	2929	0.914894	1.119584	0	3	1.276596	1.664229	0	4	0.361702	1.846566	-2	3	27.820513	0.854722	0	60	0	0	60	60	579.542857	1162.426603	0.342857	0	2282	0.8	1.106133	0	3	1.028571	1.504615	0	4	0.228571	1.971648	-2	3
19	4	103785525	103785582	57	0	16.125714	1.570199	0	59.958333	0.204124	0	60	60	671.75	906.357222	0.541667	0	2134	5.041667	4.582378	0	10	0.041667	0.204124	0	0	-5	4.558795	-10	0	7.423729	1.993121	0	59.972973	0.164399	0	60	60	772.108108	1114.760781	0.540541	0	2167	2.621622	3.925355	0	10	0.054054	0.328798	0	0	-2.567568	3.933761	-10	0	7.423729	1.993121	0	59.972973	0.164399	0	60	60	772.108108	1114.760781	0.540541	0	2167	2.621622	3.925355	0	10	0.054054	0.328798	0	0	-2.567568	3.933761	-10	0	0	1	0.017241	4	0.068966	0.413793	0	0	7.423729	1.993121	0	59.972973	0.164399	0	60	60	772.108108	1114.760781	0.540541	0	2167	2.621622	3.925355	0	10	0.054054	0.328798	0	0	-2.567568	3.933761	-10	0	7.330484	0.471059	0	60	0	0	60	60	691.444444	1293.983645	0.388889	0	2915	0.555556	0.783823	0	1	0.111111	0.471405	0	0	-0.444444	0.51131	-1	0
20	4	156270437	156270464	27	0	30.562857	4.633909	0	59.969697	0.246183	0	60	60	837.878788	1048.78053	0.666667	0	2305	0.606061	1.175111	0	2	1.833333	1.660244	0	3	1.227273	1.537185	0	3	38.206897	11.543023	0	59.969231	0.248069	0	60	60	850.769231	1051.660128	0.676923	0	2305	0.6	1.183216	0	2	1.815385	1.666699	0	3	1.215385	1.546087	0	3	38.206897	11.543023	0	59.969231	0.248069	0	60	60	850.769231	1051.660128	0.676923	0	2305	0.6	1.183216	0	2	1.815385	1.666699	0	3	1.215385	1.546087	0	3	2	1	0.035714	1	0.035714	0.571429	0.357143	0	38.206897	11.543023	0	59.969231	0.248069	0	60	60	850.769231	1051.660128	0.676923	0	2305	0.6	1.183216	0	2	1.815385	1.666699	0	3	1.215385	1.546087	0	3	16.552707	0.497924	0	60	0	0	60	60	614.933333	1134.879545	0.533333	0	1773	0.633333	1.299425	0	3	0.533333	1.6344	0	0	-0.1	0.994814	-1	0
21	4	181313919	181313959	40	0	1.997143	0.053452	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.073171	0.439024	0	0	2	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.982906	0.320256	0.002849	60	0	0	60	60	1024.1	946.289767	0.6	0	2063	3.6	3.098387	0	6	0	0	0	0	-3.6	3.098387	-10	0
22	5	2099410	2099691	281	1	12.66	1.324813	0	60	0	0	60	60	171.2	529.892998	0.35	0	41	10.4	18.542696	0	36	9.45	14.188487	0	29	-0.95	25.566168	-39	22	17.830389	1.597714	0	60	0	0	60	60	148.869565	495.956588	0.304348	0	41	8.652174	17.688231	0	36	9.434783	13.463169	0	29	0.782609	24.045329	-36	22	17.830389	1.597714	0	60	0	0	60	60	148.869565	495.956588	0.304348	0	41	8.652174	17.688231	0	36	9.434783	13.463169	0	29	0.782609	24.045329	-36	22	1	0	0	13	0.046099	0.549645	0	0	17.830389	1.597714	0	60	0	0	60	60	148.869565	495.956588	0.304348	0	41	8.652174	17.688231	0	36	9.434783	13.463169	0	29	0.782609	24.045329	-36	22	18.071225	1.122776	0	60	0	0	60	60	60.409091	272.541942	0.136364	0	8	3.681818	13.781929	0	2	10.681818	13.310885	0	29	7	19.146055	-2	22
23	5	6868822	6868849	27	0	30.391429	0.488769	0	60	0	0	60	60	1565.117647	1844.42344	0.588235	0	4011	3.568627	1.992535	2	6	4.196078	5.560646	0	12	0.627451	5.567623	-5	9	30	0	0	60	0	0	60	60	1596.42	1849.414172	0.6	0	4011	3.48	1.90852	0	6	4.08	5.554333	0	12	0.6	5.620662	-5	9	30	0	0	60	0	0	60	60	1596.42	1849.414172	0.6	0	4011	3.48	1.90852	0	6	4.08	5.554333	0	12	0.6	5.620662	-5	9	1	0	0	2	0.071429	0.607143	0	0	30	0	0	60	0	0	60	60	1596.42	1849.414172	0.6	0	4011	3.48	1.90852	0	6	4.08	5.554333	0	12	0.6	5.620662	-5	9	35.863248	3.271276	0	60	0	0	60	60	1343.93578	1632.304445	0.568807	0	3850	12.486239	12.691215	2	32	2.550459	4.063127	0	11	-9.93578	13.652618	-30	8
24	5	20472088	20472163	75	0	36.577143	6.238667	0	60	0	0	60	60	434.909091	595.579323	0.484848	0	1441	0.469697	1.448816	0	1	4.318182	4.971176	0	9	3.848485	4.8966	-1	9	19.675325	3.816314	0	59.864583	1.00126	0	60	60	449.5625	611.08173	0.520833	0	1436	0.1875	0.488014	0	1	1.958333	4.205051	0	8	1.770833	4.125605	0	8	19.675325	3.816314	0	59.864583	1.00126	0	60	60	449.5625	611.08173	0.520833	0	1436	0.1875	0.488014	0	1	1.958333	4.205051	0	8	1.770833	4.125605	0	8	1	1	0.013158	2	0.026316	0.355263	0	0	19.675325	3.816314	0	59.864583	1.00126	0	60	60	449.5625	611.08173	0.520833	0	1436	0.1875	0.488014	0	1	1.958333	4.205051	0	8	1.770833	4.125605	0	8	19	0	0	60	0	0	60	60	336.55814	586.895963	0.44186	0	774	0	0	0	0	0.116279	0.447709	0	0	0.116279	0.447709	0	0
