Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	84825720	84825987	267	1	63.885714	1.75704	0	60	0	0	60	60	17.342857	145.100753	0.014286	0	0	0.314286	0.808342	0	1	2.785714	1.423334	0	3	2.471429	1.717104	0	3	60.70632	0.456296	0	60	0	0	60	60	18.96875	151.75	0.015625	0	0	0.25	0.690066	0	1	3.140625	1.052091	3	3	2.890625	1.235933	2	3	60.70632	0.456296	0	60	0	0	60	60	18.96875	151.75	0.015625	0	0	0.25	0.690066	0	1	3.140625	1.052091	3	3	2.890625	1.235933	2	3	2	0	0	0	0	0.41791	0.996269	0	60.70632	0.456296	0	60	0	0	60	60	18.96875	151.75	0.015625	0	0	0.25	0.690066	0	1	3.140625	1.052091	3	3	2.890625	1.235933	2	3	62.358974	0.779687	0	60	0	0	60	60	18.96875	151.75	0.015625	0	0	0.25	0.690066	0	1	3.203125	0.978818	3	3	2.953125	1.187631	2	3
12	1	95156050	95156392	342	1	31.922857	0.2672	0	60	0	0	60	60	2	8.857292	0.0625	0	0	22.9375	18.790762	3	44	6.84375	5.495508	1	13	-16.09375	21.033551	-42	6	30.366279	2.17181	0	60	0	0	60	60	1.882353	8.597973	0.058824	0	0	21.764706	18.839126	0	44	6.558824	5.472749	0	13	-15.205882	20.703944	-42	6	30.366279	2.17181	0	60	0	0	60	60	1.882353	8.597973	0.058824	0	0	21.764706	18.839126	0	44	6.558824	5.472749	0	13	-15.205882	20.703944	-42	6	1	0	0	1	0.002915	0.367347	0.997085	0	30.366279	2.17181	0	60	0	0	60	60	1.882353	8.597973	0.058824	0	0	21.764706	18.839126	0	44	6.558824	5.472749	0	13	-15.205882	20.703944	-42	6	32.840456	2.912567	0	60	0	0	60	60	1.560976	7.842349	0.04878	0	0	15.878049	18.555586	0	43	4.902439	5.314155	0	13	-10.97561	18.574832	-41	5
13	1	99123442	99124254	812	1	17.885714	0.920054	0	60	0	0	60	60	0	0	0	0	0	1.052632	2.504966	0	8	0.421053	1.21636	0	2	-0.631579	2.629122	-6	1	17.518519	1.033205	0	60	0	0	60	60	0	0	0	0	0	1.052632	2.504966	0	8	0.421053	1.21636	0	2	-0.631579	2.629122	-6	1	16.164619	1.491238	0	60	0	0	60	60	0	0	0	0	0	1.052632	2.504966	0	8	0.421053	1.21636	0	2	-0.631579	2.629122	-6	1	1	0	0	1	0.00123	0.403444	1	0	14.863248	0.74342	0	60	0	0	60	60	0	0	0	0	0	1.1875	2.713393	0	8	0.1875	0.543906	0	1	-1	2.44949	-6	0	14.757835	0.429005	0	60	0	0	60	60	0	0	0	0	0	1.2	2.808151	0	8	0.2	0.560612	0	1	-1	2.535463	-6	0
14	1	105021622	105021867	245	1	6	0	0	60	0	0	60	60	5.666667	13.880442	0.166667	0	34	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	60	0	0	60	60	5.666667	13.880442	0.166667	0	34	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	60	0	0	60	60	5.666667	13.880442	0.166667	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402439	0.995935	0	6	0	0	60	0	0	60	60	5.666667	13.880442	0.166667	0	34	0	0	0	0	0	0	0	0	0	0	0	0	7.196581	0.823643	0	60	0	0	60	60	4.25	12.020815	0.125	0	34	0	0	0	0	0	0	0	0	0	0	0	0
15	1	105501430	105501756	326	1	29.868571	0.421331	0	60	0	0	60	60	0.121212	0.696311	0	0	0	0.818182	2.157176	0	1	2	2.622022	0	6	1.181818	1.911389	0	5	29.097561	0.297173	0	60	0	0	60	60	0.125	0.707107	0	0	0	0.875	2.181299	0	1	2.25	2.770816	0	7	1.375	2.106059	0	5	29.097561	0.297173	0	60	0	0	60	60	0.125	0.707107	0	0	0	0.875	2.181299	0	1	2.25	2.770816	0	7	1.375	2.106059	0	5	1	4	0.012232	0	0	0.40367	0.996942	0	29.097561	0.297173	0	60	0	0	60	60	0.125	0.707107	0	0	0	0.875	2.181299	0	1	2.25	2.770816	0	7	1.375	2.106059	0	5	24.780627	2.42729	0	60	0	0	60	60	0.121212	0.696311	0	0	0	0.878788	2.147056	0	1	2.363636	2.759282	0	7	1.484848	2.123105	0	5
16	1	108482300	108482456	156	1	58.32	0.730349	0	60	0	0	60	60	2.066667	9.582588	0.05	0	0	1.516667	1.926547	0	5	0.6	1.011795	0	2	-0.916667	1.951025	-4	1	57	0	0	60	0	0	60	60	2.175439	9.823665	0.052632	0	0	1.596491	1.944403	0	5	0.631579	1.028723	0	2	-0.964912	1.990737	-4	1	57	0	0	60	0	0	60	60	2.175439	9.823665	0.052632	0	0	1.596491	1.944403	0	5	0.631579	1.028723	0	2	-0.964912	1.990737	-4	1	2	0	0	0	0	0.401274	0.993631	0	57	0	0	60	0	0	60	60	2.175439	9.823665	0.052632	0	0	1.596491	1.944403	0	5	0.631579	1.028723	0	2	-0.964912	1.990737	-4	1	56.518519	1.30453	0	60	0	0	60	60	2.637931	10.354588	0.068966	0	0	1.655172	1.978407	0	5	0.672414	1.066029	0	3	-0.982759	1.977872	-4	1
17	1	114614220	114614602	382	1	47.017143	0.862955	0	59.4	4.242641	0	60	60	0.92	6.505382	0.02	0	0	0.18	0.896478	0	0	0.02	0.141421	0	0	-0.16	0.911603	0	0	47.908832	1.476562	0	60	0	0	60	60	0.884615	6.379052	0.019231	0	0	0.076923	0.334087	0	0	0.019231	0.138675	0	0	-0.057692	0.365871	0	0	48.088542	1.528655	0	60	0	0	60	60	0.884615	6.379052	0.019231	0	0	0.076923	0.334087	0	0	0.019231	0.138675	0	0	-0.057692	0.365871	0	0	2	0	0	0	0	0.45953	0.997389	0.002611	48.2849	1.45161	0	60	0	0	60	60	0.884615	6.379052	0.019231	0	0	0.076923	0.334087	0	0	0.019231	0.138675	0	0	-0.057692	0.365871	0	0	49.817664	0.422004	0	60	0	0	60	60	0.867925	6.318586	0.018868	0	0	0.132075	0.440181	0	0	0.018868	0.137361	0	0	-0.113208	0.466591	0	0
18	1	143414406	143414518	112	1	1.169591	0.376375	1	11	7	0	4	18	0.666667	1.154701	0	0	2	10	17.320508	0	30	0.666667	1.154701	0	2	-9.333333	16.165808	-28	0	1	0	1	18	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	18	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00885	0.451327	0.99115	0	1	0	1	18	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.837607	0.384498	1	16.333333	4.725816	0	11	20	0	0	0	0	0	0.333333	0.57735	0	1	0	0	0	0	-0.333333	0.57735	-1	0
19	1	153276970	153277082	112	1	30.088571	1.001795	0	60	0	0	60	60	1.21875	4.930055	0.0625	0	0	0.8125	1.446631	0	3	4.5	3.162278	0	7	3.6875	3.073692	0	7	28.596491	0.492767	0	60	0	0	60	60	1.344828	5.170492	0.068966	0	0	0.896552	1.496301	0	3	4.965517	2.945732	4	13	4.068966	2.975268	0	10	28.596491	0.492767	0	60	0	0	60	60	1.344828	5.170492	0.068966	0	0	0.896552	1.496301	0	3	4.965517	2.945732	4	13	4.068966	2.975268	0	10	1	0	0	0	0	0.469027	0.99115	0	28.596491	0.492767	0	60	0	0	60	60	1.344828	5.170492	0.068966	0	0	0.896552	1.496301	0	3	4.965517	2.945732	4	13	4.068966	2.975268	0	10	28.874644	0.331595	0	60	0	0	60	60	1.344828	5.170492	0.068966	0	0	1.034483	1.592006	0	4	4.965517	2.945732	4	13	3.931034	3.250616	0	10
20	1	166267968	166268220	252	1	41.828571	0.377423	0	60	0	0	60	60	0.55814	3.659966	0.023256	0	0	1.418605	3.547182	0	4	1.674419	3.068433	0	4	0.255814	4.094671	-1	3	40.96063	1.208675	0	60	0	0	60	60	0	0	0	0	0	1.511111	3.571492	0	7	1.533333	2.996968	0	4	0.022222	4.064754	-6	1	40.96063	1.208675	0	60	0	0	60	60	0	0	0	0	0	1.511111	3.571492	0	7	1.533333	2.996968	0	4	0.022222	4.064754	-6	1	2	1	0.003953	0	0	0.490119	1	0	40.96063	1.208675	0	60	0	0	60	60	0	0	0	0	0	1.511111	3.571492	0	7	1.533333	2.996968	0	4	0.022222	4.064754	-6	1	40.977208	0.747983	0	60	0	0	60	60	0	0	0	0	0	1.244444	3.199116	0	4	1.466667	2.974131	0	4	0.222222	3.878196	-1	1
21	1	170893894	170894252	358	1	31.54	0.499111	0	60	0	0	60	60	0.875	3.58986	0.0625	0	0	5.59375	8.12348	1	13	1.53125	6.729734	0	2	-4.0625	10.910006	-13	0	33.293447	0.669275	0	60	0	0	60	60	0.823529	3.485647	0.058824	0	0	5.294118	7.96785	1	13	1.529412	6.533064	0	2	-3.764706	10.64598	-13	0	33.311111	0.670001	0	60	0	0	60	60	0.823529	3.485647	0.058824	0	0	5.294118	7.96785	1	13	1.529412	6.533064	0	2	-3.764706	10.64598	-13	0	2	1	0.002786	0	0	0.431755	1	0	33.344729	0.644289	0	60	0	0	60	60	0.823529	3.485647	0.058824	0	0	5.294118	7.96785	1	13	1.529412	6.533064	0	2	-3.764706	10.64598	-13	0	33.461538	0.58366	0	60	0	0	60	60	0.823529	3.485647	0.058824	0	0	5.294118	7.96785	1	13	1.529412	6.533064	0	2	-3.764706	10.64598	-13	0
22	1	171746952	171747258	306	1	33.894286	0.781389	0	60	0	0	60	60	2.567568	8.09163	0.108108	0	8	2.162162	3.295734	0	5	3.27027	3.322053	0	9	1.108108	3.413891	-3	6	31.808442	0.909053	0	60	0	0	60	60	2.714286	8.301564	0.114286	0	8	2.485714	3.328764	0	5	3.285714	3.44342	0	9	0.8	3.428256	-3	6	31.808442	0.909053	0	60	0	0	60	60	2.714286	8.301564	0.114286	0	8	2.485714	3.328764	0	5	3.285714	3.44342	0	9	0.8	3.428256	-3	6	1	0	0	0	0	0.397394	0.996743	0	31.808442	0.909053	0	60	0	0	60	60	2.714286	8.301564	0.114286	0	8	2.485714	3.328764	0	5	3.285714	3.44342	0	9	0.8	3.428256	-3	6	28.173789	2.420389	0	60	0	0	60	60	2.567568	8.09163	0.108108	0	8	2.189189	2.81699	0	5	3	3.341656	0	9	0.810811	3.470814	-3	7
23	1	190543001	190543478	477	1	44.557143	2.302582	0	60	0	0	60	60	5.34	36.482934	0.04	0	0	0.48	2.604862	0	0	0.74	0.777489	0	2	0.26	2.686398	0	2	47.330484	0.471059	0	60	0	0	60	60	5.5625	37.234111	0.041667	0	0	0.5	2.657787	0	0	0.6875	0.77614	0	2	0.1875	2.726203	0	2	47.663883	0.741599	0	60	0	0	60	60	5.44898	36.852782	0.040816	0	0	0.489796	2.630925	0	0	0.673469	0.774267	0	2	0.183673	2.697788	0	2	2	1	0.002092	0	0	0.387029	0.997908	0	47.905983	0.72879	0	60	0	0	60	60	5.44898	36.852782	0.040816	0	0	0.489796	2.630925	0	0	0.673469	0.774267	0	2	0.183673	2.697788	0	2	46.304843	0.460998	0	60	0	0	60	60	5.680851	37.627526	0.042553	0	0	0.510638	2.685487	0	0	0.638298	0.764015	0	2	0.12766	2.739542	0	2
24	1	192556115	192556245	130	1	61.828571	0.888826	0	60	0	0	60	60	0.5625	3.156626	0.03125	0	0	4.96875	8.863997	0	24	2.21875	2.278044	0	7	-2.75	8.60417	-21	3	62	0	0	60	0	0	60	60	0.571429	3.181166	0.031746	0	0	5.047619	8.912529	0	24	2.253968	2.278711	0	7	-2.793651	8.666135	-21	3	62	0	0	60	0	0	60	60	0.571429	3.181166	0.031746	0	0	5.047619	8.912529	0	24	2.253968	2.278711	0	7	-2.793651	8.666135	-21	3	2	0	0	0	0	0.412214	0.992366	0	62	0	0	60	0	0	60	60	0.571429	3.181166	0.031746	0	0	5.047619	8.912529	0	24	2.253968	2.278711	0	7	-2.793651	8.666135	-21	3	61.393162	0.724556	0	60	0	0	60	60	0.553846	3.132644	0.030769	0	0	5.261538	9.105762	0	24	2.184615	2.276869	0	7	-3.076923	8.934322	-22	3
25	1	213111368	213111490	122	1	56.225714	0.631477	0	60	0	0	60	60	3.393443	20.559085	0.065574	0	0	0.95082	1.101911	0	3	1.639344	1.633328	0	3	0.688525	1.793888	-1	3	53.774194	0.969777	0	60	0	0	60	60	3.696429	21.446695	0.071429	0	0	1	1.128152	0	3	1.767857	1.6403	0	4	0.767857	1.838884	-1	3	53.774194	0.969777	0	60	0	0	60	60	3.696429	21.446695	0.071429	0	0	1	1.128152	0	3	1.767857	1.6403	0	4	0.767857	1.838884	-1	3	2	0	0	0	0	0.365854	0.99187	0	53.774194	0.969777	0	60	0	0	60	60	3.696429	21.446695	0.071429	0	0	1	1.128152	0	3	1.767857	1.6403	0	4	0.767857	1.838884	-1	3	52.60114	1.144127	0	60	0	0	60	60	3.763636	21.638412	0.072727	0	0	1.054545	1.161388	0	3	1.763636	1.632581	0	4	0.709091	1.852653	-1	3
26	1	215906323	215906761	438	1	16.3	4.671286	0	60	0	0	60	60	0	0	0	0	0	1.047619	2.710649	0	5	3.095238	5.019011	0	8	2.047619	4.914023	0	7	21.133903	1.376026	0	60	0	0	60	60	0	0	0	0	0	0.88	2.505328	0	5	2.64	4.707087	0	8	1.76	4.539457	0	7	21.525	1.458402	0	60	0	0	60	60	0	0	0	0	0	0.846154	2.460769	0	5	2.538462	4.640955	0	8	1.692308	4.461114	0	7	1	2	0.004556	0	0	0.455581	0.997722	0	21.911681	1.387971	0	60	0	0	60	60	0	0	0	0	0	0.846154	2.460769	0	5	2.538462	4.640955	0	8	1.692308	4.461114	0	7	25.116809	0.950505	0	60	0	0	60	60	0	0	0	0	0	0.785714	2.378252	0	5	2.142857	4.478048	0	8	1.357143	4.235776	0	7
