Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	56373483	56373877	394	1	63.448571	1.602804	0	60	0	0	60	60	0	0	0	0	0	0.042254	0.263852	0	0	0	0	0	0	-0.042254	0.263852	0	0	66.529915	0.662109	0	60	0	0	60	60	0	0	0	0	0	0.042857	0.265707	0	0	0.014286	0.119523	0	0	-0.028571	0.293476	0	0	66.583333	0.640905	0	60	0	0	60	60	0	0	0	0	0	0.042857	0.265707	0	0	0.014286	0.119523	0	0	-0.028571	0.293476	0	0	2	0	0	0	0	0.458228	0.997468	0	66.60114	0.655002	0	60	0	0	60	60	0	0	0	0	0	0.042857	0.265707	0	0	0.014286	0.119523	0	0	-0.028571	0.293476	0	0	66.97151	0.679738	0	59.689189	2.673696	0	60	60	0.540541	4.649906	0.013514	0	0	0.067568	0.34447	0	0	0.013514	0.116248	0	0	-0.054054	0.366093	0	0
12	1	68484966	68485185	219	1	35.934286	0.748424	0	60	0	0	60	60	0.315789	1.526438	0.026316	0	0	0.236842	0.99822	0	1	2.473684	3.422792	0	8	2.236842	3.590033	0	8	34	0	0	60	0	0	60	60	0.342857	1.589355	0.028571	0	0	0.257143	1.038745	0	1	2.685714	3.487553	0	8	2.428571	3.680519	0	8	34	0	0	60	0	0	60	60	0.342857	1.589355	0.028571	0	0	0.257143	1.038745	0	1	2.685714	3.487553	0	8	2.428571	3.680519	0	8	2	0	0	0	0	0.463636	0.995455	0	34	0	0	60	0	0	60	60	0.342857	1.589355	0.028571	0	0	0.257143	1.038745	0	1	2.685714	3.487553	0	8	2.428571	3.680519	0	8	31.376068	1.50272	0	60	0	0	60	60	0.342857	1.589355	0.028571	0	0	0.257143	1.038745	0	1	2.685714	3.487553	0	8	2.428571	3.680519	0	8
13	1	68800486	68801376	890	1	54.477143	1.212775	0	60	0	0	60	60	45.589286	341.158975	0.017857	0	0	8.375	9.688911	0	24	0.535714	0.852041	0	1	-7.839286	9.636629	-23	0	52.925926	0.453791	0	60	0	0	60	60	46.418182	344.24645	0.018182	0	0	8.290909	9.658373	0	24	0.509091	0.836056	0	1	-7.781818	9.631528	-23	0	51.163677	2.886966	0	60	0	0	60	60	44.789474	338.153111	0.017544	0	0	8.122807	9.530159	0	24	0.508772	0.826412	0	1	-7.614035	9.507054	-23	0	2	0	0	1	0.001122	0.360269	1	0	48.584046	3.141097	0	60	0	0	60	60	48.169811	350.68152	0.018868	0	0	8.566038	9.700336	0	24	0.528302	0.84589	0	1	-8.037736	9.685362	-23	0	34.509972	2.573333	0	60	0	0	60	60	56.733333	380.57877	0.022222	0	0	8.488889	9.996868	1	26	0.555556	0.893297	0	1	-7.933333	9.994089	-25	-1
14	1	81353842	81353872	30	0	49.782857	0.868911	0	60	0	0	60	60	46.169811	285.466133	0.056604	0	0	3.54717	2.707298	0	7	0.603774	1.044024	0	2	-2.943396	2.48391	-6	0	49.09375	0.296145	0	60	0	0	60	60	47.980392	290.967248	0.058824	0	0	3.784314	2.617737	0	7	0.686275	1.104359	0	3	-3.098039	2.426973	-6	0	49.09375	0.296145	0	60	0	0	60	60	47.980392	290.967248	0.058824	0	0	3.784314	2.617737	0	7	0.686275	1.104359	0	3	-3.098039	2.426973	-6	0	2	0	0	0	0	0.258065	0.967742	0	49.09375	0.296145	0	60	0	0	60	60	47.980392	290.967248	0.058824	0	0	3.784314	2.617737	0	7	0.686275	1.104359	0	3	-3.098039	2.426973	-6	0	45.937322	3.374959	0	60	0	0	60	60	45.314815	282.830026	0.055556	0	0	3.703704	2.5744	0	7	0.722222	1.088823	0	3	-2.981481	2.414506	-6	0
15	1	83624942	83625213	271	1	46.591429	0.492273	0	15.7	7.177772	0	11	20	0	0	0	0	0	0.12	0.435187	0	0	0.26	0.964894	0	0	0.14	0.880862	0	0	45.186813	0.505385	0	15.9	7.265378	0	11	20	0	0	0	0	0	0.14	0.452205	0	0	0.34	1.042172	0	1	0.2	0.92582	0	0	45.186813	0.505385	0	15.9	7.265378	0	11	20	0	0	0	0	0	0.14	0.452205	0	0	0.34	1.042172	0	1	0.2	0.92582	0	0	2	0	0	0	0	0.283088	0.996324	0	45.186813	0.505385	0	15.9	7.265378	0	11	20	0	0	0	0	0	0.14	0.452205	0	0	0.34	1.042172	0	1	0.2	0.92582	0	0	26.783476	8.068908	0	16.319149	7.40184	0	11	21	0	0	0	0	0	0.170213	0.480903	0	1	0.404255	1.096627	0	2	0.234043	0.960361	0	1
16	1	85768868	85768964	96	0	42.794286	2.401759	0	60	0	0	60	60	10.588235	72.401706	0.039216	0	0	0.568627	1.56531	0	2	5.176471	5.402614	0	16	4.607843	5.664198	0	14	42	0	0	60	0	0	60	60	12.857143	79.767214	0.047619	0	0	0.690476	1.703484	0	2	6.095238	5.485278	0	16	5.404762	5.901879	0	15	42	0	0	60	0	0	60	60	12.857143	79.767214	0.047619	0	0	0.690476	1.703484	0	2	6.095238	5.485278	0	16	5.404762	5.901879	0	15	2	0	0	0	0	0.412371	0.989691	0	42	0	0	60	0	0	60	60	12.857143	79.767214	0.047619	0	0	0.690476	1.703484	0	2	6.095238	5.485278	0	16	5.404762	5.901879	0	15	43.02849	0.906666	0	60	0	0	60	60	11.73913	76.227564	0.043478	0	0	0.695652	1.671587	0	2	5.586957	5.49576	0	16	4.891304	5.896245	0	15
17	1	85783576	85783698	122	1	51.617143	1.344305	0	60	0	0	60	60	1.172414	6.302709	0.034483	0	0	0.948276	1.637525	0	3	0.603448	0.560064	0	1	-0.344828	1.539557	-2	1	54.91129	0.775772	0	60	0	0	60	60	0.633333	4.905779	0.016667	0	0	1.05	1.711625	0	3	0.666667	0.54202	0	1	-0.383333	1.627014	-3	1	54.91129	0.775772	0	60	0	0	60	60	0.633333	4.905779	0.016667	0	0	1.05	1.711625	0	3	0.666667	0.54202	0	1	-0.383333	1.627014	-3	1	2	0	0	0	0	0.260163	0.99187	0	54.91129	0.775772	0	60	0	0	60	60	0.633333	4.905779	0.016667	0	0	1.05	1.711625	0	3	0.666667	0.54202	0	1	-0.383333	1.627014	-3	1	57.62963	1.192658	0	60	0	0	60	60	0.622951	4.865401	0.016393	0	0	1.032787	1.702618	0	3	0.721311	0.520613	0	1	-0.311475	1.648646	-2	1
18	1	97287656	97287991	335	1	57.054286	1.843418	0	60	0	0	60	60	2.390625	11.8638	0.046875	0	0	1.40625	5.388756	0	2	1.515625	3.226833	0	8	0.109375	5.947167	-2	6	60.845697	0.361776	0	60	0	0	60	60	2.467742	12.048696	0.048387	0	0	1.451613	5.47027	0	2	1.596774	3.261598	0	8	0.145161	6.037714	-2	6	60.845697	0.361776	0	60	0	0	60	60	2.467742	12.048696	0.048387	0	0	1.451613	5.47027	0	2	1.596774	3.261598	0	8	0.145161	6.037714	-2	6	2	0	0	0	0	0.375	0.997024	0	60.845697	0.361776	0	60	0	0	60	60	2.467742	12.048696	0.048387	0	0	1.451613	5.47027	0	2	1.596774	3.261598	0	8	0.145161	6.037714	-2	6	60.866097	0.41647	0	60	0	0	60	60	2.758065	12.204118	0.064516	0	0	1.451613	5.47027	0	2	1.645161	3.259774	0	8	0.193548	6.048543	-2	6
19	1	98482878	98483033	155	1	44.414286	2.251347	0	60	0	0	60	60	10.52	74.387633	0.02	0	0	0.52	0.706818	0	1	1.24	1.422272	0	3	0.72	1.443352	-1	3	34.541401	4.423843	0	60	0	0	60	60	12.829268	82.147399	0.02439	0	0	0.536585	0.710548	0	1	1.463415	1.45082	0	3	0.926829	1.43858	0	3	34.541401	4.423843	0	60	0	0	60	60	12.829268	82.147399	0.02439	0	0	0.536585	0.710548	0	1	1.463415	1.45082	0	3	0.926829	1.43858	0	3	2	1	0.00641	0	0	0.320513	0.99359	0	34.541401	4.423843	0	60	0	0	60	60	12.829268	82.147399	0.02439	0	0	0.536585	0.710548	0	1	1.463415	1.45082	0	3	0.926829	1.43858	0	3	24.908832	4.01251	0	60	0	0	60	60	13.15	83.167902	0.025	0	0	0.425	0.712075	0	1	1.875	1.539022	0	4	1.45	1.616422	0	3
20	1	106499560	106499639	79	0	12	0	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3375	1	0	12	0	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.25641	0.437274	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	1	118094727	118094837	110	1	31.357143	0.896279	0	60	0	0	60	60	420.058824	823.9274	0.264706	0	1676	1	1.015038	0	2	0.617647	1.985015	0	1	-0.382353	2.387019	-2	0	28.401786	0.787971	0	60	0	0	60	60	426.612903	849.359275	0.258065	0	1676	1	1.064581	0	2	0.677419	2.071828	0	1	-0.322581	2.495157	-2	0	28.401786	0.787971	0	60	0	0	60	60	426.612903	849.359275	0.258065	0	1676	1	1.064581	0	2	0.677419	2.071828	0	1	-0.322581	2.495157	-2	0	1	0	0	0	0	0.297297	0.990991	0.009009	28.401786	0.787971	0	60	0	0	60	60	426.612903	849.359275	0.258065	0	1676	1	1.064581	0	2	0.677419	2.071828	0	1	-0.322581	2.495157	-2	0	27	0	0	60	0	0	60	60	416.448276	864.724175	0.241379	0	1860	0.965517	1.085053	0	3	0.724138	2.136361	0	5	-0.241379	2.558671	-2	5
22	1	151708310	151708468	158	1	38.468571	0.720463	0	60	0	0	60	60	1.348837	8.844917	0.023256	0	0	2.674419	2.066985	1	6	0.116279	0.390927	0	0	-2.55814	2.003596	-6	-1	39.5875	0.49383	0	60	0	0	60	60	1.380952	8.949594	0.02381	0	0	2.761905	2.021947	1	6	0.119048	0.395239	0	0	-2.642857	1.960854	-6	-1	39.5875	0.49383	0	60	0	0	60	60	1.380952	8.949594	0.02381	0	0	2.761905	2.021947	1	6	0.119048	0.395239	0	0	-2.642857	1.960854	-6	-1	2	0	0	0	0	0.333333	0.993711	0.006289	39.5875	0.49383	0	60	0	0	60	60	1.380952	8.949594	0.02381	0	0	2.761905	2.021947	1	6	0.119048	0.395239	0	0	-2.642857	1.960854	-6	-1	40.008547	0.822842	0	60	0	0	60	60	1.318182	8.743829	0.022727	0	0	2.954545	2.034065	1	6	0.113636	0.386752	0	0	-2.840909	1.987673	-6	-1
23	1	168275118	168275291	173	1	35	0	0	60	0	0	60	60	0	0	0	0	0	1.222222	1.513956	0	3	0.083333	0.368394	0	0	-1.138889	1.606287	-3	0	34.16	0.451816	0	60	0	0	60	60	0	0	0	0	0	1.222222	1.513956	0	3	0.083333	0.368394	0	0	-1.138889	1.606287	-3	0	34.16	0.451816	0	60	0	0	60	60	0	0	0	0	0	1.222222	1.513956	0	3	0.083333	0.368394	0	0	-1.138889	1.606287	-3	0	2	0	0	1	0.005747	0.373563	0.994253	0	34.16	0.451816	0	60	0	0	60	60	0	0	0	0	0	1.222222	1.513956	0	3	0.083333	0.368394	0	0	-1.138889	1.606287	-3	0	31.612536	1.39929	0	60	0	0	60	60	0	0	0	0	0	1.264706	1.543487	0	3	0.088235	0.378806	0	0	-1.176471	1.641703	-3	0
24	1	170239606	170239651	45	0	41.005714	2.502714	0.002857	60	0	0	60	60	0	0	0	0	0	1.72093	1.221349	1	3	0.186047	0.39375	0	1	-1.534884	1.120137	-3	-1	42.702128	0.586622	0	60	0	0	60	60	0	0	0	0	0	1.727273	1.207797	1	3	0.204545	0.408032	0	1	-1.522727	1.109968	-3	-1	42.702128	0.586622	0	60	0	0	60	60	0	0	0	0	0	1.727273	1.207797	1	3	0.204545	0.408032	0	1	-1.522727	1.109968	-3	-1	2	0	0	0	0	0.5	0.978261	0	42.702128	0.586622	0	60	0	0	60	60	0	0	0	0	0	1.727273	1.207797	1	3	0.204545	0.408032	0	1	-1.522727	1.109968	-3	-1	42.031339	1.149727	0	60	0	0	60	60	0	0	0	0	0	1.727273	1.207797	1	3	0.204545	0.408032	0	1	-1.522727	1.109968	-3	-1
25	1	172042094	172042288	194	1	20.125714	1.629306	0	60	0	0	60	60	0.884615	4.510671	0.038462	0	0	1.615385	3.020952	0	7	0.307692	1.010712	0	1	-1.307692	2.649819	-7	0	17.77551	0.624797	0	60	0	0	60	60	1.277778	5.421152	0.055556	0	0	2.277778	3.443759	0	8	0.388889	1.195033	0	1	-1.888889	3.007616	-7	0	17.77551	0.624797	0	60	0	0	60	60	1.277778	5.421152	0.055556	0	0	2.277778	3.443759	0	8	0.388889	1.195033	0	1	-1.888889	3.007616	-7	0	1	0	0	0	0	0.307692	0.994872	0	17.77551	0.624797	0	60	0	0	60	60	1.277778	5.421152	0.055556	0	0	2.277778	3.443759	0	8	0.388889	1.195033	0	1	-1.888889	3.007616	-7	0	18.797721	1.333779	0	60	0	0	60	60	1.045455	4.903616	0.045455	0	0	2.772727	3.531246	0	8	0.272727	1.077113	0	0	-2.5	3.203421	-7	0
