Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	26912995	26913309	314	1	14.24	0.797273	0	60	0	0	60	60	0	0	0	0	0	1.882353	2.027386	0	5	0.058824	0.242536	0	0	-1.823529	1.944071	-4	0	14.417722	0.848642	0	60	0	0	60	60	0.529412	2.182821	0.058824	0	0	2.235294	1.855041	0	5	0.117647	0.332106	0	1	-2.117647	1.798692	-4	0	14.417722	0.848642	0	60	0	0	60	60	0.529412	2.182821	0.058824	0	0	2.235294	1.855041	0	5	0.117647	0.332106	0	1	-2.117647	1.798692	-4	0	0	0	0	0	0	0.507937	0.996825	0	14.417722	0.848642	0	60	0	0	60	60	0.529412	2.182821	0.058824	0	0	2.235294	1.855041	0	5	0.117647	0.332106	0	1	-2.117647	1.798692	-4	0	14.740741	0.874083	0	60	0	0	60	60	0.529412	2.182821	0.058824	0	0	2.235294	1.855041	0	5	0.235294	0.562296	0	1	-2	1.802776	-4	0
12	1	27557626	27557715	89	0	9.294286	0.643879	0	60	0	0	60	60	0	0	0	0	0	7	4.8053	0	13	2.916667	2.810963	0	6	-4.083333	4.521833	-10	0	9	0	0	60	0	0	60	60	0	0	0	0	0	6.7	5.2079	0	13	3.3	2.945807	0	6	-3.4	4.623611	-12	0	9	0	0	60	0	0	60	60	0	0	0	0	0	6.7	5.2079	0	13	3.3	2.945807	0	6	-3.4	4.623611	-12	0	0	0	0	0	0	0.377778	0.988889	0	9	0	0	60	0	0	60	60	0	0	0	0	0	6.7	5.2079	0	13	3.3	2.945807	0	6	-3.4	4.623611	-12	0	8.997151	0.053376	0	60	0	0	60	60	0	0	0	0	0	6.7	5.2079	0	13	3.3	2.945807	0	6	-3.4	4.623611	-12	0
13	1	29290669	29290963	294	1	42.28	1.010773	0	60	0	0	60	60	68.021277	366.280629	0.106383	0	48	14.829787	15.604235	0	36	1.914894	1.897708	0	4	-12.914894	15.850977	-36	4	34.773649	2.902853	0	60	0	0	60	60	77.155556	375.276683	0.133333	0	55	14.6	15.760134	0	36	1.844444	1.906395	0	4	-12.755556	16.021513	-36	4	34.773649	2.902853	0	60	0	0	60	60	77.155556	375.276683	0.133333	0	55	14.6	15.760134	0	36	1.844444	1.906395	0	4	-12.755556	16.021513	-36	4	2	0	0	0	0	0.508475	0.99661	0	34.773649	2.902853	0	60	0	0	60	60	77.155556	375.276683	0.133333	0	55	14.6	15.760134	0	36	1.844444	1.906395	0	4	-12.755556	16.021513	-36	4	29.168091	0.99295	0	60	0	0	60	60	14.055556	50.359249	0.138889	0	48	11.194444	14.901236	0	35	1.833333	1.963961	0	4	-9.361111	14.796047	-35	4
14	1	30447745	30447909	164	1	74.274286	0.506883	0	60	0	0	60	60	0	0	0	0	0	0.753247	0.671915	0	2	0.311688	0.493637	0	1	-0.441558	0.786289	-1	0	74.909639	0.287566	0	60	0	0	60	60	0	0	0	0	0	0.714286	0.66604	0	1	0.285714	0.482786	0	1	-0.428571	0.785201	-1	0	74.909639	0.287566	0	60	0	0	60	60	0	0	0	0	0	0.714286	0.66604	0	1	0.285714	0.482786	0	1	-0.428571	0.785201	-1	0	2	1	0.006061	0	0	0.490909	0.993939	0	74.909639	0.287566	0	60	0	0	60	60	0	0	0	0	0	0.714286	0.66604	0	1	0.285714	0.482786	0	1	-0.428571	0.785201	-1	0	73.239316	0.427275	0	60	0	0	60	60	0	0	0	0	0	0.710526	0.669642	0	1	0.276316	0.478851	0	1	-0.434211	0.788848	-1	0
15	1	33218182	33218478	296	1	6.145714	0.353325	0	60	0	0	60	60	0	0	0	0	0	8.857143	11.422617	0	26	0.285714	0.755929	0	2	-8.571429	11.702666	-26	2	6	0	0	60	0	0	60	60	0	0	0	0	0	10.333333	11.758685	0	26	0.333333	0.816497	0	2	-10	12.132601	-26	2	6	0	0	60	0	0	60	60	0	0	0	0	0	10.333333	11.758685	0	26	0.333333	0.816497	0	2	-10	12.132601	-26	2	0	0	0	0	0	0.518519	0.996633	0	6	0	0	60	0	0	60	60	0	0	0	0	0	10.333333	11.758685	0	26	0.333333	0.816497	0	2	-10	12.132601	-26	2	2.754986	1.435199	0.900285	60	0	0	60	60	0	0	0	0	0	10.333333	11.758685	0	26	0.333333	0.816497	0	2	-10	12.132601	-26	2
16	1	36576072	36576392	320	1	3.697143	1.215819	1	60	0	0	60	60	0	0	0	0	0	3.166667	1.602082	2	6	0.5	0.83666	0	2	-2.666667	1.21106	-5	-2	4.381988	0.48663	1	60	0	0	60	60	0	0	0	0	0	3.2	1.788854	2	6	0.6	0.894427	0	2	-2.6	1.341641	-5	-2	4.381988	0.48663	1	60	0	0	60	60	0	0	0	0	0	3.2	1.788854	2	6	0.6	0.894427	0	2	-2.6	1.341641	-5	-2	0	0	0	0	0	0.520249	0.996885	0	4.381988	0.48663	1	60	0	0	60	60	0	0	0	0	0	3.2	1.788854	2	6	0.6	0.894427	0	2	-2.6	1.341641	-5	-2	4.962963	1.034434	0.569801	60	0	0	60	60	0	0	0	0	0	2.857143	1.46385	2	6	0.857143	1.214986	0	3	-2	1.527525	-5	0
17	1	37818381	37818543	162	1	24.862857	0.344491	0	60	0	0	60	60	1098.774194	931.2974	0.741935	0	1941	0.064516	0.359211	0	0	0.580645	1.025482	0	2	0.516129	0.99569	0	2	23.603659	0.490635	0	60	0	0	60	60	1126.266667	934.335793	0.733333	0	1941	0.066667	0.365148	0	0	0.666667	1.061337	0	2	0.6	1.037238	0	2	23.603659	0.490635	0	60	0	0	60	60	1126.266667	934.335793	0.733333	0	1941	0.066667	0.365148	0	0	0.666667	1.061337	0	2	0.6	1.037238	0	2	1	1	0.006135	0	0	0.411043	0.993865	0	23.603659	0.490635	0	60	0	0	60	60	1126.266667	934.335793	0.733333	0	1941	0.066667	0.365148	0	0	0.666667	1.061337	0	2	0.6	1.037238	0	2	24.153846	0.871275	0	60	0	0	60	60	1119.758621	955.636686	0.689655	0	2299	0.068966	0.371391	0	0	0.758621	1.090713	0	2	0.689655	1.072495	0	2
18	1	40264343	40264639	296	1	18.908571	0.696027	0	60	0	0	60	60	0	0	0	0	0	4.95	3.086047	2	6	8.75	4.153312	0	13	3.8	5.578153	-6	8	18.379195	0.597838	0	60	0	0	60	60	0	0	0	0	0	4.5	3.188521	2	6	7.818182	4.696872	0	13	3.318182	5.549658	-4	8	18.379195	0.597838	0	60	0	0	60	60	0	0	0	0	0	4.5	3.188521	2	6	7.818182	4.696872	0	13	3.318182	5.549658	-4	8	1	1	0.003367	0	0	0.525253	0.996633	0	18.379195	0.597838	0	60	0	0	60	60	0	0	0	0	0	4.5	3.188521	2	6	7.818182	4.696872	0	13	3.318182	5.549658	-4	8	19.823362	0.381907	0	60	0	0	60	60	0	0	0	0	0	4.428571	3.370036	2	6	7.380952	4.862882	0	13	2.952381	5.545054	-4	8
19	1	52365823	52366116	293	1	11	0	0	60	0	0	60	60	0.727273	2.412091	0.090909	0	0	3.909091	4.437444	0	9	2.818182	2.522625	0	6	-1.090909	3.618136	-5	2	8.755932	1.610369	0.016949	60	0	0	60	60	0.727273	2.412091	0.090909	0	0	3.909091	4.437444	0	9	2.818182	2.522625	0	6	-1.090909	3.618136	-5	2	8.755932	1.610369	0.016949	60	0	0	60	60	0.727273	2.412091	0.090909	0	0	3.909091	4.437444	0	9	2.818182	2.522625	0	6	-1.090909	3.618136	-5	2	0	0	0	0	0	0.530612	0.996599	0	8.755932	1.610369	0.016949	60	0	0	60	60	0.727273	2.412091	0.090909	0	0	3.909091	4.437444	0	9	2.818182	2.522625	0	6	-1.090909	3.618136	-5	2	6.974359	0.38829	0.005698	60	0	0	60	60	0	0	0	0	0	6.142857	4.099942	1	13	4.142857	2.193063	1	7	-2	4.358899	-8	4
20	1	53909512	53909817	305	1	1.56	0.497098	1	60	0	0	60	60	0	0	0	0	0	3	1.414214	2	4	6	7.071068	1	11	3	8.485281	-3	9	9	4.163332	0.2443	60	0	0	60	60	2.916667	10.10363	0.083333	0	0	0.25	0.621582	0	1	0.916667	3.175426	0	0	0.666667	2.640018	0	0	9	4.163332	0.2443	60	0	0	60	60	2.916667	10.10363	0.083333	0	0	0.25	0.621582	0	1	0.916667	3.175426	0	0	0.666667	2.640018	0	0	0	0	0	0	0	0.519608	0.996732	0	9	4.163332	0.2443	60	0	0	60	60	2.916667	10.10363	0.083333	0	0	0.25	0.621582	0	1	0.916667	3.175426	0	0	0.666667	2.640018	0	0	12	0	0	60	0	0	60	60	2.916667	10.10363	0.083333	0	0	0.25	0.621582	0	1	0.916667	3.175426	0	0	0.666667	2.640018	0	0
21	1	54948532	54948679	147	1	3	0	1	60	0	0	60	60	0	0	0	0	0	0.666667	1.154701	0	2	1	1.732051	0	3	0.333333	2.516611	-2	3	3	0	1	60	0	0	60	60	0	0	0	0	0	0.666667	1.154701	0	2	1	1.732051	0	3	0.333333	2.516611	-2	3	3	0	1	60	0	0	60	60	0	0	0	0	0	0.666667	1.154701	0	2	1	1.732051	0	3	0.333333	2.516611	-2	3	0	0	0	0	0	0.513514	0.993243	0	3	0	1	60	0	0	60	60	0	0	0	0	0	0.666667	1.154701	0	2	1	1.732051	0	3	0.333333	2.516611	-2	3	3	0	1	60	0	0	60	60	0	0	0	0	0	0.666667	1.154701	0	2	1	1.732051	0	3	0.333333	2.516611	-2	3
22	1	64894016	64894180	164	1	35.648571	0.717713	0	60	0	0	60	60	0.722222	4.004363	0.027778	0	0	5.444444	9.113395	0	22	0.027778	0.166667	0	0	-5.416667	9.122578	-22	0	36.939759	1.1319	0	60	0	0	60	60	0.666667	3.847989	0.025641	0	0	5.128205	8.832296	0	22	0.025641	0.160128	0	0	-5.102564	8.840085	-22	0	36.939759	1.1319	0	60	0	0	60	60	0.666667	3.847989	0.025641	0	0	5.128205	8.832296	0	22	0.025641	0.160128	0	0	-5.102564	8.840085	-22	0	2	1	0.006061	0	0	0.478788	0.993939	0	36.939759	1.1319	0	60	0	0	60	60	0.666667	3.847989	0.025641	0	0	5.128205	8.832296	0	22	0.025641	0.160128	0	0	-5.102564	8.840085	-22	0	38.444444	0.638451	0	60	0	0	60	60	0.634146	3.753372	0.02439	0	0	4.902439	8.668347	0	22	0.02439	0.156174	0	0	-4.878049	8.675238	-22	0
23	1	70951848	70952157	309	1	43.785714	1.016946	0	60	0	0	60	60	256.978723	829.479551	0.148936	0	1216	0.319149	0.593676	0	1	0.744681	1.60797	0	4	0.425532	1.542791	-1	3	42.099678	0.740336	0	60	0	0	60	60	114.957447	406.002996	0.106383	0	33	0.255319	0.530303	0	1	0.553191	1.456746	0	4	0.297872	1.473164	-1	2	42.099678	0.740336	0	60	0	0	60	60	114.957447	406.002996	0.106383	0	33	0.255319	0.530303	0	1	0.553191	1.456746	0	4	0.297872	1.473164	-1	2	2	0	0	0	0	0.493548	0.996774	0	42.099678	0.740336	0	60	0	0	60	60	114.957447	406.002996	0.106383	0	33	0.255319	0.530303	0	1	0.553191	1.456746	0	4	0.297872	1.473164	-1	2	40.131054	0.807061	0	60	0	0	60	60	76.510638	318.396176	0.085106	0	0	0.234043	0.519731	0	1	0.468085	1.36495	0	1	0.234043	1.41748	-1	1
24	1	87653138	87653362	224	1	47.674286	0.469312	0	60	0	0	60	60	1.38	5.602077	0.06	0	0	2.24	1.933169	0	5	2.76	4.44265	0	10	0.52	3.382066	-2	6	47.185841	0.389842	0	60	0	0	60	60	1.408163	5.656554	0.061224	0	0	2.285714	1.925703	0	6	2.816327	4.470615	0	10	0.530612	3.416273	-2	7	47.185841	0.389842	0	60	0	0	60	60	1.408163	5.656554	0.061224	0	0	2.285714	1.925703	0	6	2.816327	4.470615	0	10	0.530612	3.416273	-2	7	2	0	0	0	0	0.422222	0.995556	0	47.185841	0.389842	0	60	0	0	60	60	1.408163	5.656554	0.061224	0	0	2.285714	1.925703	0	6	2.816327	4.470615	0	10	0.530612	3.416273	-2	7	43.230769	3.076319	0	60	0	0	60	60	1.301887	5.4476	0.056604	0	0	2.169811	1.888588	0	5	2.433962	4.240416	0	10	0.264151	3.187421	-2	6
25	1	97943157	97943449	292	1	21.888571	2.077754	0	60.8	2.768875	0	60	60	2.6	11.269428	0.08	0	0	4.56	4.975607	0	12	0.16	0.472582	0	1	-4.4	4.924429	-12	0	8.962585	7.005261	0.469388	55.789474	16.705975	0.078947	60	60	0.236842	1.459993	0.026316	0	0	2.552632	4.653957	0	12	0.131579	0.414015	0	1	-2.421053	4.589245	-12	0	8.962585	7.005261	0.469388	55.789474	16.705975	0.078947	60	60	0.236842	1.459993	0.026316	0	0	2.552632	4.653957	0	12	0.131579	0.414015	0	1	-2.421053	4.589245	-12	0	0	0	0	2	0.006826	0.546075	0.996587	0	8.962585	7.005261	0.469388	55.789474	16.705975	0.078947	60	60	0.236842	1.459993	0.026316	0	0	2.552632	4.653957	0	12	0.131579	0.414015	0	1	-2.421053	4.589245	-12	0	26.780627	1.645868	0	60	0	0	60	60	0	0	0	0	0	0.571429	2.251396	0	0	0.107143	0.41627	0	0	-0.464286	1.933757	0	0
