Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	21786419	21786690	271	1	32.568571	1.799279	0	60	0	0	60	60	679.578947	1088.672979	0.526316	0	2603	1.175439	0.928186	0	2	5.561404	7.53093	0	20	4.385965	7.113253	-2	18	30	0	0.988971	60	0	0	60	60	759.529412	1124.942085	0.588235	0	2603	1.156863	0.924609	0	2	5.960784	7.799899	0	20	4.803922	7.351244	-2	18	30	0	0.988971	60	0	0	60	60	759.529412	1124.942085	0.588235	0	2603	1.156863	0.924609	0	2	5.960784	7.799899	0	20	4.803922	7.351244	-2	18	0	20	0.073529	21	0.077206	0.672794	0	0	30	0	0.988971	60	0	0	60	60	759.529412	1124.942085	0.588235	0	2603	1.156863	0.924609	0	2	5.960784	7.799899	0	20	4.803922	7.351244	-2	18	21.785714	0.410913	0	59.096154	4.871927	0	60	60	809.903846	1297.160538	0.403846	0	2552	41.615385	33.425453	0	73	0.096154	0.495454	0	0	-41.519231	33.326366	-73	0
12	1	25158688	25161509	2821	2	21.817143	0.387103	0	59.829268	1.093216	0	60	60	383.365854	444.247834	0.512195	0	970	0.02439	0.156174	0	0	0	0	0	0	-0.02439	0.156174	0	0	20.705882	0.469668	0.951429	59.825	1.106797	0	60	60	392.95	445.593868	0.525	0	970	0.025	0.158114	0	0	0	0	0	0	-0.025	0.158114	0	0	20.705882	0.469668	0.993976	58.365854	9.406796	0.02439	60	60	383.365854	444.247834	0.512195	0	970	0.02439	0.156174	0	0	0	0	0	0	-0.02439	0.156174	0	0	0	4	0.001417	6	0.002126	0.664777	0	0.098157	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.391429	0.488769	0	60	0	0	60	60	584.075	908.652945	0.45	0	1565	0	0	0	0	0	0	0	0	0	0	0	0
13	1	26489813	26490138	325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.006135	22	0.067485	0.564417	0.996933	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1	28247800	28248108	308	1	0.988571	0.106444	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	1	0	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	1	0	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	0	14	0.045307	57	0.184466	0.588997	0.97411	0	1	0	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	9	0	0	60	0	0	60	60	599.2	457.116032	0.9	0	1255	1	0.471405	0	1	1.6	0.699206	0	2	0.6	0.699206	-1	1
15	1	31575066	31577331	2265	2	6.457143	2.044531	0.468571	60	0	0	60	60	97.25	344.639812	0.125	0	177	1.25	1.914854	0	4	0.5625	1.152895	0	2	-0.6875	1.302242	-3	1	3.273504	1.123443	1	60	0	0	60	60	129.666667	396.714767	0.166667	0	177	1.083333	1.311372	0	3	0.333333	0.778499	0	2	-0.75	1.288057	-2	0	5.525364	1.407534	0.417292	60	0	0	60	60	258.173913	482.399274	0.304348	0	1260	2.043478	1.988107	0	4	0.826087	1.072473	0	2	-1.217391	1.622471	-3	0	0	0	0	7	0.003089	0.476169	0.661518	0.019417	5.91453	1.901455	0.732194	60	0	0	60	60	337.076923	519.823281	0.384615	0	1260	2.846154	2.034951	1	6	1.153846	1.143544	0	2	-1.692308	1.702186	-3	0	6.732194	0.738389	0.008547	53.25	18.444511	0	6	60	273.875	484.392799	0.3125	0	1260	2.4375	2.128184	0	6	0.9375	1.12361	0	2	-1.5	1.712698	-3	0
16	1	35101422	35111976	10554	3	18.205714	0.78523	0	57.96875	8.574096	0	57	60	192.0625	688.775863	0.125	0	23	0.46875	1.046788	0	2	0.25	0.718421	0	1	-0.21875	1.156591	-1	0	17.635328	1.076133	0	58.088235	8.324362	0	57	60	180.764706	669.15175	0.117647	0	23	0.470588	1.022039	0	2	0.235294	0.698866	0	1	-0.235294	1.129731	-1	0	15.450834	5.693976	0.000095	59.051282	5.608198	0	60	60	79.25641	447.192205	0.064103	0	0	0.551282	1.14696	0	2	0.269231	0.69643	0	2	-0.282051	1.215671	-2	0	0	2	0.000189	0	0	0.470014	0.523638	0.005306	28.202279	0.402273	0	60	0	0	60	60	1.241379	6.685032	0.034483	0	0	0.655172	1.421163	0	3	0.103448	0.409253	0	0	-0.551724	1.212618	-3	0	38.675214	1.080971	0	60	0	0	60	60	225.977273	632.654669	0.25	0	763	0.340909	1.05529	0	1	1.159091	2.44895	0	7	0.818182	2.713213	-1	7
17	1	35627128	35627448	320	1	9.391429	1.159703	0	60	0	0	60	60	516.75	896.448139	0.375	0	1896	2.625	4.883646	0	13	1.0625	1.236595	0	3	-1.5625	4.486554	-10	2	6.061224	0.794387	0.096573	60	0	0	60	60	566.68	784.43885	0.48	0	1661	6.2	7.071068	0	13	2.2	1.632993	0	4	-4	6.041523	-10	2	6.061224	0.794387	0.096573	60	0	0	60	60	566.68	784.43885	0.48	0	1661	6.2	7.071068	0	13	2.2	1.632993	0	4	-4	6.041523	-10	2	0	18	0.056075	10	0.031153	0.538941	0.975078	0	6.061224	0.794387	0.096573	60	0	0	60	60	566.68	784.43885	0.48	0	1661	6.2	7.071068	0	13	2.2	1.632993	0	4	-4	6.041523	-10	2	8.666667	2.497999	0.005698	60	0	0	60	60	310.473684	507.61735	0.315789	0	1261	10.052632	6.05047	6	19	2.684211	1.454977	0	5	-7.368421	5.335526	-16	-4
18	1	37816474	37816715	241	1	23.105714	1.191047	0	60	0	0	60	60	495.854167	880.080001	0.4375	0	1492	2.979167	2.365439	0	6	0.020833	0.144338	0	0	-2.958333	2.360656	-6	0	21	0	0.995868	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	21	0	0.995868	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	0	6	0.024793	19	0.078512	0.429752	0.698347	0	21	0	0.995868	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	23	0	0.02	60	0	0	60	60	774.136364	928.580552	0.522727	0	1929	0.068182	0.333949	0	0	0.409091	0.897495	0	2	0.340909	0.887725	0	2
19	1	37816474	37816722	248	1	23.105714	1.191047	0	60	0	0	60	60	495.854167	880.080001	0.4375	0	1492	2.979167	2.365439	0	6	0.020833	0.144338	0	0	-2.958333	2.360656	-6	0	21	0	0.995984	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	21	0	0.995984	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	0	6	0.024096	19	0.076305	0.433735	0.706827	0	21	0	0.995984	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	23	0	0	60	0	0	60	60	774.136364	928.580552	0.522727	0	1929	0.068182	0.333949	0	0	0.409091	0.897495	0	2	0.340909	0.887725	0	2
20	1	39998238	40001292	3054	2	26.185714	0.563779	0	58.6875	7.424621	0	60	60	100.84375	325.141767	0.1875	0	150	1.125	1.453583	0	3	1.46875	5.605207	0	1	0.34375	5.637486	-2	1	20.347578	2.573267	0	58.742857	7.097402	0	60	60	93.342857	311.509791	0.2	0	150	1.028571	1.316987	0	2	1.371429	5.363744	0	1	0.342857	5.346482	-2	1	21.536649	2.086344	0	59.214286	5.61399	0	60	60	224.125	672.36354	0.196429	0	804	1	1.307322	0	2	1	4.276787	0	2	0	4.340088	-2	1	1	0	0	11	0.003601	0.417676	0.977741	0	22.071225	0.981572	0	60	0	0	60	60	309.466667	854.998477	0.133333	0	1544	1.133333	1.252125	0	2	1.433333	5.829079	0	2	0.3	5.790301	-2	1	17.467236	1.524442	0	55.1875	15.672943	0.0625	60	60	290.125	830.452995	0.125	0	1544	1.28125	1.442095	0	3	1.5625	5.639363	0	2	0.28125	5.686625	-3	1
21	1	42632798	42633114	316	1	9.737143	0.771664	0	60	0	0	60	60	239.666667	542.876904	0.333333	0	920	13.333333	15.564139	0	39	10.666667	9.393744	3	24	-2.666667	21.935166	-34	22	6.193277	1.195169	0.70347	60	0	0	60	60	319.555556	613.606982	0.444444	0	1749	17.333333	16.147755	0	39	13	9.823441	3	24	-4.333333	25.470571	-34	22	6.193277	1.195169	0.70347	60	0	0	60	60	319.555556	613.606982	0.444444	0	1749	17.333333	16.147755	0	39	13	9.823441	3	24	-4.333333	25.470571	-34	22	0	1	0.003155	45	0.141956	0.511041	0	0.927445	6.193277	1.195169	0.70347	60	0	0	60	60	319.555556	613.606982	0.444444	0	1749	17.333333	16.147755	0	39	13	9.823441	3	24	-4.333333	25.470571	-34	22	1.611336	0.488436	1	60	0	0	60	60	0	0	0	0	0	19.5	22.51666	0	39	2.5	2.886751	0	5	-17	19.629909	-34	0
22	1	42743178	42743492	314	1	5.014286	1.224076	0.411429	55.333333	14	0	18	60	635.222222	957.253856	0.333333	0	2095	0.888889	0.781736	0	2	0.777778	0.440959	0	1	-0.111111	0.927961	-2	1	3	0	1	15.9	26.425466	0.7	0	60	285.85	700.677888	0.15	0	1728	0.35	0.67082	0	1	0.2	0.410391	0	1	-0.15	0.48936	-1	0	3	0	1	15.9	26.425466	0.7	0	60	285.85	700.677888	0.15	0	1728	0.35	0.67082	0	1	0.2	0.410391	0	1	-0.15	0.48936	-1	0	0	9	0.028571	8	0.025397	0.565079	1	0	3	0	1	15.9	26.425466	0.7	0	60	285.85	700.677888	0.15	0	1728	0.35	0.67082	0	1	0.2	0.410391	0	1	-0.15	0.48936	-1	0	7.174286	2.467188	0.405714	43.333333	27.653316	0.277778	0	60	235.722222	891.405685	0.222222	0	289	2	3.865382	0	11	0.666667	1.371989	0	3	-1.333333	3.970479	-10	2
23	1	43857456	43857791	335	1	17.608571	1.480895	0	60	0	0	60	60	48.208333	132.683992	0.166667	0	224	0.708333	0.858673	0	2	0.458333	2.245366	0	0	-0.25	1.893926	-2	0	3.632047	3.902218	0.753709	54.782609	17.286244	0.086957	60	60	51.26087	134.924294	0.26087	0	224	0.913043	1.378835	0	3	0.565217	2.312537	0	0	-0.347826	2.102135	-2	0	3.632047	3.902218	0.753709	54.782609	17.286244	0.086957	60	60	51.26087	134.924294	0.26087	0	224	0.913043	1.378835	0	3	0.565217	2.312537	0	0	-0.347826	2.102135	-2	0	0	0	0	3	0.008929	0.517857	0.934524	0	3.632047	3.902218	0.753709	54.782609	17.286244	0.086957	60	60	51.26087	134.924294	0.26087	0	224	0.913043	1.378835	0	3	0.565217	2.312537	0	0	-0.347826	2.102135	-2	0	9.834758	1.244894	0.005698	55.9375	14.968717	0.0625	55	60	461.0625	728.115602	0.5	0	1702	2.1875	2.040221	0	5	0.8125	2.762095	0	2	-1.375	3.138471	-5	0
24	1	45417623	45417934	311	1	28.714286	3.996212	0	60	0	0	60	60	175.942857	286.139615	0.4	0	414	3.714286	2.282561	0	7	2.457143	2.593463	1	7	-1.257143	2.441586	-3	2	4.60177	4.575373	0.798077	55.555556	16.012815	0.074074	60	60	228.074074	307.768385	0.518519	0	435	4.259259	2.141038	0	7	2.703704	2.93277	1	9	-1.555556	2.423179	-4	2	4.60177	4.575373	0.798077	55.555556	16.012815	0.074074	60	60	228.074074	307.768385	0.518519	0	435	4.259259	2.141038	0	7	2.703704	2.93277	1	9	-1.555556	2.423179	-4	2	0	0	0	8	0.025641	0.557692	1	0	4.60177	4.575373	0.798077	55.555556	16.012815	0.074074	60	60	228.074074	307.768385	0.518519	0	435	4.259259	2.141038	0	7	2.703704	2.93277	1	9	-1.555556	2.423179	-4	2	1	0	1	52.941176	19.926335	0.117647	0	60	0	0	0	0	0	0.705882	0.587868	0	1	0.058824	0.242536	0	0	-0.647059	0.701888	-1	0
25	1	46207287	46207598	311	1	2	0	1	60	0	0	60	60	58.923077	143.942964	0.153846	0	369	0.153846	0.5547	0	0	1	3.605551	0	0	0.846154	3.050851	0	0	3.242812	1.422739	1	39	29.361629	0.35	0	60	891.35	1818.690051	0.35	0	2215	0.1	0.447214	0	0	0.7	2.903718	0	0	0.6	2.458069	0	0	3.242812	1.422739	1	39	29.361629	0.35	0	60	891.35	1818.690051	0.35	0	2215	0.1	0.447214	0	0	0.7	2.903718	0	0	0.6	2.458069	0	0	0	10	0.032051	18	0.057692	0.548077	1	0	3.242812	1.422739	1	39	29.361629	0.35	0	60	891.35	1818.690051	0.35	0	2215	0.1	0.447214	0	0	0.7	2.903718	0	0	0.6	2.458069	0	0	11.435897	0.83889	0.002849	50	23.00895	0.166667	0	60	867.944444	1286.095069	0.722222	0	2215	1.333333	2.634611	0	3	0.777778	0.878204	0	2	-0.555556	2.502287	-2	1
