Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	4	44971997	44972168	171	1	15.391429	1.589159	0	86.366934	99.402045	-75.845595	201.327175	-48.735289	126.905835	-138.93885	97.92994	-135.102224	184.781626	-324.6239	78.25191	1.179191	1.634378	0.959538	90.071356	87.50067	-0.039155	198.11702	-53.96166	89.120366	-138.93885	45.86998	-144.033016	140.880887	-324.6239	39.69956	1.179191	1.634378	0.959538	90.071356	87.50067	-0.039155	198.11702	-53.96166	89.120366	-138.93885	45.86998	-144.033016	140.880887	-324.6239	39.69956	0	11	0.063953	25	0.145349	0	0.046512	0.883721	1.179191	1.634378	0.959538	90.071356	87.50067	-0.039155	198.11702	-53.96166	89.120366	-138.93885	45.86998	-144.033016	140.880887	-324.6239	39.69956	17.196581	2.335708	0.002849	72.870522	96.667862	-32.38193	198.11702	-25.675461	112.368099	-108.65253	106.20795	-98.545983	180.292317	-290.51674	140.478275
12	4	162776135	162776212	77	0	17.317143	2.13297	0.002857	17.667412	130.572328	-149.857655	100.609555	-9.077846	115.701409	-108.32021	50.60164	-26.745258	161.736039	-169.214235	150.002375	4.177215	2.416607	0.658228	22.788738	136.082246	-235.41611	116.6069	-19.175459	115.091944	-118.88883	50.60164	-41.964197	162.428444	-175.902445	262.04957	4.177215	2.416607	0.658228	22.788738	136.082246	-235.41611	116.6069	-19.175459	115.091944	-118.88883	50.60164	-41.964197	162.428444	-175.902445	262.04957	0	0	0	0	0	0.25641	0	0.25641	4.177215	2.416607	0.658228	22.788738	136.082246	-235.41611	116.6069	-19.175459	115.091944	-118.88883	50.60164	-41.964197	162.428444	-175.902445	262.04957	16.039886	2.547515	0.002849	18.787969	133.731456	-235.41611	100.609555	-25.633755	110.20313	-118.88883	26.63346	-44.421725	157.525199	-175.902445	95.319985
13	4	190554616	190554727	111	1	72.991429	3.45871	0	13.772706	120.769994	-76.33492	110.12255	25.931164	174.064091	-163.91539	219.97306	12.158458	237.586095	-280.06249	260.65535	58.938053	5.362374	0	13.238975	122.222416	-76.33492	87.228845	28.484288	181.39708	-163.91539	219.97306	15.245313	242.922485	-280.06249	231.118585	58.938053	5.362374	0	13.238975	122.222416	-76.33492	87.228845	28.484288	181.39708	-163.91539	219.97306	15.245313	242.922485	-280.06249	231.118585	2	1	0.008929	3	0.026786	0.339286	0.660714	0	58.938053	5.362374	0	13.238975	122.222416	-76.33492	87.228845	28.484288	181.39708	-163.91539	219.97306	15.245313	242.922485	-280.06249	231.118585	57.749288	2.569012	0	12.320701	123.718393	-76.33492	87.228845	24.612014	183.432179	-163.91539	219.97306	12.291312	241.040091	-226.8815	231.118585
14	5	3015549	3015630	81	0	14.368571	3.727638	0	42.233562	71.916459	-46.029645	121.10961	27.216957	146.309597	-104.21246	218.02661	-15.016605	195.311624	-219.19804	240.80917	7.650602	3.610397	0.301205	45.377489	71.415068	-58.16691	121.10961	37.822303	153.993553	-110.87042	218.02661	-7.555187	207.146244	-227.187215	240.80917	7.650602	3.610397	0.301205	45.377489	71.415068	-58.16691	121.10961	37.822303	153.993553	-110.87042	218.02661	-7.555187	207.146244	-227.187215	240.80917	0	0	0	21	0.256098	0.195122	1	0	7.650602	3.610397	0.301205	45.377489	71.415068	-58.16691	121.10961	37.822303	153.993553	-110.87042	218.02661	-7.555187	207.146244	-227.187215	240.80917	18.094017	3.724781	0.017094	46.221912	60.660969	-29.000775	121.10961	18.614512	115.244415	-104.21246	182.64226	-27.607399	152.386008	-219.19804	201.741245
15	6	23743260	23745945	2685	2	12.422857	2.582405	0.048571	124.481496	600.746242	-97.625375	315.364225	-2.639737	71.884571	-65.36067	140.58225	-127.121233	616.748118	-373.167575	238.207625	0.037037	0.20367	1	1242.229175	1781.953353	-17.802125	2502.260475	-71.34905	55.816464	-110.81725	-31.88085	-1313.578225	1726.13689	-2534.141325	-93.015125	0.004838	0.074573	1	23.443484	236.494919	-7.316005	12.00188	-3.300791	14.563621	-14.95047	7.76875	-26.744275	239.716847	-21.006525	10.63233	0	49	0.018243	29	0.010797	0.394639	0.962398	0	0	0	1	2502.260475	0	2502.260475	2502.260475	-31.88085	0	-31.88085	-31.88085	-2534.141325	0	-2534.141325	-2534.141325	7.866097	1.394588	0.042735	160.05595	674.331666	-43.28216	-0.42982	22.929412	83.19871	-41.96231	151.75376	-137.126538	696.432009	-64.39991	207.177075
16	6	157699904	157703269	3365	2	8.32	1.021488	0	198.030972	849.008903	-21.833765	52.65811	-37.385606	93.315553	-161.74421	6.30082	-235.416578	932.566182	-172.835825	10.17731	3.763533	1.22518	0.826211	179.225188	809.749729	-6.93076	51.60845	-32.568986	89.624282	-121.81736	4.99685	-211.794174	890.120451	-139.910445	10.17731	6.069795	1.66458	0.253044	60.329383	441.732138	-5.38613	24.224975	-3.795111	75.722319	-15.32287	17.43491	-64.124494	489.815705	-37.7685	14.14392	0	0	0	5	0.001485	0.458111	0.4694	0.050208	7.527066	1.273345	0.025641	282.240632	960.908552	-39.140915	239.33735	-7.0581	163.738808	-161.74421	25.98463	-289.298732	1070.580424	-338.57891	21.723595	12.609687	1.268888	0	242.475636	856.214261	-7.709435	334.72514	-0.08839	149.217849	-111.574	63.92402	-242.564026	955.034474	-338.57891	37.369275
17	7	21587707	21587827	120	1	10.062857	1.354835	0.011429	31.11985	91.914193	-24.193895	86.90222	27.748614	92.263871	-35.10873	132.21327	-3.371236	111.504771	-93.388785	106.10485	6.229508	2.401057	0.57377	48.973538	118.233966	-38.56996	302.633335	36.736856	101.515678	-39.89236	234.94596	-12.236683	139.150363	-251.828145	108.61145	6.229508	2.401057	0.57377	48.973538	118.233966	-38.56996	302.633335	36.736856	101.515678	-39.89236	234.94596	-12.236683	139.150363	-251.828145	108.61145	0	0	0	1	0.008264	0.413223	1	0	6.229508	2.401057	0.57377	48.973538	118.233966	-38.56996	302.633335	36.736856	101.515678	-39.89236	234.94596	-12.236683	139.150363	-251.828145	108.61145	10.518519	0.766494	0	42.085398	115.4114	-38.56996	297.35726	32.701625	96.380428	-35.10873	132.21327	-9.383772	134.397255	-106.20848	108.61145
18	7	126045887	126051447	5560	2	13.597143	4.572936	0.054286	-37.853624	50.729743	-140.28139	8.52837	0.12011	114.174178	-88.19557	116.54418	37.973733	111.220808	-75.36707	189.80027	1.75	0.5	1	-48.100249	75.775401	-149.947135	11.08749	-120.542572	147.024746	-373.97839	1.58551	-72.442323	83.860156	-224.031255	18.291295	0.964945	0.198489	1	-3.212601	26.600002	-27.878775	27.95454	-7.661764	42.076199	-36.12312	20.58551	-4.449163	45.527023	-63.41741	31.412725	0	31	0.005575	34	0.006114	0.35677	0.585866	0.017083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.665714	2.100545	0.06	-5.859206	56.943615	-71.32762	65.982855	4.090549	81.576522	-55.65872	51.83593	9.949754	123.608049	-146.572385	108.72766
19	8	11245559	11247207	1648	2	11.285714	1.336536	0	353.605376	675.11308	-28.34598	1589.73653	-14.459542	224.523637	-211.64558	32.49465	-368.064918	802.023269	-1669.4102	29.789145	1.390313	0.871004	0.991453	646.456243	837.641595	-30.343215	1628.55336	-7.65826	301.919611	-211.64558	10.86075	-654.114503	1026.352426	-1801.38211	26.6245	0.369091	0.714666	0.998182	646.456243	837.641595	-30.343215	1628.55336	-7.65826	301.919611	-211.64558	10.86075	-654.114503	1026.352426	-1801.38211	26.6245	0	25	0.015161	7	0.004245	0.533657	0	0	0.011396	0.130432	1	1593.558009	60.987197	1527.262465	1676.7946	-172.119974	221.718078	-541.23696	7.3844	-1765.677983	241.796189	-2169.79032	-1571.546455	15.917379	3.225171	0.019943	326.630007	683.473773	-54.1397	1589.73653	-19.409157	151.369349	-172.0258	145.41237	-346.039165	776.953844	-1669.4102	149.50767
20	8	84959373	84959555	182	1	19.397143	2.813087	0.011429	54.918193	130.845778	-82.803895	194.817165	94.213002	272.661326	-104.58877	496.81154	39.294809	373.593602	-266.8732	487.70293	1.456522	1.958102	0.951087	94.859614	118.24515	0	198.8436	64.743915	225.336681	-147.60175	496.81154	-30.115699	317.356963	-279.82607	487.70293	1.456522	1.958102	0.951087	94.859614	118.24515	0	198.8436	64.743915	225.336681	-147.60175	496.81154	-30.115699	317.356963	-279.82607	487.70293	0	24	0.131148	27	0.147541	0.26776	0	0.404372	1.456522	1.958102	0.951087	94.859614	118.24515	0	198.8436	64.743915	225.336681	-147.60175	496.81154	-30.115699	317.356963	-279.82607	487.70293	15.136752	1.986696	0.005698	104.642881	86.19011	-3.405265	194.817165	23.000656	162.57237	-147.60175	140.2048	-81.642225	203.678559	-279.82607	36.944955
21	9	469391	469570	179	1	20.414286	1.285726	0	159.086845	120.745441	5.48899	294.494745	139.50735	489.153441	-118.87118	405.50084	-19.579495	560.756366	-373.233125	324.09978	4.690608	4.270489	0.651934	172.38903	105.928904	55.20827	294.494745	64.858468	350.0156	-118.87118	82.83593	-107.530562	389.207622	-373.233125	1.82975	4.690608	4.270489	0.651934	172.38903	105.928904	55.20827	294.494745	64.858468	350.0156	-118.87118	82.83593	-107.530562	389.207622	-373.233125	1.82975	0	24	0.133333	0	0	0.483333	0	0	4.690608	4.270489	0.651934	172.38903	105.928904	55.20827	294.494745	64.858468	350.0156	-118.87118	82.83593	-107.530562	389.207622	-373.233125	1.82975	16.957265	4.577073	0.054131	181.677694	99.520259	55.20827	294.494745	68.679116	358.65887	-185.62125	82.83593	-112.998578	398.490164	-453.512055	-64.138245
22	9	105162486	105162668	182	1	12.305714	1.054787	0	27.753662	142.991999	-188.286145	217.28802	-27.872894	132.183714	-201.66915	178.67251	-55.626556	230.772558	-315.19374	404.732795	6.38587	1.37026	0.282609	20.345965	107.039073	-75.794825	160.489435	-19.86337	94.499128	-164.46538	77.70059	-40.209334	163.137923	-234.13649	65.723595	6.38587	1.37026	0.282609	20.345965	107.039073	-75.794825	160.489435	-19.86337	94.499128	-164.46538	77.70059	-40.209334	163.137923	-234.13649	65.723595	0	0	0	5	0.027322	0.295082	0.726776	0	6.38587	1.37026	0.282609	20.345965	107.039073	-75.794825	160.489435	-19.86337	94.499128	-164.46538	77.70059	-40.209334	163.137923	-234.13649	65.723595	14.649573	1.507976	0	14.367404	121.610867	-79.335475	160.489435	-32.866442	103.454103	-164.46538	77.70059	-47.233846	179.654785	-234.13649	114.130865
23	9	140783383	140785280	1897	2	23.594286	1.481876	0	58.332198	375.239194	-95.985735	104.10784	180.709432	252.509288	-94.03096	453.88394	122.377234	518.969483	-130.89408	501.7163	21.581197	2.393704	0	61.015394	375.045369	-66.61343	104.10784	207.117159	250.504007	-94.03096	453.88394	146.101765	524.971999	-130.89408	501.7163	16.178515	4.249371	0	37.246542	316.049217	-66.61343	95.15905	142.281576	233.766848	-94.03096	449.4014	105.035034	443.642656	-104.4363	492.58873	1	0	0	18	0.009484	0.633298	0.027397	0	11.538462	0.691232	0	75.108755	445.387515	-121.273645	87.57582	72.80994	200.085395	-123.33053	366.28105	-2.298815	551.158072	-82.27234	410.718525	17.837607	1.710258	0	46.399958	353.24179	-115.537775	77.51023	64.736449	182.338419	-58.99457	366.28105	18.336491	448.673962	-90.85401	410.718525
24	10	4290063	4291682	1619	2	11.311429	1.643825	0	733.280094	835.712282	-126.838405	1679.96593	7.801318	192.111325	-140.00435	308.12996	-725.478776	954.081766	-1801.297135	416.245235	1.304843	0.956753	0.997151	1160.280779	735.756487	15.4265	1679.96593	-79.726638	117.141512	-140.00435	50.14468	-1240.007417	762.633204	-1801.297135	-82.3055	0.311536	0.706091	0.999383	1160.280779	735.756487	15.4265	1679.96593	-79.726638	117.141512	-140.00435	50.14468	-1240.007417	762.633204	-1801.297135	-82.3055	0	24	0.014815	3	0.001852	0.44321	0.228395	0.017284	0.133903	0.341034	1	1588.104341	77.390918	1464.717725	1702.952105	-92.106347	129.314459	-373.59035	73.97306	-1680.210689	120.612035	-1892.259075	-1513.18223	13.219373	1.995787	0.017094	255.224301	612.132073	-62.28205	1583.012055	-6.172809	77.481481	-72.20654	46.6963	-261.39711	655.322124	-1622.06187	79.71538
25	10	9438233	9438400	167	1	18.2	4.779973	0.005714	111.84283	128.707976	-14.38237	221.23935	-54.306995	127.964511	-161.69701	94.72709	-166.149824	221.255522	-347.90345	79.909035	5.704142	2.071931	0.532544	139.271363	124.823842	-13.10309	308.628245	-61.353254	139.923658	-174.76506	206.4411	-200.624618	228.655393	-431.073315	112.44995	5.704142	2.071931	0.532544	139.271363	124.823842	-13.10309	308.628245	-61.353254	139.923658	-174.76506	206.4411	-200.624618	228.655393	-431.073315	112.44995	0	5	0.029762	9	0.053571	0.470238	0	0	5.704142	2.071931	0.532544	139.271363	124.823842	-13.10309	308.628245	-61.353254	139.923658	-174.76506	206.4411	-200.624618	228.655393	-431.073315	112.44995	19.951567	1.97135	0	105.94668	135.782754	-60.078315	221.23935	-51.803697	133.314438	-161.69701	120.31054	-157.750377	232.566963	-347.90345	112.44995
26	11	124830139	124830246	107	1	13.271429	1.513279	0	129.847919	159.527514	-99.257055	429.575375	35.594961	249.750571	-262.53066	272.71775	-94.252958	346.899481	-380.52825	375.42184	2.513761	2.255096	0.899083	116.319816	144.330649	-4.07267	429.575375	26.436637	225.095941	-262.53066	272.71775	-89.883178	305.430997	-380.52825	213.20632	2.513761	2.255096	0.899083	116.319816	144.330649	-4.07267	429.575375	26.436637	225.095941	-262.53066	272.71775	-89.883178	305.430997	-380.52825	213.20632	0	6	0.055556	63	0.583333	0.472222	0.87963	0	2.513761	2.255096	0.899083	116.319816	144.330649	-4.07267	429.575375	26.436637	225.095941	-262.53066	272.71775	-89.883178	305.430997	-380.52825	213.20632	15.988604	2.619681	0.025641	96.097527	150.881758	-57.52627	280.24975	54.760242	230.366657	-131.53984	272.71775	-41.337285	326.233336	-336.421495	310.52149
27	12	10813067	10813239	172	1	22.688571	2.384918	0	60.658308	75.647884	-8.900675	150.53379	-4.351268	47.676458	-78.22164	48.52995	-65.009576	98.740486	-187.35616	19.198725	2.155172	1.980848	0.954023	57.047745	75.266496	-8.43712	150.53379	-4.833211	46.354925	-78.22164	48.52995	-61.880956	97.040585	-187.35616	17.279165	2.155172	1.980848	0.954023	57.047745	75.266496	-8.43712	150.53379	-4.833211	46.354925	-78.22164	48.52995	-61.880956	97.040585	-187.35616	17.279165	0	30	0.17341	11	0.063584	0.456647	1	0	2.155172	1.980848	0.954023	57.047745	75.266496	-8.43712	150.53379	-4.833211	46.354925	-78.22164	48.52995	-61.880956	97.040585	-187.35616	17.279165	26.253561	2.910294	0.002849	50.674761	77.287556	-11.004425	139.80887	-7.809094	47.878718	-78.22164	48.52995	-58.483856	95.665393	-187.101705	17.279165
28	12	62295032	62295217	185	1	12.105714	1.296997	0	158.740344	166.273565	-27.827675	401.53788	-42.074413	93.509636	-197.35057	63.6169	-200.814757	240.327476	-603.77956	5.447725	1.465241	2.071989	0.946524	90.367953	144.485926	-6.19124	304.48855	-22.440809	72.396336	-178.6553	33.55591	-112.808761	202.841853	-483.14385	12.54237	1.465241	2.071989	0.946524	90.367953	144.485926	-6.19124	304.48855	-22.440809	72.396336	-178.6553	33.55591	-112.808761	202.841853	-483.14385	12.54237	0	3	0.016129	21	0.112903	0.376344	0.860215	0	1.465241	2.071989	0.946524	90.367953	144.485926	-6.19124	304.48855	-22.440809	72.396336	-178.6553	33.55591	-112.808761	202.841853	-483.14385	12.54237	12.361823	2.650633	0.042735	120.231961	190.443756	-100.90676	401.53788	15.527104	189.047757	-197.35057	222.74936	-104.704858	356.03796	-603.77956	323.65612
