Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
12	1	68484966	68485185	219	1	21.608571	1.27728	0	-30.684286	98.925061	-104.109835	74.85676	68.481628	202.401777	-128.24005	423.27513	99.165914	228.267229	-109.48189	454.833195	20.99095	1.04877	0	-33.858891	97.302845	-104.109835	76.94569	76.62987	193.296568	-123.94162	423.27513	110.488761	215.405357	-109.48189	454.833195	20.99095	1.04877	0	-33.858891	97.302845	-104.109835	76.94569	76.62987	193.296568	-123.94162	423.27513	110.488761	215.405357	-109.48189	454.833195	2	0	0	0	0	0.463636	0.995455	0	20.99095	1.04877	0	-33.858891	97.302845	-104.109835	76.94569	76.62987	193.296568	-123.94162	423.27513	110.488761	215.405357	-109.48189	454.833195	20.846154	0.943689	0	-33.858891	97.302845	-104.109835	76.94569	76.62987	193.296568	-123.94162	423.27513	110.488761	215.405357	-109.48189	454.833195
13	1	68800486	68801376	890	1	23.802857	1.599962	0	-16.553497	68.214441	-87.315565	19.2899	6.031872	121.376621	-152.54831	118.97355	22.585369	154.144826	-81.009755	180.246155	18.97151	0.952763	0	-5.303709	53.105565	-43.79007	24.28603	7.160238	89.649341	-42.02895	52.53185	12.463947	115.834268	-42.84449	57.10485	18.502242	1.060988	0	-0.715228	60.741519	-43.79007	26.654905	4.379771	82.838299	-42.02895	49.7133	5.094999	114.391708	-44.5413	44.84126	2	0	0	1	0.001122	0.360269	1	0	18.264957	1.039724	0	-4.751523	82.347349	-87.315565	40.35527	5.88695	112.418594	-70.24673	92.93059	10.638473	157.394295	-72.449265	180.246155	17.17094	1.343496	0	0.755138	76.609642	-76.641635	34.963055	-1.014433	103.046753	-70.24673	52.53185	-1.769571	146.993061	-81.009755	67.301115
14	1	81353842	81353872	30	0	18.711429	1.196765	0	-69.471212	64.732613	-151.284485	-6.4859	38.507389	252.050135	-140.45403	215.9074	107.9786	267.612226	-86.637635	255.964915	17.5625	0.618922	0	-71.796363	67.822281	-151.284485	12.889165	44.516064	264.716249	-140.45403	310.10275	116.312426	280.168966	-86.637635	362.124875	17.5625	0.618922	0	-71.796363	67.822281	-151.284485	12.889165	44.516064	264.716249	-140.45403	310.10275	116.312426	280.168966	-86.637635	362.124875	1	0	0	0	0	0.258065	0.967742	0	17.5625	0.618922	0	-71.796363	67.822281	-151.284485	12.889165	44.516064	264.716249	-140.45403	310.10275	116.312426	280.168966	-86.637635	362.124875	19.068376	1.269824	0	-42.133381	59.383338	-140.13981	2.48999	24.064854	192.570346	-123.9439	140.94987	66.198234	209.803852	-48.6807	222.3933
15	1	83624942	83625213	271	1	14.568571	0.882583	0	-36.302891	84.999557	-155.22675	44.9385	42.749101	214.592651	-138.81888	298.82686	79.051992	268.158933	-125.4495	357.62987	14.300366	1.152634	0	-33.731193	73.678683	-155.22675	44.9385	23.158264	168.416332	-140.0995	298.82686	56.889457	202.197555	-125.4495	357.62987	14.300366	1.152634	0	-33.731193	73.678683	-155.22675	44.9385	23.158264	168.416332	-140.0995	298.82686	56.889457	202.197555	-125.4495	357.62987	1	0	0	0	0	0.283088	0.996324	0	14.300366	1.152634	0	-33.731193	73.678683	-155.22675	44.9385	23.158264	168.416332	-140.0995	298.82686	56.889457	202.197555	-125.4495	357.62987	14.071225	0.877039	0	-36.207272	71.138017	-155.22675	11.73808	21.805381	168.158682	-140.10216	251.90072	58.012653	198.284303	-115.110305	326.38455
16	1	85768868	85768964	96	0	17.205714	1.131964	0	-82.501852	74.477438	-164.832765	0	19.232023	172.686053	-101.43888	143.20469	101.733875	183.616028	-27.68806	237.939435	16.336735	0.745348	0	-105.111189	66.75377	-218.93154	-42.51897	28.428592	197.136725	-117.63749	190.57443	133.539781	199.605921	16.837795	239.202555	16.336735	0.745348	0	-105.111189	66.75377	-218.93154	-42.51897	28.428592	197.136725	-117.63749	190.57443	133.539781	199.605921	16.837795	239.202555	1	0	0	0	0	0.412371	0.989691	0	16.336735	0.745348	0	-105.111189	66.75377	-218.93154	-42.51897	28.428592	197.136725	-117.63749	190.57443	133.539781	199.605921	16.837795	239.202555	18.116809	1.666657	0	-85.181845	69.929276	-164.832765	-9.898685	27.415073	172.397933	-101.43888	143.20469	112.596918	179.654895	10.950795	237.939435
17	1	85783576	85783698	122	1	20.265714	1.267048	0	-15.355521	119.024427	-151.113265	186.602585	41.732852	222.920916	-168.43307	302.9011	57.088372	258.261749	-214.443895	352.51995	20.185484	1.191889	0	-25.804921	114.845618	-151.113265	67.895585	42.193055	207.106877	-154.20149	205.34948	67.997977	228.734374	-189.800205	337.39161	20.185484	1.191889	0	-25.804921	114.845618	-151.113265	67.895585	42.193055	207.106877	-154.20149	205.34948	67.997977	228.734374	-189.800205	337.39161	2	0	0	0	0	0.260163	0.99187	0	20.185484	1.191889	0	-25.804921	114.845618	-151.113265	67.895585	42.193055	207.106877	-154.20149	205.34948	67.997977	228.734374	-189.800205	337.39161	19.897436	1.011799	0	-28.882045	114.03697	-151.113265	67.822695	39.558032	203.226859	-154.20149	205.34948	68.440077	220.895434	-179.750465	337.39161
18	1	97287656	97287991	335	1	6.994286	0.749381	0.031429	17.139879	99.035405	-7.89979	21.45946	-18.111751	51.964305	-90.08011	12.35844	-35.251629	139.850273	-58.821235	21.813555	7.635015	0.58784	0.002967	84.270293	209.367873	-122.073115	455.052645	-78.282209	91.111635	-264.90415	13.92793	-162.552502	276.791622	-633.141175	71.555185	7.635015	0.58784	0.002967	84.270293	209.367873	-122.073115	455.052645	-78.282209	91.111635	-264.90415	13.92793	-162.552502	276.791622	-633.141175	71.555185	0	0	0	0	0	0.375	0.997024	0	7.635015	0.58784	0.002967	84.270293	209.367873	-122.073115	455.052645	-78.282209	91.111635	-264.90415	13.92793	-162.552502	276.791622	-633.141175	71.555185	8.250712	0.82104	0	58.790407	180.698868	-57.627255	368.237025	-55.753388	89.216929	-113.86347	13.92793	-114.543795	247.993056	-568.916115	71.555185
19	1	98482878	98483033	155	1	24.882857	1.360723	0	-32.360722	70.993879	-112.94868	25.387455	77.530612	191.563793	-79.69652	350.79069	109.891334	236.400943	-118.58306	424.931605	24.324841	1.355031	0	-38.607222	73.962931	-145.64241	25.387455	85.105318	191.908629	-79.69652	350.79069	123.71254	237.172977	-118.58306	424.931605	24.324841	1.355031	0	-38.607222	73.962931	-145.64241	25.387455	85.105318	191.908629	-79.69652	350.79069	123.71254	237.172977	-118.58306	424.931605	2	1	0.00641	0	0	0.320513	0.99359	0	24.324841	1.355031	0	-38.607222	73.962931	-145.64241	25.387455	85.105318	191.908629	-79.69652	350.79069	123.71254	237.172977	-118.58306	424.931605	29.518519	2.840337	0	-45.419941	70.605073	-145.64241	25.387455	59.515789	191.083435	-109.62619	350.79069	104.935729	228.57631	-118.58306	424.931605
20	1	106499560	106499639	79	0	25.454286	1.466697	0	-44.72938	106.550578	-146.920255	29.17863	97.42557	331.128987	-179.18031	232.35409	142.15495	383.565667	-160.66596	432.35753	27.753086	1.250309	0	-45.882167	108.246014	-146.920255	32.54308	99.834122	336.722586	-179.18031	369.13034	145.716289	389.849865	-160.66596	552.176905	27.753086	1.250309	0	-45.882167	108.246014	-146.920255	32.54308	99.834122	336.722586	-179.18031	369.13034	145.716289	389.849865	-160.66596	552.176905	2	0	0	0	0	0.3375	1	0	27.753086	1.250309	0	-45.882167	108.246014	-146.920255	32.54308	99.834122	336.722586	-179.18031	369.13034	145.716289	389.849865	-160.66596	552.176905	27.415954	2.430327	0	-38.376423	101.619051	-138.26712	32.54308	101.157494	332.300271	-160.76582	369.13034	139.533917	384.616993	-160.66596	552.176905
21	1	118094727	118094837	110	1	24.542857	1.996313	0	28.18815	136.723713	-103.464	234.788295	-10.173851	144.886017	-225.1115	195.36485	-38.362002	241.328908	-373.138095	248.919325	25.473214	1.106572	0	5.925935	121.577126	-103.464	149.2211	5.796312	129.011782	-124.18471	177.5054	-0.129623	202.575003	-198.975525	215.142075	25.473214	1.106572	0	5.925935	121.577126	-103.464	149.2211	5.796312	129.011782	-124.18471	177.5054	-0.129623	202.575003	-198.975525	215.142075	2	0	0	0	0	0.297297	0.990991	0.009009	25.473214	1.106572	0	5.925935	121.577126	-103.464	149.2211	5.796312	129.011782	-124.18471	177.5054	-0.129623	202.575003	-198.975525	215.142075	29.504274	3.935822	0	1.366827	103.622452	-80.814845	81.782985	-6.121243	113.497188	-117.72862	145.76435	-7.48807	172.933257	-182.76129	113.636695
22	1	151708310	151708468	158	1	30.217143	1.964949	0	-13.493253	39.648569	-32.481695	14.214135	15.358209	60.929775	-40.20453	93.80177	28.851461	88.616686	-58.589885	131.94258	27.54375	1.115059	0	-25.403424	42.459124	-77.7466	14.214135	21.207274	54.575506	-40.20453	98.70689	46.610698	86.674679	-58.589885	167.8342	27.54375	1.115059	0	-25.403424	42.459124	-77.7466	14.214135	21.207274	54.575506	-40.20453	98.70689	46.610698	86.674679	-58.589885	167.8342	2	0	0	0	0	0.333333	0.993711	0.006289	27.54375	1.115059	0	-25.403424	42.459124	-77.7466	14.214135	21.207274	54.575506	-40.20453	98.70689	46.610698	86.674679	-58.589885	167.8342	22.031339	5.883793	0	-11.818312	31.761017	-30.399515	10.758765	14.493342	40.27745	-19.1884	83.08293	26.311654	64.085226	-10.989945	124.084505
23	1	168275118	168275291	173	1	16.68	1.280401	0	-49.758386	77.652501	-169.2085	37.26247	131.675996	301.686081	-79.39141	544.97963	181.434382	360.879015	-70.384635	622.642835	16.537143	1.049106	0	-48.208054	78.991766	-169.2085	37.26247	129.939065	302.607584	-79.39141	544.97963	178.14712	362.949561	-70.384635	622.642835	16.537143	1.049106	0	-48.208054	78.991766	-169.2085	37.26247	129.939065	302.607584	-79.39141	544.97963	178.14712	362.949561	-70.384635	622.642835	1	0	0	1	0.005747	0.373563	0.994253	0	16.537143	1.049106	0	-48.208054	78.991766	-169.2085	37.26247	129.939065	302.607584	-79.39141	544.97963	178.14712	362.949561	-70.384635	622.642835	17.957265	1.093303	0	-30.271957	63.521164	-89.388565	36.84714	81.39873	231.6995	-64.66589	431.47352	111.670687	281.697767	-51.45318	518.81884
24	1	170239606	170239651	45	0	23.931429	1.228079	0	-25.076123	73.966531	-152.552155	43.485455	4.668932	167.807193	-162.13784	203.2231	29.745054	187.50158	-134.658515	315.06662	24.93617	0.763409	0	-68.719783	82.354351	-177.500505	10.206835	31.764729	245.198017	-287.21067	343.33753	100.484512	269.7516	-168.01628	510.638385	24.93617	0.763409	0	-68.719783	82.354351	-177.500505	10.206835	31.764729	245.198017	-287.21067	343.33753	100.484512	269.7516	-168.01628	510.638385	2	0	0	0	0	0.5	0.978261	0	24.93617	0.763409	0	-68.719783	82.354351	-177.500505	10.206835	31.764729	245.198017	-287.21067	343.33753	100.484512	269.7516	-168.01628	510.638385	24.82906	1.422014	0	-62.892521	77.980435	-177.500505	7.57394	20.841901	229.45789	-287.21067	290.07614	83.734423	254.228273	-168.01628	389.38363
25	1	172042094	172042288	194	1	21.008571	2.022066	0	-0.062421	127.823173	-122.55603	122.31412	57.243144	211.490907	-87.41574	205.72617	57.305565	255.708756	-163.605545	279.803265	21.438776	1.995206	0	-6.425828	162.767293	-152.60237	197.857645	105.053205	258.419773	-75.25564	725.7606	111.479033	308.810779	-174.746015	690.8127	21.438776	1.995206	0	-6.425828	162.767293	-152.60237	197.857645	105.053205	258.419773	-75.25564	725.7606	111.479033	308.810779	-174.746015	690.8127	2	0	0	0	0	0.307692	0.994872	0	21.438776	1.995206	0	-6.425828	162.767293	-152.60237	197.857645	105.053205	258.419773	-75.25564	725.7606	111.479033	308.810779	-174.746015	690.8127	21.490028	1.937388	0	-6.330247	151.53872	-136.525055	125.307155	96.547029	242.242416	-47.25227	206.12746	102.877276	289.093668	-169.026485	378.449865
26	1	193103389	193103518	129	1	16.074286	2.71263	0	5.883028	131.479011	-79.37485	252.09501	41.616897	188.082676	-175.70608	235.04198	35.733868	251.419957	-315.24855	218.493165	18.022901	1.063128	0	8.297331	130.737609	-79.37485	252.09501	37.871021	186.983581	-175.70608	235.04198	29.57369	249.074344	-315.24855	218.493165	18.022901	1.063128	0	8.297331	130.737609	-79.37485	252.09501	37.871021	186.983581	-175.70608	235.04198	29.57369	249.074344	-315.24855	218.493165	2	0	0	1	0.007692	0.338462	0.992308	0	18.022901	1.063128	0	8.297331	130.737609	-79.37485	252.09501	37.871021	186.983581	-175.70608	235.04198	29.57369	249.074344	-315.24855	218.493165	17.891738	0.956013	0	3.594916	82.683007	-69.28393	15.58655	15.873839	118.914773	-64.25884	135.24841	12.278923	158.05051	-82.90805	189.899365
27	1	203784257	203784334	77	0	20.78	1.30687	0	0.841603	120.016302	-60.62239	9.625705	-14.20584	104.123554	-91.57894	27.86428	-15.047443	204.923429	-83.37289	54.744775	22.177215	0.930391	0	-1.463172	199.996545	-131.23803	192.9583	-23.281263	185.207797	-247.21974	181.20165	-21.818091	349.885888	-278.46623	398.54421	22.177215	0.930391	0	-1.463172	199.996545	-131.23803	192.9583	-23.281263	185.207797	-247.21974	181.20165	-21.818091	349.885888	-278.46623	398.54421	2	0	0	0	0	0.24359	1	0	22.177215	0.930391	0	-1.463172	199.996545	-131.23803	192.9583	-23.281263	185.207797	-247.21974	181.20165	-21.818091	349.885888	-278.46623	398.54421	23.532764	1.449506	0	-4.493949	140.815849	-92.262805	13.676695	-11.898048	130.599483	-117.02542	127.36838	-7.404099	246.435001	-132.09473	207.81071
28	1	212174931	212176125	1194	2	16.982857	1.536469	0	-11.611591	64.761061	-74.257495	4.540095	8.050808	69.153858	-37.26313	98.67083	19.662399	120.855224	-26.068545	167.160345	18.002849	1.342702	0	-31.932949	99.976038	-88.279285	0.950005	25.987035	107.887407	-55.82985	140.70651	57.919985	186.072162	-37.360845	228.985795	16.773411	2.283577	0	-28.188892	100.108411	-106.843605	1.212475	14.156151	113.577577	-150.78597	162.23038	42.345043	183.540059	-66.734655	228.985795	1	0	0	0	0	0.410042	0.999163	0	14.82906	1.011002	0	-27.863926	123.641971	-136.51311	194.387345	8.924565	135.513234	-155.38359	166.96057	36.788491	222.890695	-324.995015	241.218065	19.561254	2.546949	0	-17.333434	116.492924	-106.843605	194.387345	-27.600853	105.358064	-150.78597	123.23027	-10.267419	192.548318	-324.995015	188.70785
29	1	215454858	215454937	79	0	10.714286	1.75867	0	-13.494622	64.195405	-81.209055	40.06747	89.333474	296.873012	-185.5217	542.19801	102.828095	311.520089	-129.09764	548.422545	11.283951	1.075111	0	-12.085697	68.913767	-95.95034	40.06747	81.49243	313.477729	-185.5217	542.19801	93.578127	327.287334	-129.09764	548.422545	11.283951	1.075111	0	-12.085697	68.913767	-95.95034	40.06747	81.49243	313.477729	-185.5217	542.19801	93.578127	327.287334	-129.09764	548.422545	1	0	0	0	0	0.425	0.9875	0	11.283951	1.075111	0	-12.085697	68.913767	-95.95034	40.06747	81.49243	313.477729	-185.5217	542.19801	93.578127	327.287334	-129.09764	548.422545	13.552707	1.299203	0	-3.604325	67.545041	-95.95034	97.5777	83.768477	288.141	-185.5217	542.19801	87.372802	296.662848	-129.09764	548.422545
