Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	21786419	21786690	271	1	24.24	3.255958	0	81.219722	326.375202	-32.22907	267.71242	66.400234	150.374958	-69.448	187.8658	-14.819489	390.18415	-299.714545	196.048585	1.74359	2.388738	0.934066	91.314823	350.04706	-32.97423	270.070345	79.625854	157.299562	-65.11845	207.92364	-11.688969	418.585594	-309.816015	204.42201	1.74359	2.388738	0.934066	91.314823	350.04706	-32.97423	270.070345	79.625854	157.299562	-65.11845	207.92364	-11.688969	418.585594	-309.816015	204.42201	0	20	0.073529	21	0.077206	0.672794	0	0	1.74359	2.388738	0.934066	91.314823	350.04706	-32.97423	270.070345	79.625854	157.299562	-65.11845	207.92364	-11.688969	418.585594	-309.816015	204.42201	23.823362	2.76046	0	78.814543	329.467447	-28.38956	267.71242	70.137542	150.701482	-52.32412	205.55629	-8.677001	392.799431	-299.714545	204.42201
12	1	25158688	25161509	2821	2	11.162857	1.76216	0	100.393677	575.429946	-87.72282	106.07853	14.564491	111.133174	-58.31114	121.93852	-85.829185	656.471815	-127.73611	209.66134	3.051282	1.4862	0.954416	81.510758	226.491971	-19.26767	305.691405	42.942366	109.61064	-39.52816	183.89252	-38.568391	265.429153	-236.998545	123.515885	2.776833	1.093665	0.994332	61.923186	180.280763	-18.94713	213.19511	48.160178	105.101036	-26.24108	174.95552	-13.763008	216.792495	-175.77633	152.359455	0	4	0.001417	6	0.002126	0.664777	0	0.098157	1.438746	1.352704	1	105.774684	254.496836	-23.1856	370.93651	82.232906	128.439452	-18.04133	258.83039	-23.541778	304.814462	-258.988105	211.0089	10.618234	2.768622	0.02849	85.311705	513.270503	-95.43812	97.20064	65.471412	236.213428	-52.65204	232.48129	-19.840293	635.284258	-185.00768	294.07276
13	1	26489813	26490138	325	1	11.868571	1.107353	0.002857	46.894829	108.554684	-5.38613	274.4432	0.487591	73.875792	-74.28442	34.24222	-46.407238	148.872214	-375.32501	33.68299	2.021407	0.652626	1	46.700256	110.950276	-8.168455	274.4432	-8.703551	72.149647	-74.28442	16.22256	-55.403807	146.966737	-375.32501	16.878185	2.021407	0.652626	1	46.700256	110.950276	-8.168455	274.4432	-8.703551	72.149647	-74.28442	16.22256	-55.403807	146.966737	-375.32501	16.878185	0	2	0.006135	22	0.067485	0.564417	0.996933	0	2.021407	0.652626	1	46.700256	110.950276	-8.168455	274.4432	-8.703551	72.149647	-74.28442	16.22256	-55.403807	146.966737	-375.32501	16.878185	19.797721	2.508635	0.002849	128.813975	142.637053	-11.660215	311.01847	-31.880553	121.712017	-149.8752	112.10248	-160.694528	190.168096	-424.3184	25.350705
14	1	28247800	28248108	308	1	16.637143	2.101246	0	120.004837	146.723886	-3.87977	296.45017	-4.421271	68.604124	-82.61473	38.4909	-124.426108	168.72793	-417.82316	2.97206	2.8	1.754882	0.941935	98.949336	143.35034	-8.456255	296.45017	-4.070922	62.775705	-78.13458	38.4909	-103.020257	162.109925	-379.065785	7.47513	2.8	1.754882	0.941935	98.949336	143.35034	-8.456255	296.45017	-4.070922	62.775705	-78.13458	38.4909	-103.020257	162.109925	-379.065785	7.47513	0	14	0.045307	57	0.184466	0.588997	0.97411	0	2.8	1.754882	0.941935	98.949336	143.35034	-8.456255	296.45017	-4.070922	62.775705	-78.13458	38.4909	-103.020257	162.109925	-379.065785	7.47513	18.752137	2.544145	0.005698	114.832357	154.487517	-9.61199	296.451055	1.889802	97.465482	-91.92902	109.96095	-112.942555	191.299534	-417.82316	11.30657
15	1	31575066	31577331	2265	2	10.574286	1.245702	0.002857	-5.620311	28.839076	-34.496185	12.92534	6.8515	24.629439	-8.16282	28.15277	12.471811	47.352419	-23.135785	60.625955	4.079772	1.31992	0.740741	-2.320524	26.901542	-17.75036	14.742285	8.343153	32.008861	-8.16282	32.06919	10.663677	55.582667	-27.54314	39.52932	2.858844	1.160323	0.959859	-0.924432	19.78138	-9.993475	10.197655	4.221767	28.142505	-9.0063	14.15728	5.146198	43.820483	-12.45763	14.53976	0	0	0	7	0.003089	0.476169	0.661518	0.019417	2.364672	0.961133	1	-2.568099	16.98948	-12.184825	5.52461	4.508272	33.111648	-9.0063	7.16358	7.076371	46.002437	-9.82269	12.386475	4.216524	0.584427	1	-7.339766	23.624386	-26.69019	2.41533	20.220719	102.264586	-7.24445	10.46755	27.560485	124.131653	-7.27771	18.02011
16	1	35101422	35111976	10554	3	7.631429	0.60904	0.005714	6.178098	45.052993	-37.32563	65.4682	13.10356	79.560104	-65.06979	106.48987	6.925463	95.90406	-112.687525	129.356225	4.390313	0.979106	0.817664	9.298909	49.113901	-38.65922	87.872025	7.595859	93.134786	-101.46185	107.46668	-1.703049	112.109482	-116.386175	129.356225	4.410193	2.303908	0.738822	0.141363	26.202148	-26.217235	16.63389	8.140474	72.966672	-28.51415	45.14115	7.999111	81.594838	-39.415955	63.414565	0	2	0.000189	0	0	0.470014	0.523638	0.005306	11.096866	0.808361	0	-20.584604	40.318	-54.3295	44.620945	49.4667	205.327213	-77.19541	162.08483	70.051304	195.301912	-96.94305	205.996235	21.327635	1.998086	0	-9.872431	92.845461	-88.974565	44.620945	34.62162	199.498399	-115.53533	176.8576	44.494051	235.510397	-172.70188	206.7992
17	1	35627128	35627448	320	1	14.948571	3.1546	0	37.709248	107.318656	-31.419645	248.026655	49.357769	229.062924	-58.02645	153.75376	11.648521	257.877251	-250.52902	97.55035	1.003106	1.021569	0.990683	37.125108	94.559194	-5.18394	233.70346	25.158435	169.798871	-11.36572	35.08885	-11.966673	181.894259	-171.222985	24.347175	1.003106	1.021569	0.990683	37.125108	94.559194	-5.18394	233.70346	25.158435	169.798871	-11.36572	35.08885	-11.966673	181.894259	-171.222985	24.347175	0	18	0.056075	10	0.031153	0.538941	0.975078	0	1.003106	1.021569	0.990683	37.125108	94.559194	-5.18394	233.70346	25.158435	169.798871	-11.36572	35.08885	-11.966673	181.894259	-171.222985	24.347175	13.410256	1.709572	0.005698	60.272992	117.751687	-17.306825	253.485675	46.975857	220.375962	-62.85049	173.79699	-13.297134	239.94984	-326.18944	61.853775
18	1	37816474	37816715	241	1	22.028571	2.214639	0	165.163033	107.102549	0.00365	356.10043	8.31543	160.567458	-157.21534	312.87009	-156.847604	222.813787	-492.56141	187.398905	2.292181	2.185844	0.917695	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	2.292181	2.185844	0.917695	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	0	6	0.024793	19	0.078512	0.429752	0.698347	0	2.292181	2.185844	0.917695	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	24.575499	4.633342	0.011396	121.576367	120.778282	-9.65192	305.29012	7.139133	140.250422	-157.21534	224.59762	-114.437233	210.963684	-470.65644	165.52164
19	1	37816474	37816722	248	1	22.028571	2.214639	0	165.163033	107.102549	0.00365	356.10043	8.31543	160.567458	-157.21534	312.87009	-156.847604	222.813787	-492.56141	187.398905	2.388	2.236395	0.904	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	2.388	2.236395	0.904	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	0	6	0.024096	19	0.076305	0.433735	0.706827	0	2.388	2.236395	0.904	197.275005	76.78627	125.471185	356.10043	19.849801	176.611905	-157.21534	312.87009	-177.425203	231.809126	-492.56141	187.398905	25.031339	3.782159	0.002849	121.576367	120.778282	-9.65192	305.29012	7.139133	140.250422	-157.21534	224.59762	-114.437233	210.963684	-470.65644	165.52164
20	1	39998238	40001292	3054	2	16.317143	1.070304	0	-5.825704	24.016101	-37.250305	17.32242	11.742849	65.321499	-27.99924	75.31293	17.568553	81.135131	-29.205635	96.449415	10.638177	1.719675	0	-4.358121	22.568652	-37.250305	14.647605	5.117721	57.647957	-27.99924	72.8324	9.475842	72.562133	-29.205635	90.3058	8.709097	1.644948	0.009162	-3.205436	15.899719	-11.055525	7.714965	6.328059	41.552073	-11.07158	27.09515	9.533495	52.407137	-14.158355	38.150675	0	0	0	11	0.003601	0.417676	0.977741	0	7.225071	1.013085	0.034188	-0.698822	17.995699	-10.89946	13.646495	10.886332	51.165217	-9.91468	59.01841	11.585154	65.385842	-19.261065	56.91618	11.270655	1.070764	0	0.741898	25.285189	-8.75589	15.644065	8.240351	41.804546	-11.07158	46.02004	7.498453	55.731018	-26.701645	31.84725
21	1	42632798	42633114	316	1	7.682857	0.74518	0.002857	118.713936	222.001138	-36.907645	345.22254	25.997539	155.130301	-139.33618	250.47727	-92.716397	287.343025	-293.28417	273.148215	4.896226	2.27978	0.660377	99.081737	224.436262	-89.348415	345.22254	39.888551	167.174685	-139.33618	286.38956	-59.193185	306.117157	-293.28417	274.301115	4.896226	2.27978	0.660377	99.081737	224.436262	-89.348415	345.22254	39.888551	167.174685	-139.33618	286.38956	-59.193185	306.117157	-293.28417	274.301115	0	1	0.003155	45	0.141956	0.511041	0	0.927445	4.896226	2.27978	0.660377	99.081737	224.436262	-89.348415	345.22254	39.888551	167.174685	-139.33618	286.38956	-59.193185	306.117157	-293.28417	274.301115	11.039886	1.187364	0	110.973263	227.468971	-75.95952	345.22254	40.853576	173.464946	-139.33618	286.38956	-70.119687	314.0373	-293.28417	274.301115
22	1	42743178	42743492	314	1	20.408571	3.084565	0	178.82275	223.567631	-12.009955	389.78166	-54.459967	99.777934	-177.3856	24.6818	-233.282717	301.498531	-461.09242	2.73887	1.405063	1.815412	0.952532	96.403929	187.839543	-8.055525	324.53213	-32.195617	77.562026	-121.60854	3.95123	-128.599546	250.547045	-383.735575	3.47774	1.405063	1.815412	0.952532	96.403929	187.839543	-8.055525	324.53213	-32.195617	77.562026	-121.60854	3.95123	-128.599546	250.547045	-383.735575	3.47774	0	9	0.028571	8	0.025397	0.565079	1	0	1.405063	1.815412	0.952532	96.403929	187.839543	-8.055525	324.53213	-32.195617	77.562026	-121.60854	3.95123	-128.599546	250.547045	-383.735575	3.47774	19.22792	2.775282	0.014245	136.459322	213.614227	-8.95443	336.94193	-35.654016	103.551579	-161.20361	15.95161	-172.113338	295.71937	-452.33943	8.737565
23	1	43857456	43857791	335	1	15.862857	0.913787	0	2.364068	145.908468	-136.384585	211.553695	29.263481	157.270707	-59.24271	373.70059	26.899412	207.725925	-172.147465	431.211155	14.854599	1.497891	0	0.979641	52.871234	-5.6976	8.06924	5.244587	63.142695	-15.56395	5.81714	4.264946	79.447503	-22.05588	5.723595	14.854599	1.497891	0	0.979641	52.871234	-5.6976	8.06924	5.244587	63.142695	-15.56395	5.81714	4.264946	79.447503	-22.05588	5.723595	1	0	0	3	0.008929	0.517857	0.934524	0	14.854599	1.497891	0	0.979641	52.871234	-5.6976	8.06924	5.244587	63.142695	-15.56395	5.81714	4.264946	79.447503	-22.05588	5.723595	10.626781	1.596521	0	-0.240879	54.728761	-3.90709	6.228625	6.877782	66.411062	-13.39836	10.12111	7.118661	82.498766	-13.40866	11.8035
24	1	45417623	45417934	311	1	14.882857	0.74978	0	14.42292	165.5157	-126.87756	156.29609	37.975279	176.633439	-67.63374	262.57356	23.552359	307.714727	-152.222835	341.56094	11.884984	1.021969	0	9.697721	92.536976	-33.588765	13.90532	2.768227	84.194901	-15.04209	21.92527	-6.929494	155.606584	-25.64016	38.68222	11.884984	1.021969	0	9.697721	92.536976	-33.588765	13.90532	2.768227	84.194901	-15.04209	21.92527	-6.929494	155.606584	-25.64016	38.68222	1	0	0	8	0.025641	0.557692	1	0	11.884984	1.021969	0	9.697721	92.536976	-33.588765	13.90532	2.768227	84.194901	-15.04209	21.92527	-6.929494	155.606584	-25.64016	38.68222	15.564103	1.428593	0	12.870463	115.264715	-83.09446	62.7414	8.587907	108.135313	-49.29311	48.57291	-4.282556	194.964132	-96.87183	43.84034
25	1	46207287	46207598	311	1	19.5	2.39358	0	170.74089	210.782568	-14.50813	430.582675	-17.933786	129.202647	-128.75762	107.30717	-188.674675	297.436235	-662.132725	21.567765	0.738019	1.815635	0.968051	39.315648	124.605879	-8.764075	185.75467	-10.013947	53.517787	-16.90181	6.60794	-49.329595	159.598346	-243.059645	9.78692	0.738019	1.815635	0.968051	39.315648	124.605879	-8.764075	185.75467	-10.013947	53.517787	-16.90181	6.60794	-49.329595	159.598346	-243.059645	9.78692	0	10	0.032051	18	0.057692	0.548077	1	0	0.738019	1.815635	0.968051	39.315648	124.605879	-8.764075	185.75467	-10.013947	53.517787	-16.90181	6.60794	-49.329595	159.598346	-243.059645	9.78692	22.159544	2.47794	0.005698	109.922866	208.132444	-53.987945	416.34985	13.874576	180.253622	-121.81155	107.30717	-96.048291	340.322921	-479.91695	139.45778
26	1	46366108	46366436	328	1	11.814286	0.946913	0	76.736681	136.554126	-4.915275	291.092355	21.935951	100.971821	-58.56596	107.67789	-54.80073	194.913042	-335.62082	32.58167	0.50303	1.371105	0.972727	55.841711	117.876738	-9.01637	287.840835	-1.268869	49.081159	-43.03981	28.64726	-57.11058	134.008749	-330.880645	24.27617	0.50303	1.371105	0.972727	55.841711	117.876738	-9.01637	287.840835	-1.268869	49.081159	-43.03981	28.64726	-57.11058	134.008749	-330.880645	24.27617	0	10	0.030395	6	0.018237	0.556231	1	0	0.50303	1.371105	0.972727	55.841711	117.876738	-9.01637	287.840835	-1.268869	49.081159	-43.03981	28.64726	-57.11058	134.008749	-330.880645	24.27617	13.763533	3.120153	0.025641	86.358893	139.549057	-11.111825	307.727795	-5.524354	70.005176	-97.60653	42.57682	-91.883248	160.93875	-355.965	40.139465
27	1	55334338	55334389	51	0	17.251429	3.351378	0	-2.70167	29.401561	-12.84847	12.66851	5.385382	74.414299	-42.01244	42.72128	8.087052	85.095961	-36.91864	34.791285	6.207547	4.395621	0.603774	-0.084089	49.238257	-56.69329	67.91461	30.474551	141.319038	-128.88693	217.8658	30.55864	158.595902	-127.720685	268.38823	6.207547	4.395621	0.603774	-0.084089	49.238257	-56.69329	67.91461	30.474551	141.319038	-128.88693	217.8658	30.55864	158.595902	-127.720685	268.38823	0	1	0.019231	3	0.057692	0.288462	0	0	6.207547	4.395621	0.603774	-0.084089	49.238257	-56.69329	67.91461	30.474551	141.319038	-128.88693	217.8658	30.55864	158.595902	-127.720685	268.38823	23.549858	3.871093	0.011396	-6.537534	44.241861	-60.466985	52.09125	26.98814	115.421399	-97.86249	211.69494	33.525674	133.748948	-95.62405	259.14813
28	1	56401283	56401603	320	1	16.991429	2.343664	0	35.740752	87.232877	-5.492645	234.17155	-0.76973	59.002367	-47.11693	28.06604	-36.510482	127.342707	-218.96485	21.576065	1.608696	1.464742	0.968944	55.839096	113.619133	-7.891495	259.47937	-18.942215	47.144726	-76.04182	8.28784	-74.781312	152.160157	-339.39454	4.32054	1.608696	1.464742	0.968944	55.839096	113.619133	-7.891495	259.47937	-18.942215	47.144726	-76.04182	8.28784	-74.781312	152.160157	-339.39454	4.32054	0	23	0.071651	4	0.012461	0.545171	0.965732	0	1.608696	1.464742	0.968944	55.839096	113.619133	-7.891495	259.47937	-18.942215	47.144726	-76.04182	8.28784	-74.781312	152.160157	-339.39454	4.32054	17.635328	2.264838	0.005698	74.045719	137.860149	-43.907865	272.463885	-14.3352	70.361297	-110.50269	50.62195	-88.38092	194.805543	-381.11407	91.2011
