Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	2	239484591	239484717	126	1	5.26	1.473102	0.557143	-68.474176	49.792963	-167.859975	-3.603695	107.837493	176.489985	-59.03563	280.51382	176.311668	179.383425	-9.06724	353.109835	9.1875	0.830046	0	-81.514647	44.905798	-167.859975	-47.81573	109.669242	175.304167	-59.03563	280.51382	191.183889	168.11777	-6.16749	353.109835	9.1875	0.830046	0	-81.514647	44.905798	-167.859975	-47.81573	109.669242	175.304167	-59.03563	280.51382	191.183889	168.11777	-6.16749	353.109835	1	0	0	3	0.023622	0.645669	0.354331	0	9.1875	0.830046	0	-81.514647	44.905798	-167.859975	-47.81573	109.669242	175.304167	-59.03563	280.51382	191.183889	168.11777	-6.16749	353.109835	9.737892	0.523412	0	-75.561083	46.954998	-124.226195	-16.02544	100.279296	169.19893	-53.98322	280.51382	175.840379	167.412313	22.40528	353.109835
12	2	242929558	242929754	196	1	11.474286	0.855236	0	-11.631585	129.414955	-108.080635	162.032295	511.165348	337.413453	-7.96345	914.67582	522.796933	364.262552	-38.203025	1044.383245	10.787879	1.040038	0	-30.607264	137.767924	-108.080635	162.032295	574.296052	274.705939	203.98968	914.67582	604.903316	303.666818	258.65259	1044.383245	10.787879	1.040038	0	-30.607264	137.767924	-108.080635	162.032295	574.296052	274.705939	203.98968	914.67582	604.903316	303.666818	258.65259	1044.383245	1	4	0.020305	21	0.106599	0.553299	0	0	10.787879	1.040038	0	-30.607264	137.767924	-108.080635	162.032295	574.296052	274.705939	203.98968	914.67582	604.903316	303.666818	258.65259	1044.383245	11.834758	0.898278	0	-14.035695	133.949225	-108.080635	162.032295	517.016198	324.12291	32.75452	914.67582	531.051893	366.172399	59.463385	1044.383245
13	3	7821261	7821280	19	0	17.597143	0.668996	0	-25.185532	173.532395	-213.19943	37.09534	256.1494	118.499459	85.28876	390.14636	281.334932	244.12695	3.327985	577.356995	19.095238	1.091089	0	-27.900071	166.156649	-123.39631	37.09534	226.510905	146.380738	-13.6843	348.00733	254.410976	247.448425	-4.3055	447.68697	19.095238	1.091089	0	-27.900071	166.156649	-123.39631	37.09534	226.510905	146.380738	-13.6843	348.00733	254.410976	247.448425	-4.3055	447.68697	2	1	0.05	3	0.15	0.4	0	0	19.095238	1.091089	0	-27.900071	166.156649	-123.39631	37.09534	226.510905	146.380738	-13.6843	348.00733	254.410976	247.448425	-4.3055	447.68697	24.139601	1.090425	0	-26.024782	142.494065	-123.39631	43.94005	158.587795	168.292559	-56.83653	348.00733	184.612577	238.982943	-39.1483	447.68697
14	3	77404251	77404278	27	0	13.871429	1.995133	0	-43.684023	59.474083	-127.98131	42.76142	167.265626	318.522286	-110.20703	687.60066	210.949649	355.070799	-47.49954	815.58197	14.931034	0.65088	0	-35.356471	63.691936	-132.79007	54.2023	206.169375	311.633225	-4.73812	866.52202	241.525847	358.97777	-18.2401	999.31209	14.931034	0.65088	0	-35.356471	63.691936	-132.79007	54.2023	206.169375	311.633225	-4.73812	866.52202	241.525847	358.97777	-18.2401	999.31209	1	0	0	3	0.107143	0.5	1	0	14.931034	0.65088	0	-35.356471	63.691936	-132.79007	54.2023	206.169375	311.633225	-4.73812	866.52202	241.525847	358.97777	-18.2401	999.31209	19.011396	1.216499	0	-31.126464	52.69234	-127.98131	42.76142	141.08194	268.412811	-23.03742	687.60066	172.208404	306.814587	-18.2401	815.58197
15	3	79662026	79662060	34	0	12.248571	2.437396	0	-7.514611	48.762807	-44.26015	21.36434	30.019488	90.678116	-26.03818	164.81426	37.534098	114.798336	-32.767195	197.96023	8.027778	0.376913	0	-57.085999	83.497458	-180.44929	17.063485	165.759114	145.999926	0	341.8929	222.845113	185.802977	-17.49678	424.534455	8.027778	0.376913	0	-57.085999	83.497458	-180.44929	17.063485	165.759114	145.999926	0	341.8929	222.845113	185.802977	-17.49678	424.534455	0	1	0.028571	1	0.028571	0.428571	0	0	8.027778	0.376913	0	-57.085999	83.497458	-180.44929	17.063485	165.759114	145.999926	0	341.8929	222.845113	185.802977	-17.49678	424.534455	10.333333	1.24671	0	-48.735787	75.278522	-176.386465	17.063485	154.453027	142.208425	-9.97062	341.8929	203.188813	179.822905	-17.49678	424.534455
16	3	194776156	194776280	124	1	11.274286	2.654762	0	-54.040803	77.78773	-157.058515	39.607675	187.490042	263.508147	-67.04823	560.82208	241.530845	285.85775	-44.541535	630.289755	14.5	0.807465	0	-54.040803	77.78773	-157.058515	39.607675	187.490042	263.508147	-67.04823	560.82208	241.530845	285.85775	-44.541535	630.289755	14.5	0.807465	0	-54.040803	77.78773	-157.058515	39.607675	187.490042	263.508147	-67.04823	560.82208	241.530845	285.85775	-44.541535	630.289755	1	0	0	5	0.04	0.528	1	0	14.5	0.807465	0	-54.040803	77.78773	-157.058515	39.607675	187.490042	263.508147	-67.04823	560.82208	241.530845	285.85775	-44.541535	630.289755	17.310541	1.797737	0	-34.200996	60.006095	-100.89216	12.89802	89.643374	209.081276	-58.13496	511.15478	123.844369	232.926629	-30.307725	583.15136
17	4	55036074	55036119	45	0	13.108571	1.236821	0	-20.617938	57.329657	-113.318885	7.18217	182.758062	465.617512	-10.52262	1250.57019	203.376	512.92672	-20.4716	1376.364355	7.893617	0.890384	0	-35.768404	71.927293	-126.49862	2.197655	332.259336	600.866902	-11.86906	1313.09732	368.02774	660.114806	-25.755685	1457.972275	7.893617	0.890384	0	-35.768404	71.927293	-126.49862	2.197655	332.259336	600.866902	-11.86906	1313.09732	368.02774	660.114806	-25.755685	1457.972275	0	4	0.086957	16	0.347826	0.586957	0.891304	0	7.893617	0.890384	0	-35.768404	71.927293	-126.49862	2.197655	332.259336	600.866902	-11.86906	1313.09732	368.02774	660.114806	-25.755685	1457.972275	14.088319	1.134224	0	-60.087922	80.254966	-162.832325	55.68145	488.740121	637.815513	-61.11693	1377.39211	548.828043	697.664534	-26.57891	1490.710995
18	4	88790572	88790584	12	0	12.171429	1.122464	0	-13.053277	46.123889	-83.47152	16.61387	23.606032	105.334009	-50.33786	236.535	36.659308	141.241299	-45.07937	288.534305	8	0.5547	0	-70.397709	63.335882	-168.191465	24.94602	99.112298	177.931339	-89.28719	417.48672	169.510007	225.192613	-54.140855	500.95824	8	0.5547	0	-70.397709	63.335882	-168.191465	24.94602	99.112298	177.931339	-89.28719	417.48672	169.510007	225.192613	-54.140855	500.95824	0	0	0	1	0.076923	0.307692	0	0	8	0.5547	0	-70.397709	63.335882	-168.191465	24.94602	99.112298	177.931339	-89.28719	417.48672	169.510007	225.192613	-54.140855	500.95824	10.663818	1.420594	0.002849	-31.658597	80.820986	-134.6225	69.01847	61.143895	159.042116	-83.37957	262.37799	92.802492	209.864306	-66.453565	430.569455
19	4	103785525	103785582	57	0	4.702857	0.841436	0.791429	-38.696369	71.379274	-111.622945	108.301845	111.706044	124.120264	-99.99506	291.14028	150.402414	140.899873	-45.71677	357.41326	6.830508	1.609803	0.220339	-12.813327	77.584667	-88.32574	108.301845	70.736652	119.768007	-64.80465	214.24564	83.549979	164.128118	-119.71339	302.57138	6.830508	1.609803	0.220339	-12.813327	77.584667	-88.32574	108.301845	70.736652	119.768007	-64.80465	214.24564	83.549979	164.128118	-119.71339	302.57138	0	1	0.017241	4	0.068966	0.413793	0	0	6.830508	1.609803	0.220339	-12.813327	77.584667	-88.32574	108.301845	70.736652	119.768007	-64.80465	214.24564	83.549979	164.128118	-119.71339	302.57138	9.188034	0.80992	0	-8.014117	68.6751	-88.32574	108.301845	58.555839	111.739214	-64.80465	214.24564	66.569956	150.03204	-119.71339	302.57138
20	4	156270437	156270464	27	0	15.334286	1.875715	0	37.238246	193.690856	-108.665195	355.183495	152.561996	359.590957	-87.39657	823.93645	115.32375	467.882603	-380.77588	896.777165	16.689655	2.53692	0	29.23249	206.900783	-108.665195	355.183495	183.347562	379.765155	-81.60577	823.93645	154.115073	494.173027	-380.77588	896.777165	16.689655	2.53692	0	29.23249	206.900783	-108.665195	355.183495	183.347562	379.765155	-81.60577	823.93645	154.115073	494.173027	-380.77588	896.777165	1	1	0.035714	1	0.035714	0.571429	0.357143	0	16.689655	2.53692	0	29.23249	206.900783	-108.665195	355.183495	183.347562	379.765155	-81.60577	823.93645	154.115073	494.173027	-380.77588	896.777165	16.811966	2.547598	0	-3.835133	156.114185	-108.665195	10.2534	184.225769	351.5367	-72.9124	823.93645	188.060902	412.892071	-83.1658	896.777165
21	4	181313919	181313959	40	0	13.82	1.067439	0	10.596077	103.199457	-70.022455	38.405375	19.797495	91.211495	-46.56357	204.9263	9.201419	97.35758	-26.509595	132.018335	13.333333	0.845841	0	23.264785	173.38283	-89.68455	129.300295	57.652017	143.976729	-84.23842	261.31863	34.387232	158.800466	-56.4234	273.654195	13.333333	0.845841	0	23.264785	173.38283	-89.68455	129.300295	57.652017	143.976729	-84.23842	261.31863	34.387232	158.800466	-56.4234	273.654195	1	0	0	3	0.073171	0.439024	0	0	13.333333	0.845841	0	23.264785	173.38283	-89.68455	129.300295	57.652017	143.976729	-84.23842	261.31863	34.387232	158.800466	-56.4234	273.654195	14.475783	1.473135	0	5.266261	89.530835	-43.63732	9.765955	17.679583	81.739571	-17.29376	180.18753	12.413321	87.784303	-17.782085	132.018335
22	5	2099410	2099691	281	1	19.491429	1.795788	0	13.781155	117.493987	-71.550715	47.06758	149.933384	274.758046	-87.89035	622.24314	136.15223	325.03246	-121.505145	657.73027	19.190813	1.453409	0	14.463673	112.930266	-71.550715	55.760645	137.565099	266.639454	-87.89035	622.24314	123.101426	314.460684	-121.505145	657.73027	19.190813	1.453409	0	14.463673	112.930266	-71.550715	55.760645	137.565099	266.639454	-87.89035	622.24314	123.101426	314.460684	-121.505145	657.73027	2	0	0	13	0.046099	0.549645	0	0	19.190813	1.453409	0	14.463673	112.930266	-71.550715	55.760645	137.565099	266.639454	-87.89035	622.24314	123.101426	314.460684	-121.505145	657.73027	16.410256	3.191472	0	21.783457	125.46418	-75.896035	55.760645	85.155098	236.862534	-105.11036	469.03394	63.371641	287.181591	-176.956955	294.76373
23	5	6868822	6868849	27	0	14.451429	1.05531	0	-49.001049	69.352446	-186.661435	25.697155	267.050695	525.043575	-44.94151	1143.67653	316.051744	561.763048	-38.793295	1261.013885	11.206897	1.264327	0	-50.651552	69.807827	-186.661435	-4.35881	298.080405	553.287531	-44.94151	1143.67653	348.731957	591.131208	-21.89254	1261.013885	11.206897	1.264327	0	-50.651552	69.807827	-186.661435	-4.35881	298.080405	553.287531	-44.94151	1143.67653	348.731957	591.131208	-21.89254	1261.013885	1	0	0	2	0.071429	0.607143	0	0	11.206897	1.264327	0	-50.651552	69.807827	-186.661435	-4.35881	298.080405	553.287531	-44.94151	1143.67653	348.731957	591.131208	-21.89254	1261.013885	14.48433	3.064853	0	-27.659335	66.690986	-117.337355	12.527375	142.123667	436.847309	-91.40238	1037.74067	169.783002	473.61762	-84.20771	1012.043515
24	5	20472088	20472163	75	0	20.565714	1.0865	0	-22.305922	58.59837	-87.978765	9.855215	117.321984	249.568316	-6.31342	339.55982	139.627906	288.499654	-19.57553	464.24853	20.948052	0.741551	0	-54.794263	77.369382	-117.97412	30.066695	267.151162	319.790315	-0.32135	473.50524	321.945425	361.346928	35.25129	590.36444	20.948052	0.741551	0	-54.794263	77.369382	-117.97412	30.066695	267.151162	319.790315	-0.32135	473.50524	321.945425	361.346928	35.25129	590.36444	2	1	0.013158	2	0.026316	0.355263	0	0	20.948052	0.741551	0	-54.794263	77.369382	-117.97412	30.066695	267.151162	319.790315	-0.32135	473.50524	321.945425	361.346928	35.25129	590.36444	21.94302	1.231562	0	-53.352444	71.685108	-117.97412	11.614865	242.313539	308.86892	-11.34492	473.50524	295.665983	347.274628	8.84986	590.36444
25	5	31906283	31906367	84	0	19.871429	1.445489	0	6.812892	117.581743	-129.759875	106.42285	145.424963	267.306115	-19.18487	637.41541	138.612071	334.727074	-16.37903	762.710845	20.593023	1.797894	0	-5.726083	98.491478	-125.295435	106.42285	275.502797	278.230043	-6.21474	642.45587	281.22888	343.48462	-5.59733	844.641915	20.593023	1.797894	0	-5.726083	98.491478	-125.295435	106.42285	275.502797	278.230043	-6.21474	642.45587	281.22888	343.48462	-5.59733	844.641915	2	1	0.011765	1	0.011765	0.364706	0.105882	0	20.593023	1.797894	0	-5.726083	98.491478	-125.295435	106.42285	275.502797	278.230043	-6.21474	642.45587	281.22888	343.48462	-5.59733	844.641915	23.099715	1.482768	0	-3.968874	84.204364	-109.15773	96.700695	191.666418	274.19196	-6.21474	637.41541	195.635292	325.703539	-5.59733	762.710845
26	5	135114442	135114468	26	0	17.165714	1.079091	0	-5.221853	33.711692	-37.350515	28.4338	59.995273	194.348386	-21.71493	473.26845	65.217126	204.020793	-36.997775	459.325525	13.428571	1.317365	0	-11.839474	28.178184	-37.350515	18.39896	91.725341	237.50959	-27.51051	526.8532	103.564815	245.309408	-36.997775	498.4194	13.428571	1.317365	0	-11.839474	28.178184	-37.350515	18.39896	91.725341	237.50959	-27.51051	526.8532	103.564815	245.309408	-36.997775	498.4194	1	1	0.037037	1	0.037037	0.444444	0	1	13.428571	1.317365	0	-11.839474	28.178184	-37.350515	18.39896	91.725341	237.50959	-27.51051	526.8532	103.564815	245.309408	-36.997775	498.4194	1.415954	2.080708	0.954416	-3.920573	26.415219	-33.064485	28.4338	57.032475	194.656348	-27.51051	473.26845	60.953048	203.686626	-40.180305	459.325525
27	5	164367265	164367292	27	0	24.848571	2.399244	0	90.978084	164.941459	-94.98319	321.77668	28.785432	187.758815	-130.35638	227.32162	-62.192652	270.19944	-297.32914	275.46837	23.689655	1.003688	0	90.696586	162.129116	-94.98319	321.77668	17.24441	189.208995	-133.14126	227.32162	-73.452176	255.467853	-297.32914	275.46837	23.689655	1.003688	0	90.696586	162.129116	-94.98319	321.77668	17.24441	189.208995	-133.14126	227.32162	-73.452176	255.467853	-297.32914	275.46837	2	0	0	1	0.035714	0.25	0	0	23.689655	1.003688	0	90.696586	162.129116	-94.98319	321.77668	17.24441	189.208995	-133.14126	227.32162	-73.452176	255.467853	-297.32914	275.46837	23.262108	1.418134	0	74.384259	154.283198	-65.75722	284.123105	33.368216	191.647279	-130.35638	277.05572	-41.016042	261.211193	-294.39516	303.36874
28	6	104715078	104715227	149	1	11.782857	1.312817	0	29.541246	194.272109	-176.54596	394.298305	83.441379	276.019206	-294.27823	521.2565	53.900132	314.027737	-160.39041	492.82652	11.476821	0.630708	0	26.266063	210.839987	-176.54596	394.298305	82.07122	299.731654	-294.27823	521.2565	55.805157	340.641531	-160.39041	492.82652	11.476821	0.630708	0	26.266063	210.839987	-176.54596	394.298305	82.07122	299.731654	-294.27823	521.2565	55.805157	340.641531	-160.39041	492.82652	1	0	0	3	0.02	0.293333	0	0	11.476821	0.630708	0	26.266063	210.839987	-176.54596	394.298305	82.07122	299.731654	-294.27823	521.2565	55.805157	340.641531	-160.39041	492.82652	15.14245	1.272655	0	10.382299	161.226606	-150.178855	103.3316	22.691383	246.873697	-294.27823	316.28056	12.309085	273.283868	-160.39041	198.27003
29	6	115109883	115109935	52	0	21.742857	1.251769	0	-55.047398	77.69779	-212.052655	18.46455	166.911328	421.312192	-134.356	1048.89442	221.958725	442.409682	-149.81379	1050.54789	23.055556	1.742008	0	-56.472671	76.364247	-212.052655	14.735315	167.068237	420.924219	-134.356	1048.89442	223.540908	442.463493	-149.81379	1050.54789	23.055556	1.742008	0	-56.472671	76.364247	-212.052655	14.735315	167.068237	420.924219	-134.356	1048.89442	223.540908	442.463493	-149.81379	1050.54789	2	0	0	2	0.037736	0.283019	1	0	23.055556	1.742008	0	-56.472671	76.364247	-212.052655	14.735315	167.068237	420.924219	-134.356	1048.89442	223.540908	442.463493	-149.81379	1050.54789	26.262108	1.269292	0	-38.242378	117.596901	-157.1762	18.36821	154.562735	411.819798	-128.92462	932.17091	192.805113	465.245914	-145.502	917.435595
