Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	84825720	84825987	267	1	20.948571	1.830241	0	-19.139179	112.26398	-146.069685	45.367325	23.256594	181.39415	-116.84321	254.68218	42.395773	237.638883	-128.517275	255.83681	17.788104	1.063158	0	-14.964708	128.678749	-134.927445	84.74604	41.452114	207.680373	-98.82415	264.56856	56.416822	275.95673	-128.517275	324.553645	17.788104	1.063158	0	-14.964708	128.678749	-134.927445	84.74604	41.452114	207.680373	-98.82415	264.56856	56.416822	275.95673	-128.517275	324.553645	1	0	0	0	0	0.41791	0.996269	0	17.788104	1.063158	0	-14.964708	128.678749	-134.927445	84.74604	41.452114	207.680373	-98.82415	264.56856	56.416822	275.95673	-128.517275	324.553645	21.150997	1.035094	0	-14.936725	120.56071	-129.960075	84.74604	17.29922	148.894021	-98.82415	219.83381	32.235945	211.417413	-128.517275	179.82252
12	1	95156050	95156392	342	1	12.108571	1.012634	0	45.904017	76.796933	-14.139145	195.35571	-10.632055	136.03186	-197.60637	188.28094	-56.536072	177.083875	-218.43998	29.095715	12.444767	1.4275	0.011628	52.442945	75.876927	-14.139145	195.35571	-36.105797	114.485041	-197.60637	88.0876	-88.548742	147.653011	-218.43998	29.095715	12.444767	1.4275	0.011628	52.442945	75.876927	-14.139145	195.35571	-36.105797	114.485041	-197.60637	88.0876	-88.548742	147.653011	-218.43998	29.095715	1	0	0	1	0.002915	0.367347	0.997085	0	12.444767	1.4275	0.011628	52.442945	75.876927	-14.139145	195.35571	-36.105797	114.485041	-197.60637	88.0876	-88.548742	147.653011	-218.43998	29.095715	11.279202	1.096277	0	17.475635	49.219669	-5.55735	70.60358	-13.897912	65.791249	-105.70597	16.21273	-31.373547	91.858084	-172.082365	10.956785
13	1	99123442	99124254	812	1	12.034286	0.923412	0	9.990876	94.010021	-87.577485	92.46687	43.240874	189.434113	-91.50796	336.02688	33.249998	198.682001	-138.310805	392.69296	11.005698	0.97393	0	19.900475	116.135575	-96.05962	163.73078	47.806609	241.016827	-159.87194	492.03318	27.906135	255.066624	-172.950495	399.56631	11.748157	1.230692	0	23.039816	112.569591	-96.05962	163.73078	28.280357	244.251932	-225.88829	492.03318	5.240541	260.993964	-312.077765	399.56631	1	0	0	1	0.00123	0.403444	1	0	12.153846	1.123378	0	25.363034	116.445213	-96.05962	163.73078	35.916225	251.607406	-225.88829	492.03318	10.553191	270.003247	-312.077765	399.56631	11.205128	0.847232	0	23.743108	116.710388	-96.05962	163.73078	23.561628	213.219185	-159.87194	336.02688	-0.18148	255.416834	-312.077765	392.69296
14	1	105021622	105021867	245	1	8.082857	0.707304	0.005714	11.323916	184.656315	-111.43834	105.83464	-72.418602	105.996185	-151.53104	27.60924	-83.742518	267.762033	-257.36568	110.967525	7.651822	0.57755	0.004049	17.078224	241.526319	-198.57107	574.61453	-99.759296	121.242393	-335.55358	29.54445	-116.837521	342.809098	-910.16811	139.04758	7.651822	0.57755	0.004049	17.078224	241.526319	-198.57107	574.61453	-99.759296	121.242393	-335.55358	29.54445	-116.837521	342.809098	-910.16811	139.04758	0	0	0	0	0	0.402439	0.995935	0	7.651822	0.57755	0.004049	17.078224	241.526319	-198.57107	574.61453	-99.759296	121.242393	-335.55358	29.54445	-116.837521	342.809098	-910.16811	139.04758	7.552707	0.620541	0	17.078224	241.526319	-198.57107	574.61453	-99.759296	121.242393	-335.55358	29.54445	-116.837521	342.809098	-910.16811	139.04758
15	1	105501430	105501756	326	1	25.56	1.266993	0	9.270291	206.189455	-159.87181	260.03694	141.417853	398.470192	-144.39809	481.9093	132.147562	384.515899	-189.65751	645.88685	25.963415	1.351815	0	2.764376	194.63806	-146.579365	107.3535	126.717874	389.001066	-129.14642	426.86558	123.953498	369.576052	-119.5545	641.87211	25.963415	1.351815	0	2.764376	194.63806	-146.579365	107.3535	126.717874	389.001066	-129.14642	426.86558	123.953498	369.576052	-119.5545	641.87211	2	4	0.012232	0	0	0.40367	0.996942	0	25.963415	1.351815	0	2.764376	194.63806	-146.579365	107.3535	126.717874	389.001066	-129.14642	426.86558	123.953498	369.576052	-119.5545	641.87211	25.866097	1.656767	0	-44.041705	78.137331	-159.87181	23.039595	76.812187	181.318062	-129.14642	336.49883	120.853891	223.786337	-115.974905	385.8517
16	1	108482300	108482456	156	1	12.88	1.993514	0	4.945724	134.322448	-74.5808	35.234155	8.983757	133.188643	-58.33433	75.69771	4.038034	241.828846	-131.043985	174.956935	9.78481	0.725704	0	23.023078	173.190492	-74.5808	72.709655	19.232597	172.719714	-58.33433	145.18943	-3.790482	317.40566	-131.043985	198.226195	9.78481	0.725704	0	23.023078	173.190492	-74.5808	72.709655	19.232597	172.719714	-58.33433	145.18943	-3.790482	317.40566	-131.043985	198.226195	1	0	0	0	0	0.401274	0.993631	0	9.78481	0.725704	0	23.023078	173.190492	-74.5808	72.709655	19.232597	172.719714	-58.33433	145.18943	-3.790482	317.40566	-131.043985	198.226195	6.863248	1.288893	0.08547	16.311205	166.76294	-74.5808	81.02931	25.368095	164.631705	-53.34894	145.18943	9.056891	304.071549	-120.15797	198.226195
17	1	114614220	114614602	382	1	21.76	1.540141	0	60.396099	101.654526	-13.044575	147.861185	41.457135	115.028312	-32.97844	185.02965	-18.938964	156.933805	-161.16227	175.043515	23.660969	1.627141	0	52.334315	102.964026	-22.33691	140.36821	30.13253	113.211477	-41.73622	145.00532	-22.201784	152.726926	-154.68898	132.456475	23.924479	1.808603	0	51.708182	102.691865	-22.651035	140.36821	30.071365	112.726545	-41.73622	145.00532	-21.636817	152.174014	-154.68898	132.456475	2	0	0	0	0	0.45953	0.997389	0.002611	24.150997	1.707962	0	51.797695	102.923073	-22.651035	140.36821	30.132642	112.986012	-41.73622	145.00532	-21.665054	152.528579	-154.68898	132.456475	25.413105	1.552049	0	16.140208	103.317729	-75.75379	100.48114	25.484638	113.748889	-60.43893	112.9496	9.34443	159.440394	-116.56494	177.287915
18	1	143414406	143414518	112	1	3.871383	2.423577	0.790831	-15.887158	95.773682	-107.269995	102.884525	158.07755	208.655449	-40.15473	420.23657	173.964707	266.921601	-74.75622	516.876025	13.947368	2.579161	0	-15.24138	108.167122	-119.330165	117.923015	192.491023	206.445791	-30.13105	462.01363	207.732403	276.250294	-56.38502	552.6552	13.947368	2.579161	0	-15.24138	108.167122	-119.330165	117.923015	192.491023	206.445791	-30.13105	462.01363	207.732403	276.250294	-56.38502	552.6552	1	0	0	1	0.00885	0.451327	0.99115	0	13.947368	2.579161	0	-15.24138	108.167122	-119.330165	117.923015	192.491023	206.445791	-30.13105	462.01363	207.732403	276.250294	-56.38502	552.6552	16.928775	1.507334	0	-13.606081	102.302807	-112.718175	111.258265	170.297671	207.406288	-38.01776	456.0284	183.903752	272.084573	-83.665725	524.56201
19	1	153276970	153277082	112	1	13.908571	1.093186	0	-10.854378	121.455733	-147.99226	109.3118	13.279772	121.882394	-112.27459	168.54483	24.134149	208.737261	-195.3666	293.066235	15.078947	1.005689	0	-10.358564	121.47802	-147.99226	109.3118	7.242186	119.980375	-112.27459	168.54483	17.600751	207.713226	-195.3666	293.066235	15.078947	1.005689	0	-10.358564	121.47802	-147.99226	109.3118	7.242186	119.980375	-112.27459	168.54483	17.600751	207.713226	-195.3666	293.066235	1	0	0	0	0	0.469027	0.99115	0	15.078947	1.005689	0	-10.358564	121.47802	-147.99226	109.3118	7.242186	119.980375	-112.27459	168.54483	17.600751	207.713226	-195.3666	293.066235	17.42735	1.352138	0	-17.206424	108.005282	-124.521405	96.11868	0.500283	112.894911	-112.27459	144.903	17.706707	184.568861	-190.204265	247.49462
20	1	166267968	166268220	252	1	16.005714	1.029631	0	-57.620534	67.413795	-139.605135	6.0313	-29.375863	138.3596	-125.16744	271.96904	28.244671	156.648621	-187.370515	315.410415	13.909449	1.295961	0	-60.4161	71.236548	-139.605135	6.0313	-49.036373	121.607306	-125.16744	41.00961	11.379727	148.288962	-187.370515	180.614745	13.909449	1.295961	0	-60.4161	71.236548	-139.605135	6.0313	-49.036373	121.607306	-125.16744	41.00961	11.379727	148.288962	-187.370515	180.614745	1	1	0.003953	0	0	0.490119	1	0	13.909449	1.295961	0	-60.4161	71.236548	-139.605135	6.0313	-49.036373	121.607306	-125.16744	41.00961	11.379727	148.288962	-187.370515	180.614745	13.034188	0.867821	0	-51.555693	70.903386	-139.605135	3.505475	-50.875794	122.954909	-187.48868	41.00961	0.6799	140.730644	-187.370515	180.614745
21	1	170893894	170894252	358	1	15.46	1.047497	0	-31.243132	56.092734	-114.19445	4.077535	-13.161112	150.656085	-119.19177	96.97469	18.08202	184.176584	-78.03132	92.67715	17.444444	1.512488	0	-22.531054	50.619242	-114.19445	9.17852	12.543422	141.267767	-92.40906	96.97469	35.074476	176.286678	-58.17977	92.67715	17.466667	1.505422	0	-22.155491	50.040313	-85.153305	9.17852	12.042209	139.527657	-83.50383	96.97469	34.1977	174.159657	-54.261365	92.67715	1	1	0.002786	0	0	0.431755	1	0	17.51567	1.484841	0	-22.155491	50.040313	-85.153305	9.17852	12.042209	139.527657	-83.50383	96.97469	34.1977	174.159657	-54.261365	92.67715	19.159544	0.960752	0	-43.852626	63.844423	-127.710875	-0.353835	16.532308	200.537171	-164.19329	243.03405	60.384934	247.902572	-149.65721	326.910725
22	1	171746952	171747258	306	1	15.965714	0.956936	0	-54.120718	99.496438	-189.422525	74.2899	4.361753	143.047211	-210.21773	273.89078	58.482471	195.611433	-133.95441	255.36551	16.62013	0.955961	0	-50.322044	98.676144	-189.422525	74.2899	5.291171	139.217271	-210.21773	273.89078	55.613215	191.344343	-133.95441	255.36551	16.62013	0.955961	0	-50.322044	98.676144	-189.422525	74.2899	5.291171	139.217271	-210.21773	273.89078	55.613215	191.344343	-133.95441	255.36551	1	0	0	0	0	0.397394	0.996743	0	16.62013	0.955961	0	-50.322044	98.676144	-189.422525	74.2899	5.291171	139.217271	-210.21773	273.89078	55.613215	191.344343	-133.95441	255.36551	22.396011	3.984955	0	-17.591557	56.90694	-66.984295	18.52527	5.449057	76.17012	-63.88921	73.70537	23.040614	111.752635	-41.754915	132.192885
23	1	190543001	190543478	477	1	28.157143	3.987213	0	-14.517546	108.582926	-117.69174	42.265235	-31.728338	124.840533	-180.77185	162.58893	-17.210792	193.399223	-169.445435	259.551035	27.843305	1.329212	0	-11.570885	105.0075	-106.497845	36.91826	-29.763928	124.40397	-180.77185	162.58893	-18.193043	195.37023	-169.445435	259.551035	28.048017	1.391769	0	-17.542249	107.248612	-107.738195	36.91826	-19.871662	127.205557	-180.77185	168.23923	-2.329413	203.856164	-169.445435	266.179685	2	1	0.002092	0	0	0.387029	0.997908	0	28.179487	1.427978	0	-19.48765	108.105829	-107.738195	27.440765	-19.221175	128.947555	-180.77185	168.23923	0.266475	206.126744	-169.445435	266.179685	33.119658	5.286904	0	-11.932667	100.384033	-106.497845	43.83995	-23.174472	118.35396	-112.39255	162.58893	-11.241805	187.537252	-139.85662	259.551035
24	1	192556115	192556245	130	1	26.177143	1.870459	0	-33.8586	93.086113	-86.825795	19.108725	22.420465	276.645177	-144.22115	135.92494	56.279065	332.973691	-155.617675	284.42323	28.568182	1.064293	0	-20.868726	120.775763	-86.825795	53.5923	14.993903	307.555171	-222.91474	115.27437	35.862629	382.66071	-256.698885	202.100165	28.568182	1.064293	0	-20.868726	120.775763	-86.825795	53.5923	14.993903	307.555171	-222.91474	115.27437	35.862629	382.66071	-256.698885	202.100165	2	0	0	0	0	0.412214	0.992366	0	28.568182	1.064293	0	-20.868726	120.775763	-86.825795	53.5923	14.993903	307.555171	-222.91474	115.27437	35.862629	382.66071	-256.698885	202.100165	30.068376	1.414576	0	-21.075944	113.422589	-79.873025	53.5923	11.870673	289.095458	-174.43035	115.27437	32.946616	359.434836	-193.539075	202.100165
25	1	213111368	213111490	122	1	28.654286	1.498011	0	-27.993037	84.260904	-121.330055	67.168785	-5.016943	151.343424	-138.78407	162.16966	22.976094	186.059808	-257.040455	218.60807	29.629032	1.51667	0	-27.207022	85.422948	-121.330055	67.168785	-5.338669	153.559239	-138.78407	162.16966	21.868353	188.81414	-257.040455	218.60807	29.629032	1.51667	0	-27.207022	85.422948	-121.330055	67.168785	-5.338669	153.559239	-138.78407	162.16966	21.868353	188.81414	-257.040455	218.60807	2	0	0	0	0	0.365854	0.99187	0	29.629032	1.51667	0	-27.207022	85.422948	-121.330055	67.168785	-5.338669	153.559239	-138.78407	162.16966	21.868353	188.81414	-257.040455	218.60807	31.407407	1.632475	0	-22.780384	81.061325	-121.330055	67.168785	-6.367377	144.573657	-138.78407	162.16966	16.413007	180.660799	-257.040455	218.60807
26	1	215906323	215906761	438	1	19.228571	1.869461	0	-17.300969	51.852401	-93.463225	7.368875	11.300075	116.871973	-57.92223	91.87829	28.601044	142.931541	-37.074535	171.980575	25.42735	1.903303	0	-45.962085	74.221779	-126.887515	15.57925	25.144729	186.628439	-126.49639	205.73877	71.106814	222.863522	-93.062255	260.13048	25.393182	1.760733	0	-45.962085	74.221779	-126.887515	15.57925	25.144729	186.628439	-126.49639	205.73877	71.106814	222.863522	-93.062255	260.13048	2	2	0.004556	0	0	0.455581	0.997722	0	25.905983	1.408036	0	-44.378714	74.956218	-133.71895	15.57925	23.365642	189.551342	-172.51187	205.73877	67.744356	225.872239	-140.23734	260.13048	24.632479	1.532122	0	-39.439205	72.159227	-126.887515	28.407365	26.205148	175.509676	-126.49639	205.73877	65.644352	212.499198	-140.23734	260.13048
27	1	218766215	218766635	420	1	12.954286	0.959448	0	31.192683	223.537838	-67.51156	61.36821	34.694862	196.089287	-133.58964	411.51132	3.502179	364.098052	-122.828145	476.05894	12.598291	0.825243	0	26.19422	185.013131	-64.54762	18.78708	24.983027	164.596253	-117.86021	304.03003	-1.211193	295.325958	-117.71938	145.629635	12.684834	0.889478	0	21.179629	173.919817	-64.54762	18.78708	20.348442	154.655437	-117.86021	304.03003	-0.831188	276.276042	-117.71938	145.629635	1	0	0	0	0	0.429929	0.997625	0	12.695157	0.929488	0	21.179629	173.919817	-64.54762	18.78708	20.348442	154.655437	-117.86021	304.03003	-0.831188	276.276042	-117.71938	145.629635	15.729345	1.601149	0	7.524567	131.935102	-62.74472	20.663975	34.613441	152.135132	-58.05947	304.03003	27.088874	240.414413	-48.849325	213.947565
28	1	228688792	228689460	668	1	20.605714	2.653639	0	-15.092038	103.616619	-127.78277	34.78387	-5.311998	186.511564	-191.95623	153.99598	9.78004	262.156011	-193.61269	213.87196	18.512821	2.10285	0	10.194304	125.555041	-127.78277	157.51034	-32.282515	207.946423	-191.95623	67.88888	-42.47682	301.463637	-341.91158	213.87196	18.61194	1.727776	0	10.194304	125.555041	-127.78277	157.51034	-32.282515	207.946423	-191.95623	67.88888	-42.47682	301.463637	-341.91158	213.87196	2	0	0	0	0	0.569507	0.998505	0	18.80057	1.190486	0	16.764641	124.719928	-110.11426	157.51034	-35.212836	212.615724	-191.95623	67.88888	-51.977477	305.514774	-341.91158	213.87196	18.564103	1.318341	0	29.605379	153.766457	-134.738195	292.99336	-27.159555	220.946758	-241.51589	268.4569	-56.764933	340.39128	-538.075005	404.79105
29	1	229520797	229520981	184	1	9.442857	2.550553	0.062857	-14.079987	55.44617	-76.016925	50.431145	7.035435	243.567914	-155.93809	67.09428	21.115422	242.380369	-210.383115	101.80626	13.623656	1.370847	0	-23.348727	59.132948	-109.606355	50.431145	21.793351	232.186005	-155.93809	312.28925	45.142078	233.823483	-210.383115	357.439125	13.623656	1.370847	0	-23.348727	59.132948	-109.606355	50.431145	21.793351	232.186005	-155.93809	312.28925	45.142078	233.823483	-210.383115	357.439125	1	0	0	0	0	0.4	0.994595	0	13.623656	1.370847	0	-23.348727	59.132948	-109.606355	50.431145	21.793351	232.186005	-155.93809	312.28925	45.142078	233.823483	-210.383115	357.439125	14.823362	0.883254	0	-30.833974	64.570155	-133.00144	50.431145	47.851656	253.593048	-155.93809	444.11584	78.685631	266.596634	-210.383115	577.11728
