Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	9631752	9631843	91	0	12.094286	0.942302	0	-18.621448	119.660799	-183.703025	6.505475	35.248417	165.196136	-71.67371	80.8721	53.869865	251.721096	-28.217765	98.01412	10.526882	0.65261	0	-37.223719	166.017477	-215.50736	6.61022	64.902313	231.897217	-114.21985	559.22022	102.126031	354.605919	-57.05051	787.303875	10.526882	0.65261	0	-37.223719	166.017477	-215.50736	6.61022	64.902313	231.897217	-114.21985	559.22022	102.126031	354.605919	-57.05051	787.303875	1	0	0	0	0	0.608696	1	0	10.526882	0.65261	0	-37.223719	166.017477	-215.50736	6.61022	64.902313	231.897217	-114.21985	559.22022	102.126031	354.605919	-57.05051	787.303875	15.076923	4.353955	0	-40.135331	125.05364	-187.339125	4.7195	20.074637	181.125915	-114.21985	381.48096	60.209968	265.746863	-57.05051	596.98832
12	1	9765363	9765455	92	0	20.231429	1.516154	0	-23.918758	61.141793	-94.48966	28.622055	2.534602	138.093739	-133.30962	108.18036	26.45336	173.85481	-138.109	161.232035	15.861702	0.979369	0	-16.218504	62.197143	-94.48966	28.622055	0.53226	141.172609	-133.30962	103.97355	16.750763	177.507372	-138.109	160.02103	15.861702	0.979369	0	-16.218504	62.197143	-94.48966	28.622055	0.53226	141.172609	-133.30962	103.97355	16.750763	177.507372	-138.109	160.02103	1	0	0	0	0	0.365591	1	0	15.861702	0.979369	0	-16.218504	62.197143	-94.48966	28.622055	0.53226	141.172609	-133.30962	103.97355	16.750763	177.507372	-138.109	160.02103	14.678063	1.542374	0	-17.182941	61.878115	-103.872585	26.91317	-3.254869	134.061012	-133.30962	103.97355	13.928072	168.773739	-138.109	160.02103
13	1	10035095	10035189	94	0	18.591429	1.105566	0	-38.380938	74.555345	-152.034845	30.385465	30.876684	200.117921	-80.77956	132.17683	69.257622	227.663144	-103.647455	170.210235	16.09375	1.047082	0	-43.01051	76.270345	-155.127975	30.385465	47.484541	224.928147	-80.77956	157.21289	90.49505	251.184039	-103.647455	178.761505	16.09375	1.047082	0	-43.01051	76.270345	-155.127975	30.385465	47.484541	224.928147	-80.77956	157.21289	90.49505	251.184039	-103.647455	178.761505	1	0	0	0	0	0.410526	1	0	16.09375	1.047082	0	-43.01051	76.270345	-155.127975	30.385465	47.484541	224.928147	-80.77956	157.21289	90.49505	251.184039	-103.647455	178.761505	15.57265	1.264795	0	-19.68555	54.53571	-115.21602	9.875235	20.860297	149.927807	-70.70733	69.46315	40.545847	171.403187	-43.04099	152.42922
14	1	10365583	10365678	95	0	26.677143	1.527698	0	-11.315525	161.809343	-130.13052	104.540425	-9.500693	129.050628	-164.81106	118.14256	1.814832	256.483511	-164.46255	183.84387	26.57732	1.657276	0	-14.468391	165.718739	-137.15253	104.540425	5.324797	151.021485	-190.97513	136.91886	19.793188	279.17603	-255.62236	190.650815	26.57732	1.657276	0	-14.468391	165.718739	-137.15253	104.540425	5.324797	151.021485	-190.97513	136.91886	19.793188	279.17603	-255.62236	190.650815	2	0	0	0	0	0.395833	0	0	26.57732	1.657276	0	-14.468391	165.718739	-137.15253	104.540425	5.324797	151.021485	-190.97513	136.91886	19.793188	279.17603	-255.62236	190.650815	29.626781	1.994355	0	-12.272163	151.319503	-135.85378	104.540425	4.68338	139.132338	-164.81106	136.91886	16.955543	255.523755	-164.46255	190.650815
15	1	10949248	10949348	100	0	20.934286	1.439803	0	-5.042019	99.096497	-145.59684	89.69251	6.885	217.63902	-165.7662	257.43822	11.927019	284.386942	-242.9779	356.46499	20.176471	1.129372	0	-7.161378	90.230279	-139.621615	77.2117	10.686524	227.016095	-165.7662	257.43822	17.847902	290.071648	-183.61637	356.46499	20.176471	1.129372	0	-7.161378	90.230279	-139.621615	77.2117	10.686524	227.016095	-165.7662	257.43822	17.847902	290.071648	-183.61637	356.46499	2	0	0	0	0	0.574257	1	0	20.176471	1.129372	0	-7.161378	90.230279	-139.621615	77.2117	10.686524	227.016095	-165.7662	257.43822	17.847902	290.071648	-183.61637	356.46499	20.698006	1.161266	0	-12.453479	89.101553	-147.923905	77.2117	10.93164	212.469796	-165.7662	257.43822	23.385118	272.568022	-183.61637	356.46499
16	1	12300662	12300771	109	1	21.54	1.161636	0	-9.04062	63.319299	-93.86661	32.798915	22.236201	117.151535	-64.74415	143.01868	31.276822	136.803294	-35.421175	215.32606	20.963964	1.103119	0	-10.19881	76.00562	-99.437675	60.94226	31.08005	139.616917	-78.22354	242.70146	41.27886	162.714295	-50.822945	223.609825	20.963964	1.103119	0	-10.19881	76.00562	-99.437675	60.94226	31.08005	139.616917	-78.22354	242.70146	41.27886	162.714295	-50.822945	223.609825	2	0	0	0	0	0.3	0.127273	0	20.963964	1.103119	0	-10.19881	76.00562	-99.437675	60.94226	31.08005	139.616917	-78.22354	242.70146	41.27886	162.714295	-50.822945	223.609825	16.925926	1.540013	0	-11.919476	87.778861	-134.907095	116.97301	47.445877	160.852796	-88.04986	279.55314	59.365353	188.25946	-118.194125	255.55557
17	1	12968451	12968564	113	1	19.951429	1.115371	0	33.707604	104.534454	-56.452385	140.67979	9.13335	136.2164	-96.78662	139.61929	-24.574254	196.903977	-209.32377	146.902895	21.504348	1.238094	0	27.402888	104.766887	-58.60801	135.67061	6.362857	137.802165	-96.78662	115.47537	-21.040031	197.093121	-209.32377	139.6684	21.504348	1.238094	0	27.402888	104.766887	-58.60801	135.67061	6.362857	137.802165	-96.78662	115.47537	-21.040031	197.093121	-209.32377	139.6684	2	0	0	1	0.008772	0.385965	1	0	21.504348	1.238094	0	27.402888	104.766887	-58.60801	135.67061	6.362857	137.802165	-96.78662	115.47537	-21.040031	197.093121	-209.32377	139.6684	26.145299	2.994085	0	16.449975	90.965109	-53.117355	109.60889	2.240423	128.028988	-89.86716	103.75653	-14.209552	177.432939	-174.955715	138.378945
18	1	13547400	13547517	117	1	4.322857	0.643498	1	-5.878158	67.12761	-51.517865	8.89072	9.393242	140.829265	-66.42318	39.85722	15.271401	190.904024	-37.15091	56.70049	3.764706	0.515947	1	-6.003469	72.227146	-51.517865	8.89072	6.947408	148.154039	-66.42318	37.89654	12.950877	202.520204	-37.15091	35.33543	3.764706	0.515947	1	-6.003469	72.227146	-51.517865	8.89072	6.947408	148.154039	-66.42318	37.89654	12.950877	202.520204	-37.15091	35.33543	0	0	0	0	0	0.483051	0.762712	0	3.764706	0.515947	1	-6.003469	72.227146	-51.517865	8.89072	6.947408	148.154039	-66.42318	37.89654	12.950877	202.520204	-37.15091	35.33543	3.994302	0.740634	1	-19.933876	99.34629	-112.818275	3.67835	22.739472	212.510413	-145.10227	119.89165	42.673348	287.253074	-117.710715	232.709925
19	1	15096264	15096392	128	1	14.697143	1.450123	0	-12.868093	39.444223	-37.811305	7.66486	-0.805717	91.893842	-116.78901	86.66529	12.062376	87.230838	-64.26789	95.857305	15.276923	0.777747	0	-27.491657	48.392353	-100.710875	29.288795	-3.863304	124.291779	-129.66475	127.40922	23.628352	115.604794	-64.781165	185.98449	15.276923	0.777747	0	-27.491657	48.392353	-100.710875	29.288795	-3.863304	124.291779	-129.66475	127.40922	23.628352	115.604794	-64.781165	185.98449	1	0	0	0	0	0.44186	1	0	15.276923	0.777747	0	-27.491657	48.392353	-100.710875	29.288795	-3.863304	124.291779	-129.66475	127.40922	23.628352	115.604794	-64.781165	185.98449	14.77208	0.996804	0	-26.45111	45.605655	-58.57527	5.372525	-2.585853	116.943053	-127.86298	86.66529	23.865257	108.436678	-31.15797	98.15382
20	1	15154683	15154811	128	1	13.157143	1.057592	0	-10.084483	145.864589	-108.902115	47.773475	-18.2811	148.359627	-221.51502	134.2464	-8.196617	249.376603	-206.172325	235.7688	12.784615	0.583821	0	-3.553204	149.077316	-108.902115	47.773475	-29.175921	147.601779	-221.51502	110.1191	-25.622718	249.132522	-206.172325	127.20095	12.784615	0.583821	0	-3.553204	149.077316	-108.902115	47.773475	-29.175921	147.601779	-221.51502	110.1191	-25.622718	249.132522	-206.172325	127.20095	1	0	0	0	0	0.302326	0	0	12.784615	0.583821	0	-3.553204	149.077316	-108.902115	47.773475	-29.175921	147.601779	-221.51502	110.1191	-25.622718	249.132522	-206.172325	127.20095	11.91453	0.946325	0	-0.984593	154.841803	-108.902115	47.773475	-36.376688	151.047679	-221.51502	110.1191	-35.392095	256.499019	-206.172325	127.20095
21	1	15501498	15501630	132	1	29.845714	1.926789	0	-52.563444	75.256135	-183.603145	25.447295	23.476489	136.903978	-142.35736	218.34372	76.039933	156.7826	-55.292065	314.209615	30.149254	1.127293	0	-64.800766	73.929196	-183.603145	1.011385	29.507786	146.287861	-142.35736	218.34372	94.308553	162.254858	-46.172495	314.209615	30.149254	1.127293	0	-64.800766	73.929196	-183.603145	1.011385	29.507786	146.287861	-142.35736	218.34372	94.308553	162.254858	-46.172495	314.209615	2	0	0	1	0.007519	0.481203	0.12782	0	30.149254	1.127293	0	-64.800766	73.929196	-183.603145	1.011385	29.507786	146.287861	-142.35736	218.34372	94.308553	162.254858	-46.172495	314.209615	27.849003	2.668867	0	-35.11293	63.657948	-142.856545	5.34974	15.4791	108.774869	-86.99859	164.32075	50.59203	128.952683	-15.641465	209.805875
22	1	15945060	15945196	136	1	21.205714	1.685254	0	-22.183139	94.711594	-116.126205	94.935515	31.80978	289.343501	-131.85858	310.05762	53.992919	367.442795	-200.29061	363.86229	19.137681	1.026595	0	-37.329526	96.952458	-116.126205	68.43203	44.719248	320.241967	-131.85858	310.05762	82.048774	402.230971	-200.29061	363.86229	19.137681	1.026595	0	-37.329526	96.952458	-116.126205	68.43203	44.719248	320.241967	-131.85858	310.05762	82.048774	402.230971	-200.29061	363.86229	2	0	0	0	0	0.430657	0	0	19.137681	1.026595	0	-37.329526	96.952458	-116.126205	68.43203	44.719248	320.241967	-131.85858	310.05762	82.048774	402.230971	-200.29061	363.86229	20.210826	1.287743	0	-38.78645	91.767291	-116.126205	68.43203	34.329454	301.264439	-131.85858	310.05762	73.115905	377.19975	-200.29061	363.86229
23	1	16225011	16225150	139	1	17.645714	1.884995	0	-3.275462	120.121425	-89.36921	68.999665	-31.176752	143.458014	-226.2627	172.46304	-27.90129	222.314908	-181.327385	258.85968	17.985816	1.048712	0	2.687416	80.426835	-82.044355	19.571065	-14.314281	103.492494	-134.97953	52.46239	-17.001696	161.140581	-134.147915	66.741095	17.985816	1.048712	0	2.687416	80.426835	-82.044355	19.571065	-14.314281	103.492494	-134.97953	52.46239	-17.001696	161.140581	-134.147915	66.741095	1	0	0	1	0.007143	0.392857	1	0	17.985816	1.048712	0	2.687416	80.426835	-82.044355	19.571065	-14.314281	103.492494	-134.97953	52.46239	-17.001696	161.140581	-134.147915	66.741095	18.102564	1.460242	0	1.126634	77.29793	-79.780005	19.571065	-16.667864	93.803698	-127.48265	52.46239	-17.794498	151.056319	-81.057955	66.85953
24	1	16603901	16604043	142	1	12.777143	0.769432	0	-39.286259	87.387982	-128.259045	38.815395	31.132534	160.898024	-85.86613	178.34003	70.418794	193.245655	-41.485035	227.234795	11.854167	0.658126	0	-26.79758	46.881464	-98.886965	13.08019	44.848247	156.163553	-46.49123	178.34003	71.645827	174.057705	-12.30043	139.524635	11.854167	0.658126	0	-26.79758	46.881464	-98.886965	13.08019	44.848247	156.163553	-46.49123	178.34003	71.645827	174.057705	-12.30043	139.524635	1	0	0	0	0	0.468531	0.741259	0.153846	11.854167	0.658126	0	-26.79758	46.881464	-98.886965	13.08019	44.848247	156.163553	-46.49123	178.34003	71.645827	174.057705	-12.30043	139.524635	11.219373	0.810834	0	-3.098436	60.875516	-87.21093	19.554695	21.496464	121.964216	-46.49123	28.12654	24.594899	152.65576	-41.485035	73.314165
25	1	17067966	17068113	147	1	36.648571	1.58952	0	4.827292	209.415614	-98.97589	70.68322	54.121333	181.15215	-74.88253	279.94297	49.294041	293.440184	-108.346875	294.28845	36.872483	1.685745	0	11.254697	253.198771	-107.95775	74.96217	61.972519	196.139258	-81.14843	298.65334	50.717822	340.312765	-109.670175	343.16103	36.872483	1.685745	0	11.254697	253.198771	-107.95775	74.96217	61.972519	196.139258	-81.14843	298.65334	50.717822	340.312765	-109.670175	343.16103	2	0	0	0	0	0.52027	0	0	36.872483	1.685745	0	11.254697	253.198771	-107.95775	74.96217	61.972519	196.139258	-81.14843	298.65334	50.717822	340.312765	-109.670175	343.16103	41.746439	3.294338	0	18.074717	255.887424	-99.271985	75.87645	57.454444	179.306007	-74.88253	247.80785	39.379727	335.707458	-109.38318	292.55587
26	1	17781456	17781611	155	1	20.531429	1.368029	0	-4.35069	48.806289	-69.17642	37.71043	22.546786	95.504819	-56.7706	151.02862	26.897476	129.338162	-38.76942	211.813855	18.401274	1.324618	0	-5.187067	59.544525	-104.61531	55.41378	20.076917	111.130604	-72.71656	157.46874	25.263984	152.666886	-138.18852	255.70233	18.401274	1.324618	0	-5.187067	59.544525	-104.61531	55.41378	20.076917	111.130604	-72.71656	157.46874	25.263984	152.666886	-138.18852	255.70233	2	0	0	0	0	0.564103	1	0	18.401274	1.324618	0	-5.187067	59.544525	-104.61531	55.41378	20.076917	111.130604	-72.71656	157.46874	25.263984	152.666886	-138.18852	255.70233	11.806268	1.208099	0	-4.85216	52.135214	-94.56952	40.43999	14.697355	96.673794	-56.7706	95.08119	19.549514	132.778827	-30.851935	211.813855
27	1	17919576	17919734	158	1	12.165714	0.867081	0	-26.521523	128.557687	-117.39985	7.691295	54.905282	242.500607	-73.77277	408.42133	81.426805	345.069134	-58.802965	531.485485	11.9375	0.611087	0	-28.992992	133.433687	-117.39985	-12.886075	64.024349	249.72432	-54.91832	408.42133	93.017341	356.427492	-11.351475	531.485485	11.9375	0.611087	0	-28.992992	133.433687	-117.39985	-12.886075	64.024349	249.72432	-54.91832	408.42133	93.017341	356.427492	-11.351475	531.485485	1	0	0	0	0	0.515723	0	0	11.9375	0.611087	0	-28.992992	133.433687	-117.39985	-12.886075	64.024349	249.72432	-54.91832	408.42133	93.017341	356.427492	-11.351475	531.485485	15.099715	1.158213	0	-14.839557	115.842104	-117.39985	94.22055	57.597302	206.625677	-55.82469	408.42133	72.436859	297.824944	-108.184605	531.485485
28	1	18413496	18413658	162	1	8.668571	0.995051	0	-46.219354	61.945663	-100.448405	-5.915275	36.264458	73.420376	-49.84082	113.99321	82.483812	113.613987	-42.435145	184.491475	7.310976	0.818274	0.030488	-5.735037	53.715755	-98.36213	20.12753	10.294337	49.752792	-44.68354	92.15755	16.029374	92.531011	-42.435145	171.880945	7.310976	0.818274	0.030488	-5.735037	53.715755	-98.36213	20.12753	10.294337	49.752792	-44.68354	92.15755	16.029374	92.531011	-42.435145	171.880945	0	0	0	0	0	0.447853	1	0	7.310976	0.818274	0.030488	-5.735037	53.715755	-98.36213	20.12753	10.294337	49.752792	-44.68354	92.15755	16.029374	92.531011	-42.435145	171.880945	9.521368	3.606181	0.017094	-0.166924	42.074065	-32.49895	24.98009	-5.087958	41.651595	-60.68468	9.36648	-4.921034	73.315745	-84.4759	102.24592
29	1	18478376	18478539	163	1	6.922857	0.769991	0.04	3.502007	132.018675	-173.151425	211.371305	134.315427	325.035222	-275.95623	848.99505	130.81342	357.95021	-487.327535	685.885225	7.248485	0.675405	0.024242	3.502007	132.018675	-173.151425	211.371305	134.315427	325.035222	-275.95623	848.99505	130.81342	357.95021	-487.327535	685.885225	7.248485	0.675405	0.024242	3.502007	132.018675	-173.151425	211.371305	134.315427	325.035222	-275.95623	848.99505	130.81342	357.95021	-487.327535	685.885225	0	0	0	0	0	0.47561	0.371951	0	7.248485	0.675405	0.024242	3.502007	132.018675	-173.151425	211.371305	134.315427	325.035222	-275.95623	848.99505	130.81342	357.95021	-487.327535	685.885225	7.264957	0.888593	0.031339	14.777013	110.55336	-165.99027	163.109825	125.680039	309.934128	-275.95623	367.9074	110.903026	336.135403	-487.327535	456.3933
