Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
11	1	26912995	26913309	314	1	20.091429	1.461124	0	-0.164182	121.827761	-98.803895	11.858865	42.748909	167.633606	-68.37251	204.69103	42.913092	266.741329	-123.514665	343.254135	18.78481	1.500653	0	8.858144	97.42375	-59.490545	15.67216	23.260994	135.074286	-34.56357	127.02737	14.402851	214.404231	-62.382795	153.938665	18.78481	1.500653	0	8.858144	97.42375	-59.490545	15.67216	23.260994	135.074286	-34.56357	127.02737	14.402851	214.404231	-62.382795	153.938665	2	0	0	0	0	0.507937	0.996825	0	18.78481	1.500653	0	8.858144	97.42375	-59.490545	15.67216	23.260994	135.074286	-34.56357	127.02737	14.402851	214.404231	-62.382795	153.938665	15.749288	1.483179	0	11.707271	119.640782	-80.120785	30.999115	41.563062	162.512749	-20.03742	188.46543	29.85579	262.085746	-125.14139	231.598935
12	1	27557626	27557715	89	0	20.74	1.231557	0	-9.850313	67.835795	-115.226305	63.01106	-6.589558	78.706943	-99.98876	65.19698	3.260755	116.493259	-102.31609	113.63263	20.879121	1.103884	0	-23.406392	90.90018	-145.68964	93.12941	-14.826292	107.501638	-134.64205	78.80041	8.5801	161.089641	-132.54667	198.693345	20.879121	1.103884	0	-23.406392	90.90018	-145.68964	93.12941	-14.826292	107.501638	-134.64205	78.80041	8.5801	161.089641	-132.54667	198.693345	2	0	0	0	0	0.377778	0.988889	0	20.879121	1.103884	0	-23.406392	90.90018	-145.68964	93.12941	-14.826292	107.501638	-134.64205	78.80041	8.5801	161.089641	-132.54667	198.693345	25.091168	2.267209	0	-10.628631	51.049662	-68.080745	12.787855	-5.966215	59.389734	-47.44914	25.43013	4.662417	88.139119	-38.29337	69.27341
13	1	29290669	29290963	294	1	12.897143	1.679385	0	-20.579838	120.934374	-207.21602	117.509235	68.773802	187.321463	-79.04459	387.87362	89.35364	287.734614	-157.480585	513.84509	8.418919	1.600904	0.006757	-18.64106	73.962289	-103.685435	16.60889	31.971383	119.727869	-32.64221	101.46554	50.612443	180.675943	-8.63755	128.74593	8.418919	1.600904	0.006757	-18.64106	73.962289	-103.685435	16.60889	31.971383	119.727869	-32.64221	101.46554	50.612443	180.675943	-8.63755	128.74593	0	0	0	0	0	0.508475	0.99661	0	8.418919	1.600904	0.006757	-18.64106	73.962289	-103.685435	16.60889	31.971383	119.727869	-32.64221	101.46554	50.612443	180.675943	-8.63755	128.74593	9.131054	1.225878	0.002849	-19.259422	63.837087	-103.685435	8.439	22.585822	113.069124	-67.51654	46.16184	41.845244	166.892267	-27.2358	62.72428
14	1	30447745	30447909	164	1	8.751429	1.594559	0.002857	-30.401626	129.968302	-191.413565	68.57383	-18.614142	83.753958	-98.44094	80.77418	11.787484	185.077466	-126.105085	160.04557	10.46988	0.657587	0	-31.652354	136.236142	-191.413565	68.57383	-18.011042	87.814559	-98.44094	80.77418	13.641312	193.993998	-126.105085	160.04557	10.46988	0.657587	0	-31.652354	136.236142	-191.413565	68.57383	-18.011042	87.814559	-98.44094	80.77418	13.641312	193.993998	-126.105085	160.04557	1	1	0.006061	0	0	0.490909	0.993939	0	10.46988	0.657587	0	-31.652354	136.236142	-191.413565	68.57383	-18.011042	87.814559	-98.44094	80.77418	13.641312	193.993998	-126.105085	160.04557	12.438746	1.139465	0	-22.770315	119.441089	-191.413565	80.194225	-15.227577	76.485459	-98.44094	80.77418	7.542738	169.74555	-136.377575	160.04557
15	1	33218182	33218478	296	1	24.171429	1.36652	0	-8.24166	60.216813	-108.603475	67.425505	-15.693683	97.990965	-138.91452	101.7461	-7.452024	117.524205	-133.95334	134.95578	22.832215	1.697305	0	-5.893763	48.178242	-67.280725	57.66585	-15.58304	81.03083	-69.43225	75.82257	-9.689277	93.67395	-99.032625	107.10577	22.832215	1.697305	0	-5.893763	48.178242	-67.280725	57.66585	-15.58304	81.03083	-69.43225	75.82257	-9.689277	93.67395	-99.032625	107.10577	2	0	0	0	0	0.518519	0.996633	0	22.832215	1.697305	0	-5.893763	48.178242	-67.280725	57.66585	-15.58304	81.03083	-69.43225	75.82257	-9.689277	93.67395	-99.032625	107.10577	19.703704	2.271051	0	-7.983489	38.136013	-51.155515	17.96571	-7.09072	68.808025	-48.52664	68.50051	0.892769	74.921181	-61.551505	93.658795
16	1	36576072	36576392	320	1	8.128571	0.86182	0.014286	0.788454	32.565032	-5.09833	11.75047	8.392952	87.100396	-11.72514	7.40227	7.604498	110.553979	-22.588195	8.7642	8.512422	0.75391	0	-1.394	47.908919	-27.507025	3.60657	6.913102	61.087339	-70.44599	79.92201	8.307102	98.605387	-58.812485	113.780545	8.512422	0.75391	0	-1.394	47.908919	-27.507025	3.60657	6.913102	61.087339	-70.44599	79.92201	8.307102	98.605387	-58.812485	113.780545	0	0	0	0	0	0.520249	0.996885	0	8.512422	0.75391	0	-1.394	47.908919	-27.507025	3.60657	6.913102	61.087339	-70.44599	79.92201	8.307102	98.605387	-58.812485	113.780545	10.652422	1.517136	0	-19.008108	68.049029	-96.04889	41.542745	50.786249	98.281404	-77.87585	198.88546	69.794358	152.714807	-83.234815	240.40543
17	1	37818381	37818543	162	1	26.702857	1.113987	0	36.160085	138.65506	-83.54972	305.29012	-26.343586	88.901779	-157.21534	109.76473	-62.503671	209.582312	-470.65644	165.52164	30.310976	1.4926	0	40.357762	141.887433	-77.386355	305.29012	-26.091447	86.472057	-136.46098	81.97192	-66.44921	211.440464	-470.65644	159.212845	30.310976	1.4926	0	40.357762	141.887433	-77.386355	305.29012	-26.091447	86.472057	-136.46098	81.97192	-66.44921	211.440464	-470.65644	159.212845	2	1	0.006135	0	0	0.411043	0.993865	0	30.310976	1.4926	0	40.357762	141.887433	-77.386355	305.29012	-26.091447	86.472057	-136.46098	81.97192	-66.44921	211.440464	-470.65644	159.212845	24.336182	2.480974	0	35.421888	140.31633	-77.386355	305.29012	-20.46454	86.40909	-136.46098	81.97192	-55.886428	209.135889	-470.65644	159.212845
18	1	40264343	40264639	296	1	11.634286	1.031299	0	-3.415584	46.542883	-27.03816	4.55193	-7.529421	43.963571	-11.59105	11.23554	-4.113837	71.002362	-9.301735	30.60792	9.781879	0.87775	0	1.407375	56.942748	-45.70468	21.728235	-7.136221	53.738379	-97.66649	18.93825	-8.543596	93.856671	-58.404445	63.92861	9.781879	0.87775	0	1.407375	56.942748	-45.70468	21.728235	-7.136221	53.738379	-97.66649	18.93825	-8.543596	93.856671	-58.404445	63.92861	1	1	0.003367	0	0	0.525253	0.996633	0	9.781879	0.87775	0	1.407375	56.942748	-45.70468	21.728235	-7.136221	53.738379	-97.66649	18.93825	-8.543596	93.856671	-58.404445	63.92861	13.760684	1.309195	0	-8.402374	63.185084	-64.5954	33.06017	-13.536383	61.119616	-101.92663	25.64487	-5.134009	98.788727	-58.404445	67.5198
19	1	52365823	52366116	293	1	21.711429	2.270942	0	12.319037	168.915969	-170.25252	315.788075	1.016108	142.855361	-146.72373	117.29327	-11.302929	284.893177	-427.775795	214.64123	20.067797	2.083825	0	8.840375	128.685334	-46.14191	24.38071	2.285834	111.406633	-56.61234	63.31298	-6.554541	218.431789	-158.406285	172.480265	20.067797	2.083825	0	8.840375	128.685334	-46.14191	24.38071	2.285834	111.406633	-56.61234	63.31298	-6.554541	218.431789	-158.406285	172.480265	2	0	0	0	0	0.530612	0.996599	0	20.067797	2.083825	0	8.840375	128.685334	-46.14191	24.38071	2.285834	111.406633	-56.61234	63.31298	-6.554541	218.431789	-158.406285	172.480265	19.253561	1.848886	0	10.659418	118.634418	-46.14191	35.806105	6.665478	120.163326	-56.61234	117.29327	-3.99394	215.303266	-158.406285	172.480265
20	1	53909512	53909817	305	1	25.897143	1.112957	0	-6.10402	87.238427	-100.678135	24.49729	10.884823	133.165845	-99.23489	69.6585	16.988843	191.239644	-98.76144	81.034765	25.416938	1.05197	0	-6.37664	97.879329	-104.45681	69.061275	16.130438	147.981714	-112.84837	86.26948	22.507079	211.845064	-108.283165	154.365745	25.416938	1.05197	0	-6.37664	97.879329	-104.45681	69.061275	16.130438	147.981714	-112.84837	86.26948	22.507079	211.845064	-108.283165	154.365745	2	0	0	0	0	0.519608	0.996732	0	25.416938	1.05197	0	-6.37664	97.879329	-104.45681	69.061275	16.130438	147.981714	-112.84837	86.26948	22.507079	211.845064	-108.283165	154.365745	27.851852	2.162205	0	14.637112	64.867732	-51.94879	63.07654	12.121139	100.209092	-43.93206	53.68761	-2.515973	141.313894	-87.00169	42.697495
21	1	54948532	54948679	147	1	9.091429	0.979846	0	-9.529399	79.108189	-105.61144	4.43535	-4.785589	72.430475	-127.95813	77.02938	4.74381	111.427432	-41.271655	90.57921	9.583893	0.69846	0	-18.713751	124.089487	-140.9666	227.291005	-19.322905	109.575495	-156.10205	131.57584	-0.609155	173.77917	-183.66596	227.9742	9.583893	0.69846	0	-18.713751	124.089487	-140.9666	227.291005	-19.322905	109.575495	-156.10205	131.57584	-0.609155	173.77917	-183.66596	227.9742	1	0	0	0	0	0.513514	0.993243	0	9.583893	0.69846	0	-18.713751	124.089487	-140.9666	227.291005	-19.322905	109.575495	-156.10205	131.57584	-0.609155	173.77917	-183.66596	227.9742	9.897436	0.767757	0	-8.045711	93.084418	-123.400955	51.276515	-11.220958	81.582833	-140.96959	87.0076	-3.175247	129.10306	-177.416725	152.15904
22	1	64894016	64894180	164	1	17.405714	1.61333	0	-32.68269	101.078392	-161.681565	35.735645	63.51339	320.235241	-151.79341	240.06897	96.196079	372.005856	-133.17256	277.52716	18.626506	1.182815	0	-23.079423	108.660532	-161.681565	44.04015	55.736835	321.294484	-151.79341	240.06897	78.816258	377.947428	-194.831825	277.52716	18.626506	1.182815	0	-23.079423	108.660532	-161.681565	44.04015	55.736835	321.294484	-151.79341	240.06897	78.816258	377.947428	-194.831825	277.52716	2	1	0.006061	0	0	0.478788	0.993939	0	18.626506	1.182815	0	-23.079423	108.660532	-161.681565	44.04015	55.736835	321.294484	-151.79341	240.06897	78.816258	377.947428	-194.831825	277.52716	18.384615	1.259339	0	-26.64994	107.059739	-161.681565	44.04015	75.42597	317.710058	-151.79341	240.06897	102.07591	372.797286	-194.831825	277.52716
23	1	70951848	70952157	309	1	11.411429	1.171234	0	5.670633	119.83188	-157.705235	192.5652	-21.048171	151.96942	-221.56341	194.8677	-26.718804	265.401587	-419.076845	293.65965	12.588424	0.821718	0	2.091668	93.005993	-98.79195	154.754115	-16.433346	117.779547	-210.28589	152.98854	-18.525014	205.285207	-365.040005	233.003445	12.588424	0.821718	0	2.091668	93.005993	-98.79195	154.754115	-16.433346	117.779547	-210.28589	152.98854	-18.525014	205.285207	-365.040005	233.003445	1	0	0	0	0	0.493548	0.996774	0	12.588424	0.821718	0	2.091668	93.005993	-98.79195	154.754115	-16.433346	117.779547	-210.28589	152.98854	-18.525014	205.285207	-365.040005	233.003445	14.159544	1.49768	0	0.50244	98.080955	-98.79195	154.754115	-18.603323	123.966211	-210.28589	152.98854	-19.105762	216.555266	-365.040005	233.003445
24	1	87653138	87653362	224	1	15.88	1.41316	0	14.882826	184.058665	-172.945695	176.50669	35.580164	258.602062	-158.41775	326.83658	20.697338	376.899012	-428.792375	451.131635	14.429204	1.009658	0	14.429551	196.89555	-172.945695	270.374625	25.597002	270.716166	-158.41775	367.38603	11.167452	397.000029	-428.792375	469.851465	14.429204	1.009658	0	14.429551	196.89555	-172.945695	270.374625	25.597002	270.716166	-158.41775	367.38603	11.167452	397.000029	-428.792375	469.851465	1	0	0	0	0	0.422222	0.995556	0	14.429204	1.009658	0	14.429551	196.89555	-172.945695	270.374625	25.597002	270.716166	-158.41775	367.38603	11.167452	397.000029	-428.792375	469.851465	15.638177	1.208362	0	-3.021075	61.138481	-52.295655	16.0073	6.858957	121.886928	-55.23451	24.21273	9.880033	160.699098	-45.59733	30.90482
25	1	97943157	97943449	292	1	12.897143	0.960983	0	-44.845488	73.945773	-166.674265	11.32275	29.290391	187.865715	-113.56569	64.97442	74.135879	223.739778	-94.7335	218.01089	13.265306	1.224475	0	-14.365349	46.916064	-65.896585	9.543745	-0.680004	99.459847	-57.46565	21.83164	13.685345	120.36297	-40.649295	45.10838	13.265306	1.224475	0	-14.365349	46.916064	-65.896585	9.543745	-0.680004	99.459847	-57.46565	21.83164	13.685345	120.36297	-40.649295	45.10838	1	0	0	2	0.006826	0.546075	0.996587	0	13.265306	1.224475	0	-14.365349	46.916064	-65.896585	9.543745	-0.680004	99.459847	-57.46565	21.83164	13.685345	120.36297	-40.649295	45.10838	12.19943	0.709205	0	-29.934786	66.974905	-159.66973	21.78509	4.532204	148.643216	-102.9565	45.6982	34.466991	177.724138	-94.7335	215.33051
26	1	100736717	100737036	319	1	24.811429	1.279723	0	-5.478871	64.977612	-67.444975	36.75998	-6.255357	127.657562	-128.62228	91.55124	-0.776486	159.027277	-191.58751	102.909805	21.766355	1.254338	0	-6.191068	62.040617	-67.444975	36.75998	-9.39112	121.021189	-128.62228	91.55124	-3.200052	149.785222	-191.58751	94.94949	21.766355	1.254338	0	-6.191068	62.040617	-67.444975	36.75998	-9.39112	121.021189	-128.62228	91.55124	-3.200052	149.785222	-191.58751	94.94949	2	0	0	0	0	0.4625	0.996875	0	21.766355	1.254338	0	-6.191068	62.040617	-67.444975	36.75998	-9.39112	121.021189	-128.62228	91.55124	-3.200052	149.785222	-191.58751	94.94949	20.39886	1.592984	0	-12.223612	64.900078	-68.1199	36.75998	-17.729325	137.847314	-234.32146	54.17922	-5.505713	167.30114	-191.58751	94.94949
27	1	108536340	108536485	145	1	12.951429	0.984368	0	-0.576602	86.573773	-87.56432	46.34808	-15.266965	139.149289	-110.5236	68.50752	-14.690362	202.062648	-130.1962	156.07184	13.244898	0.925971	0	-1.016566	139.331786	-125.626705	203.30682	-33.187303	222.950549	-306.36252	124.42144	-32.170736	324.759703	-509.66934	209.63248	13.244898	0.925971	0	-1.016566	139.331786	-125.626705	203.30682	-33.187303	222.950549	-306.36252	124.42144	-32.170736	324.759703	-509.66934	209.63248	1	0	0	0	0	0.472603	0.993151	0	13.244898	0.925971	0	-1.016566	139.331786	-125.626705	203.30682	-33.187303	222.950549	-306.36252	124.42144	-32.170736	324.759703	-509.66934	209.63248	15.264957	0.932522	0	-13.22306	123.949246	-108.282715	183.78553	4.142058	210.179053	-166.35937	216.22549	17.365119	300.454563	-202.84511	278.938665
28	1	143990436	143990565	129	1	33.871429	1.844386	0	-28.785649	109.038013	-166.29444	125.94746	-8.033002	170.10741	-194.66296	176.57986	20.752647	226.30535	-243.95702	322.52072	35.328244	1.585719	0	-30.418931	112.441549	-174.62781	97.677025	-10.95806	172.406704	-195.46663	130.27274	19.460871	230.095419	-253.14877	268.46837	35.328244	1.585719	0	-30.418931	112.441549	-174.62781	97.677025	-10.95806	172.406704	-195.46663	130.27274	19.460871	230.095419	-253.14877	268.46837	2	0	0	0	0	0.492308	0.992308	0	35.328244	1.585719	0	-30.418931	112.441549	-174.62781	97.677025	-10.95806	172.406704	-195.46663	130.27274	19.460871	230.095419	-253.14877	268.46837	40.54416	3.697515	0	-35.811819	100.248953	-159.10121	72.83475	-4.622644	159.118342	-195.46663	162.96877	31.189175	211.958208	-248.2223	268.46837
29	1	145266102	145266202	100	0	53.131429	2.214794	0	-28.813189	97.394819	-117.93917	71.9437	54.038199	244.265298	-105.46967	209.74523	82.851388	296.812489	-123.2619	293.69925	52.460784	1.602421	0	-30.796197	104.942195	-121.027875	76.609555	68.7722	266.85492	-110.6698	269.51268	99.568397	324.916479	-128.3841	413.515115	52.460784	1.602421	0	-30.796197	104.942195	-121.027875	76.609555	68.7722	266.85492	-110.6698	269.51268	99.568397	324.916479	-128.3841	413.515115	2	0	0	1	0.009901	0.415842	0.990099	0	52.460784	1.602421	0	-30.796197	104.942195	-121.027875	76.609555	68.7722	266.85492	-110.6698	269.51268	99.568397	324.916479	-128.3841	413.515115	52.868946	3.056595	0	-28.65091	100.687726	-117.93917	76.609555	65.397025	253.397649	-105.46967	264.52528	94.047935	309.116377	-123.2619	345.07445
